"","Anti-inflammatory macro/mono","CAFs","CD8aa IELs","cDCs","CXCL13+ CD8 Tcells","Cytotoxic CD8 Tcells","Double-Negative Tcells","Enteric glia cells","Fibroblasts","Follicular CD4 Tcells","gdTcells","LTi cells","Lymphatic ECs","Mast cells","Memory Bcells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive Bcells","Naive CD4 Tcells","Naive CD8 Tcells","NK cells","NKT cells","pDCs","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Proliferative Bcells","Regulatory CD4 Tcells","Tumour Epithelial cells","Vascular ECs","VSMCs"
"EDEM2",70,26,4,5,7,1,3,0,13,3,2,0,4,8,23,18,9,0,9,11,2,0,1,2,13,0,4,6,21,75,46,4
"PROCR",54,219,1,6,0,0,0,0,231,1,1,0,9,13,2,2,0,2,1,3,0,0,0,1,11,0,2,2,9,126,116,1
"RP11-42O4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"MMP24-AS1",104,89,12,21,13,2,5,2,64,11,1,0,7,3,40,32,18,4,12,26,2,3,3,5,24,1,5,17,47,187,90,27
"MMP24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RP4-614O4.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"EIF6",167,166,26,40,28,3,9,4,81,16,4,1,8,6,90,51,47,3,25,36,6,5,1,2,40,1,12,16,108,1165,151,19
"FAM83C-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"FAM83C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"UQCC1",15,16,3,2,1,1,0,2,10,3,0,0,0,1,10,2,3,1,5,6,2,1,0,0,0,0,0,1,6,61,21,1
"CEP250",15,9,8,3,7,1,1,0,6,2,1,0,1,0,10,5,8,0,0,8,0,1,2,0,0,1,0,5,15,20,6,3
"RP3-477O4.14",10,0,3,2,4,1,4,0,0,2,1,0,0,0,15,7,9,0,4,8,0,1,1,2,2,1,1,11,10,1,2,0
"ERGIC3",170,208,19,32,13,1,8,10,152,28,2,6,13,7,89,83,50,4,25,87,7,5,3,4,57,9,12,14,107,662,194,30
"SPAG4",5,5,0,0,1,0,0,2,1,1,0,0,0,0,3,1,1,0,3,0,3,0,0,1,0,1,0,0,1,10,1,0
"CPNE1",65,109,16,31,15,4,12,3,60,25,4,0,2,6,72,43,40,7,18,44,0,12,4,6,35,1,8,20,93,196,83,8
"RBM12",21,16,5,5,6,0,0,0,10,3,0,0,1,0,12,12,14,2,5,10,2,2,0,1,3,0,4,2,10,58,32,3
"NFS1",17,21,3,4,4,0,0,0,9,3,0,0,0,0,17,8,6,1,1,4,0,0,0,1,6,0,4,0,11,37,19,3
"ROMO1",256,187,35,49,58,13,12,4,132,43,7,3,18,12,88,102,70,10,23,74,5,4,6,11,53,7,19,54,143,964,310,63
"RBM39",234,241,68,68,68,19,35,6,177,72,11,3,20,27,277,194,130,7,51,182,13,12,19,18,46,3,17,65,320,581,314,43
"PHF20",78,71,18,16,24,3,9,0,44,15,7,1,1,8,120,63,29,2,26,67,5,2,4,4,16,0,12,11,67,103,66,13
"SCAND1",229,247,28,52,35,6,15,10,119,41,5,4,23,14,102,91,70,16,27,92,7,9,8,10,70,9,18,38,200,606,312,40
"CNBD2",5,4,1,1,3,0,1,0,4,0,0,0,1,0,7,2,2,0,0,9,0,1,1,0,4,0,0,2,14,28,9,1
"LINC00657",81,140,4,9,9,2,4,4,96,8,0,1,7,8,27,28,13,5,11,32,1,0,2,3,30,0,9,4,54,348,154,25
"RP4-550H1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"EPB41L1",10,6,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,14,0,0,0,1,82,2,4
"RP11-234K24.6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AAR2",12,17,2,4,2,1,0,0,12,2,0,0,2,0,9,8,9,2,0,4,0,1,0,1,4,0,0,3,16,34,27,1
"DLGAP4",32,57,1,11,7,1,3,1,28,6,1,1,3,1,27,10,16,3,9,11,0,3,1,2,18,0,3,0,17,104,83,13
"DLGAP4-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
"MYL9",20,1318,0,10,2,1,2,5,486,2,0,1,5,0,14,8,6,1097,1,14,2,0,0,1,1222,0,2,0,14,135,235,2324
"TGIF2",18,7,2,4,2,2,1,1,0,3,0,0,0,2,16,11,7,0,3,12,0,0,1,3,5,1,1,2,7,30,18,5
"C20orf24",216,113,14,29,21,5,12,3,48,21,5,2,8,3,63,44,40,3,8,41,2,6,2,3,18,2,18,12,93,506,151,12
"SLA2",2,1,12,0,23,3,5,0,1,5,2,0,0,0,1,27,25,0,0,8,2,2,2,4,0,1,0,0,35,1,1,0
"NDRG3",25,33,5,8,3,1,3,0,15,7,1,0,1,1,22,15,9,1,2,15,0,1,0,1,11,0,3,1,22,59,14,4
"DSN1",16,10,1,3,6,1,0,0,6,0,0,0,2,0,6,4,3,0,4,4,0,0,0,2,5,0,0,2,7,63,20,2
"SOGA1",13,12,0,5,1,0,0,2,10,0,0,0,0,1,5,1,0,0,1,0,0,0,0,0,12,0,0,3,1,10,23,6
"TLDC2",1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,40,0,0
"SAMHD1",372,36,18,121,10,4,11,16,54,6,3,0,2,0,6,67,15,0,1,46,1,0,2,10,15,2,47,7,79,29,63,12
"RBL1",9,5,1,0,3,0,1,0,2,0,0,0,0,0,1,6,6,0,0,5,0,0,0,0,1,0,2,1,10,8,2,0
"MROH8",1,18,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,12
"RPN2",351,256,24,65,27,3,10,5,124,21,4,0,18,10,54,57,45,3,15,41,6,6,2,17,40,13,14,16,106,386,195,15
"GHRH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"MANBAL",31,78,1,6,2,1,1,4,57,0,0,0,4,2,11,5,6,4,5,7,0,1,1,1,22,0,1,1,12,127,45,18
"SRC",20,7,0,6,0,0,0,1,3,0,0,0,0,0,3,0,1,2,1,0,0,0,0,1,1,0,2,0,4,61,1,1
"BLCAP",64,27,4,12,7,2,1,0,31,8,3,0,6,2,40,10,14,0,6,20,3,1,1,1,11,0,5,17,21,409,51,9
"NNAT",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"CTNNBL1",73,46,7,21,8,4,2,4,30,10,2,0,1,24,51,25,17,2,18,19,3,1,3,1,13,5,3,17,42,131,38,13
"VSTM2L",0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTI1",7,12,0,2,1,0,1,0,4,2,0,0,0,1,4,7,3,0,3,5,0,0,0,0,1,0,2,2,7,18,15,2
"RPRD1B",14,15,0,4,2,2,2,0,11,1,1,0,1,1,5,7,2,0,1,4,0,2,0,1,5,2,1,21,15,36,18,1
"TGM2",69,177,0,2,1,0,0,0,47,1,0,0,8,0,4,2,1,0,1,1,0,0,0,0,2,0,4,2,3,149,302,8
"KIAA1755",0,61,0,0,0,1,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"BPI",0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LBP",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"RP4-564F22.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RALGAPB",17,16,3,7,6,0,4,0,11,3,1,0,3,1,17,12,3,0,1,7,2,4,0,2,4,0,2,0,18,39,40,2
"ACTR5",5,3,2,4,3,1,1,0,2,1,0,0,0,0,9,5,4,0,3,5,0,1,2,1,1,0,1,0,5,19,10,3
"PPP1R16B",1,0,7,1,5,2,3,0,0,6,1,0,1,0,14,10,9,0,7,13,0,1,0,2,0,0,0,4,13,0,27,0
"FAM83D",3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,1,0,0,0,0,3,0,0,0,0,24,2,1
"RP4-616B8.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"RP4-616B8.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
"DHX35",8,3,1,2,1,0,0,0,2,2,0,1,0,0,0,3,4,0,0,1,0,0,0,0,5,0,2,0,2,13,9,0
"MAFB",1113,153,0,93,2,0,2,0,92,0,0,0,0,0,5,4,1,2,1,1,0,0,0,1,3,0,46,4,4,17,18,11
"TOP1",161,112,16,32,21,3,13,0,79,16,2,2,7,6,58,46,33,1,20,36,0,1,3,8,24,6,10,31,93,364,144,11
"PLCG1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PLCG1",3,16,9,0,2,1,2,0,8,6,1,0,1,0,3,15,7,0,1,12,3,0,0,0,0,0,0,0,22,15,47,3
"ZHX3",1,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,0,0,1,3,9,12,2
"LPIN3",1,8,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,33,4,1
"EMILIN3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHD6",36,52,12,8,9,0,6,0,26,7,2,0,5,0,39,33,17,0,7,30,3,3,0,1,10,0,2,6,32,48,42,9
"PTPRT",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"SRSF6",44,58,9,7,6,4,1,0,30,10,0,3,6,7,36,30,10,0,14,15,2,1,1,4,7,0,9,7,45,128,71,11
"L3MBTL1",2,1,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,12,0,1
"SGK2",2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,39,1,0
"RP1-138B7.7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"IFT52",23,44,5,4,1,0,2,2,24,0,0,3,3,3,9,6,5,0,3,5,1,1,1,1,6,0,1,4,16,52,36,4
"MYBL2",5,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,1,0,11,1,77,0,1
"GTSF1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,0
"TOX2",1,3,2,0,2,0,4,1,1,53,1,1,3,0,0,14,0,2,0,6,0,0,0,1,6,0,3,0,79,1,27,2
"JPH2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,11
"OSER1",47,27,6,5,5,3,3,1,19,3,0,0,2,4,31,19,10,2,12,16,0,2,0,1,12,1,2,5,12,129,36,9
"OSER1-AS1",3,15,2,2,1,0,1,3,12,2,0,0,0,0,4,9,4,0,0,13,1,0,0,0,3,0,1,0,9,16,4,6
"FITM2",3,3,0,1,1,0,1,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,0,3,25,13,0
"RP5-881L22.5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,0,0
"HNF4A",4,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,183,1,0
"TTPAL",6,16,4,0,3,1,2,0,4,2,2,0,2,6,6,6,5,1,1,13,0,2,0,0,3,0,1,1,7,28,13,4
"SERINC3",99,131,17,13,12,1,8,4,81,10,0,1,14,8,35,34,21,4,3,33,2,2,1,5,33,2,4,6,53,206,202,21
"PKIG",3,313,0,2,0,2,1,1,85,1,0,0,8,6,154,2,2,43,29,2,0,0,0,0,56,1,0,22,0,18,257,36
"ADA",22,13,11,6,6,2,3,0,23,7,0,1,7,0,29,29,24,0,3,21,0,1,2,9,4,0,5,29,48,39,63,2
"LINC01260",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0
"KCNK15-AS1",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WISP2",0,6,0,0,0,0,0,1,649,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,2
"KCNK15",0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
"YWHAB",523,392,69,121,90,18,49,17,223,91,13,11,22,15,274,288,151,9,69,219,13,10,9,20,109,12,61,136,486,1295,598,62
"PABPC1L",3,2,2,1,0,0,1,0,5,1,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,1,1,4,11,1,1
"TOMM34",23,9,1,6,0,0,1,0,9,6,0,0,1,1,9,9,3,0,2,3,0,0,0,0,1,2,0,5,28,126,19,1
"STK4-AS1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STK4",84,35,85,55,60,20,36,1,17,66,9,6,1,14,254,267,145,1,51,227,12,13,15,11,11,7,12,34,348,109,33,5
"WFDC5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"WFDC12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"PI3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SLPI",5,1,0,1,0,0,0,0,134,0,0,0,0,0,5,2,1,0,1,2,0,0,0,0,0,0,0,0,2,200,1,0
"MATN4",1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDC4",28,30,0,3,2,1,0,0,11,2,0,0,3,0,3,4,4,4,0,4,0,0,0,0,1,0,0,0,49,197,4,3
"SYS1",64,30,9,14,8,0,5,0,24,9,0,2,4,1,63,39,12,2,17,30,1,3,0,6,12,0,1,10,45,58,40,4
"TP53TG5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"DBNDD2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"PIGT",86,172,15,13,17,0,1,7,122,8,2,0,10,4,48,32,22,3,15,23,3,0,1,1,20,7,3,8,37,229,106,12
"RP3-453C12.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"RP3-461P17.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"WFDC2",6,3,3,1,2,0,1,4,4,0,0,0,0,1,5,3,9,7,1,4,0,0,0,0,0,0,0,0,2,885,5,12
"WFDC10B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"WFDC3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1
"DNTTIP1",56,35,3,12,8,1,6,2,33,4,1,1,0,0,17,16,15,7,3,16,2,1,0,1,12,0,6,11,21,569,46,8
"UBE2C",16,6,1,2,2,0,0,0,2,0,1,1,0,0,7,8,6,0,2,4,0,1,0,0,1,2,0,2,6,389,6,3
"TNNC2",7,8,4,0,3,1,1,1,6,1,0,0,0,4,13,6,7,3,3,2,0,1,1,0,1,0,1,2,8,700,10,4
"SNX21",3,31,0,2,1,0,0,0,35,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,6,0,0,0,1,15,17,8
"ACOT8",36,18,2,3,4,3,4,2,12,8,0,0,3,3,15,13,12,0,8,9,1,0,2,1,4,0,1,4,22,167,26,2
"ZSWIM3",1,4,1,0,1,0,0,0,1,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0
"ZSWIM1",8,2,0,1,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,5,5,0
"NEURL2",0,5,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0,0,0,1,18,2,0
"CTSA",563,228,21,34,29,6,13,6,113,21,3,3,7,0,79,73,55,7,4,52,4,12,6,2,40,1,26,10,141,435,154,24
"PLTP",328,175,0,6,0,0,0,4,171,0,0,0,0,0,1,2,3,2,1,0,1,0,1,0,14,0,0,1,1,22,18,1
"PCIF1",32,23,3,6,6,0,1,0,15,1,0,1,3,2,18,14,2,1,5,10,1,2,1,2,5,0,5,3,32,25,28,10
"ZNF335",9,6,4,0,5,1,1,0,5,3,1,0,0,0,14,9,9,1,0,12,0,1,2,1,3,0,1,4,15,14,13,0
"MMP9",1132,6,3,6,3,1,1,0,5,2,0,0,0,1,18,6,8,2,3,9,1,1,0,1,3,0,2,3,15,18,21,2
"RP11-465L10.10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SLC12A5",105,1,0,4,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,0
"NCOA5",12,8,4,4,2,0,0,0,8,4,0,0,1,1,6,3,7,0,2,4,0,1,2,2,1,0,0,0,31,27,21,1
"CD40",157,39,0,21,1,0,2,0,33,0,0,0,2,2,159,3,3,1,44,5,0,0,0,3,15,0,8,103,11,2,126,2
"CDH22",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC35C2",43,50,7,12,11,1,2,1,30,8,2,1,1,3,25,29,20,0,5,22,1,1,4,6,10,1,2,9,51,88,50,9
"RP11-394O2.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELMO2",8,12,4,3,4,0,0,2,9,2,0,0,0,0,1,7,6,0,0,8,0,0,1,0,4,2,1,3,9,14,8,3
"ZNF334",4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SLC13A3",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0
"TP53RK",30,30,1,5,8,1,3,0,25,1,1,1,1,3,19,16,10,0,5,16,0,0,2,2,4,0,4,5,25,102,25,6
"RP1-28H20.3",0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"SLC2A10",1,27,0,0,0,0,0,1,21,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,41,8,0
"EYA2",5,3,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZMYND8",39,23,5,2,6,1,3,2,12,4,0,0,5,3,37,28,14,2,5,22,1,4,1,3,6,0,2,13,40,112,40,1
"RP4-569M23.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"RP4-569M23.2",0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"RP1-148H17.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NCOA3",44,26,9,15,12,2,6,2,13,10,2,0,3,4,93,39,13,0,13,22,5,0,1,3,3,1,2,38,59,48,61,4
"SULF2",18,128,0,9,0,0,0,0,52,0,0,0,32,0,1,2,0,1,0,0,0,0,0,5,0,0,1,0,0,4,173,1
"RP11-321P16.1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC00494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PREX1",78,5,11,18,21,8,3,0,3,9,2,2,1,0,30,26,32,0,4,16,3,3,3,6,1,0,7,1,51,2,57,0
"RP5-906C1.1",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ARFGEF2",15,9,2,3,4,0,0,0,7,3,0,0,0,0,14,3,3,2,2,6,0,1,0,3,4,0,0,5,6,46,22,1
"CSE1L",41,26,2,7,2,0,0,1,18,5,0,0,4,2,14,7,5,0,2,10,1,0,1,0,4,0,3,2,13,183,45,4
"STAU1",84,120,13,15,22,3,7,2,72,12,0,2,10,8,36,27,26,8,7,45,3,3,2,2,27,1,5,11,68,291,109,14
"DDX27",60,60,13,15,17,8,8,3,38,13,1,1,0,3,67,36,29,2,19,47,2,5,3,4,5,3,3,17,64,236,36,7
"ZNFX1",41,30,4,5,5,1,1,1,19,2,0,0,1,0,16,22,13,0,2,11,2,0,1,1,7,0,4,3,19,36,34,7
"ZFAS1",485,470,91,136,48,30,58,10,331,87,17,15,24,40,948,400,184,16,158,438,25,20,17,30,107,4,58,142,319,2802,326,53
"KCNB1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"PTGIS",0,65,0,1,4,0,0,0,142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1
"B4GALT5",20,38,3,3,1,0,0,0,19,0,0,0,4,2,3,5,2,1,0,4,0,0,1,0,4,0,2,0,11,63,28,3
"SLC9A8",7,1,2,1,2,0,0,0,3,1,0,1,1,0,4,3,2,0,3,4,0,1,0,1,2,1,0,1,5,9,5,2
"SPATA2",4,3,1,2,1,0,1,0,8,1,0,0,0,0,4,4,5,0,0,4,0,0,0,0,1,0,0,1,4,48,10,0
"RNF114",100,77,11,20,14,1,6,9,52,14,4,0,1,4,51,28,25,3,7,30,1,1,3,4,20,0,7,10,72,338,78,16
"SNAI1",23,20,1,5,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,6,0,2,1,0,15,47,1
"TRERNA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UBE2V1",6,2,0,1,2,0,0,0,0,1,0,0,0,0,3,5,1,0,0,6,0,0,2,0,0,0,1,0,1,24,10,4
"TMEM189",28,39,6,9,4,0,2,1,16,7,0,0,2,2,10,13,10,4,3,12,0,0,0,2,11,1,2,2,17,55,52,2
"RP11-112L6.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"LINC01273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2
"CEBPB-AS1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
"CEBPB",378,275,15,62,24,4,13,4,165,9,2,0,8,6,44,37,22,5,11,47,1,2,9,0,50,2,81,4,48,162,34,57
"LINC01272",114,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,17,0,0,1,1,0
"LINC01270",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PTPN1",67,25,8,29,15,2,4,0,25,12,0,4,2,3,88,28,20,2,8,32,0,2,2,6,10,0,6,3,46,54,40,6
"FAM65C",1,16,0,0,1,0,0,0,6,0,0,0,0,0,5,4,1,0,0,1,0,0,0,0,2,0,0,0,4,0,1,0
"RP4-530I15.6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PARD6B",2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,1,2,0,0,0,0,1,0,0,0,0,50,0,0
"BCAS4",3,4,6,0,17,0,1,0,6,6,1,1,1,1,195,11,21,0,28,14,5,0,0,2,2,0,0,90,11,20,2,6
"ADNP",22,32,4,4,3,2,3,2,27,4,1,1,3,1,17,17,14,0,1,7,0,0,0,1,5,0,1,5,12,78,34,3
"ADNP-AS1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,3,1
"DPM1",78,83,14,19,23,3,9,4,58,8,4,1,6,4,46,45,36,1,12,36,4,2,2,2,16,1,6,10,68,324,105,9
"MOCS3",4,10,1,0,0,0,0,0,8,2,1,0,0,0,5,0,0,1,1,2,0,0,0,0,4,0,0,0,9,19,7,2
"KCNG1",1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"NFATC2",39,2,17,16,6,2,6,1,5,22,0,1,1,1,18,31,26,0,5,18,0,3,3,1,1,2,0,3,21,20,31,2
"ATP9A",2,42,3,1,0,1,0,2,15,1,0,0,2,0,2,1,10,4,1,0,0,0,0,0,1,2,1,0,2,192,8,7
"SALL4",0,26,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"LINC01429",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZFP64",10,21,0,3,3,0,1,0,12,0,0,0,0,0,2,5,3,0,2,2,1,0,0,2,2,0,0,0,8,27,6,3
"TSHZ2",2,276,4,0,7,0,5,0,380,25,0,1,7,0,3,70,3,2,0,92,0,0,0,0,0,2,0,0,51,4,211,0
"RP4-678D15.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RP4-724E16.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ZNF217",17,13,5,5,2,2,1,0,8,3,1,2,0,0,16,18,7,0,2,8,0,0,1,0,2,1,2,1,17,42,11,2
