"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"ENSG00000163909",1,1,1,1,1,1,1
"ENSG00000163913",1,1,0,0,1,0,0
"ENSG00000163914",1,1,0,1,0,0,1
"ENSG00000163918",1,1,1,1,1,1,1
"ENSG00000163923",1,0,1,0,1,0,0
"ENSG00000163930",1,1,1,1,1,1,1
"ENSG00000163931",0,0,0,1,0,0,1
"ENSG00000163932",1,1,0,0,0,1,1
"ENSG00000163933",0,1,1,1,1,0,1
"ENSG00000163935",1,1,1,0,0,0,0
"ENSG00000163938",1,1,1,1,1,1,1
"ENSG00000163939",0,0,0,0,0,1,1
"ENSG00000163945",0,1,0,1,1,1,0
"ENSG00000163946",1,1,1,1,1,1,1
"ENSG00000163947",1,1,1,1,1,1,1
"ENSG00000163950",1,1,1,1,1,1,1
"ENSG00000163956",1,0,0,1,0,1,1
"ENSG00000163958",0,0,0,1,1,0,1
"ENSG00000163959",0,0,0,0,0,0,0
"ENSG00000163960",0,0,0,0,0,1,1
"ENSG00000163961",0,0,0,1,0,1,1
"ENSG00000163964",1,1,0,1,0,0,1
"ENSG00000163975",0,0,0,0,0,0,0
"ENSG00000163982",NA,NA,NA,NA,NA,NA,NA
"ENSG00000163993",0,1,1,0,0,0,0
"ENSG00000163995",0,0,1,1,1,0,1
"ENSG00000164002",1,0,1,1,0,1,1
"ENSG00000164007",0,1,0,0,0,0,0
"ENSG00000164008",1,1,1,1,1,1,1
"ENSG00000164010",0,1,1,1,1,0,0
"ENSG00000164011",0,0,1,0,0,0,0
"ENSG00000164022",1,0,1,1,1,0,1
"ENSG00000164023",1,1,0,0,0,1,1
"ENSG00000164024",1,1,1,1,1,1,1
"ENSG00000164031",1,1,1,1,1,1,1
"ENSG00000164032",1,1,1,1,1,1,1
"ENSG00000164035",0,0,0,0,0,0,0
"ENSG00000164037",0,0,0,0,0,0,0
"ENSG00000164038",1,0,1,1,0,0,0
"ENSG00000164039",1,0,1,0,1,0,0
"ENSG00000164040",1,1,1,0,0,1,0
"ENSG00000164045",1,0,1,0,1,0,0
"ENSG00000164047",0,1,0,1,1,1,1
"ENSG00000164048",0,0,1,0,0,1,1
"ENSG00000164049",1,1,0,0,1,0,1
"ENSG00000164050",0,1,0,1,0,1,1
"ENSG00000164051",0,0,1,0,0,0,0
"ENSG00000164053",1,0,1,0,1,0,0
"ENSG00000164054",1,1,1,1,1,1,1
"ENSG00000164056",1,0,0,1,1,1,0
"ENSG00000164061",0,0,0,0,0,0,0
"ENSG00000164062",0,0,1,1,1,0,1
"ENSG00000164066",0,0,0,0,0,0,0
"ENSG00000164068",1,1,1,1,1,1,1
"ENSG00000164070",0,0,0,0,0,0,0
"ENSG00000164073",0,0,1,1,1,1,0
"ENSG00000164074",0,0,0,0,0,1,0
"ENSG00000164076",0,1,0,0,1,1,1
"ENSG00000164077",1,0,1,1,1,0,1
"ENSG00000164078",1,1,0,1,0,1,1
"ENSG00000164080",0,1,0,1,1,1,0
"ENSG00000164081",0,0,1,1,1,0,0
"ENSG00000164082",1,0,1,0,1,0,1
"ENSG00000164086",1,0,0,1,1,0,0
"ENSG00000164087",1,1,1,0,1,0,0
"ENSG00000164088",1,1,1,1,1,1,1
"ENSG00000164089",0,0,0,0,0,0,0
"ENSG00000164091",1,1,1,1,1,1,1
"ENSG00000164093",0,0,0,0,0,0,0
"ENSG00000164096",1,1,1,1,1,1,1
"ENSG00000164099",0,0,0,0,0,0,0
"ENSG00000164100",0,0,0,0,0,0,0
"ENSG00000164104",1,1,1,1,1,1,1
"ENSG00000164105",1,1,0,1,1,1,1
"ENSG00000164106",0,0,0,0,0,0,0
"ENSG00000164107",0,1,0,1,1,0,0
"ENSG00000164109",1,1,1,0,1,0,0
"ENSG00000164111",1,1,1,1,1,1,1
"ENSG00000164112",1,1,0,1,0,1,1
"ENSG00000164113",0,0,0,0,0,0,0
"ENSG00000164114",0,0,0,0,1,1,1
"ENSG00000164116",0,0,0,0,0,0,0
"ENSG00000164117",0,1,1,0,0,1,1
"ENSG00000164118",1,1,1,0,0,0,0
"ENSG00000164120",0,0,0,0,0,0,0
"ENSG00000164122",0,0,0,0,0,0,0
"ENSG00000164123",0,0,0,0,0,0,0
"ENSG00000164124",0,0,0,0,0,0,0
"ENSG00000164125",0,0,0,0,0,0,0
"ENSG00000164128",0,0,0,0,0,0,0
"ENSG00000164129",0,0,0,0,0,0,0
"ENSG00000164134",0,0,0,0,1,1,1
"ENSG00000164136",0,0,0,0,0,0,0
"ENSG00000164142",1,1,0,1,0,0,0
"ENSG00000164144",0,0,0,0,1,1,1
"ENSG00000164151",0,1,0,0,1,1,0
"ENSG00000164161",0,0,0,0,0,0,0
"ENSG00000164162",1,0,1,0,1,0,0
"ENSG00000164163",1,1,1,1,1,1,1
"ENSG00000164164",0,0,0,0,0,1,1
"ENSG00000164167",1,1,1,1,1,1,1
"ENSG00000164168",1,1,1,1,1,1,1
"ENSG00000164169",1,1,0,1,1,1,1
"ENSG00000164171",0,0,0,0,0,0,0
"ENSG00000164172",1,0,1,0,0,0,1
"ENSG00000164175",0,1,0,0,0,1,0
"ENSG00000164176",0,0,0,0,0,0,0
"ENSG00000164180",0,1,0,0,0,1,0
"ENSG00000164181",0,0,0,0,0,0,0
"ENSG00000164182",1,1,1,1,1,1,1
"ENSG00000164185",0,0,0,0,0,0,0
"ENSG00000164187",1,0,1,0,0,0,0
"ENSG00000164188",0,0,0,0,0,0,0
"ENSG00000164190",1,1,1,1,1,1,1
"ENSG00000164197",0,0,0,0,0,0,0
"ENSG00000164199",0,0,0,0,0,0,0
"ENSG00000164209",1,1,1,1,1,1,1
"ENSG00000164211",1,0,1,0,1,0,0
"ENSG00000164219",1,1,1,1,0,0,1
"ENSG00000164220",0,0,0,0,0,0,0
"ENSG00000164221",0,0,0,0,0,0,0
"ENSG00000164236",0,1,0,1,1,1,1
"ENSG00000164237",1,1,1,0,0,0,0
"ENSG00000164241",1,0,1,0,0,0,0
"ENSG00000164244",1,1,1,1,1,1,1
"ENSG00000164251",0,0,0,0,0,0,1
"ENSG00000164252",0,0,1,0,0,1,1
"ENSG00000164253",1,0,1,0,0,1,0
"ENSG00000164256",0,0,0,0,0,0,0
"ENSG00000164258",1,1,1,1,1,1,1
"ENSG00000164265",0,0,0,0,0,0,0
"ENSG00000164266",0,0,0,0,0,0,0
"ENSG00000164270",0,0,0,0,1,0,0
"ENSG00000164283",0,0,0,0,0,0,0
"ENSG00000164284",0,1,0,1,1,1,1
"ENSG00000164287",0,0,0,0,0,0,0
"ENSG00000164291",1,0,0,0,1,1,1
"ENSG00000164292",0,0,0,0,0,0,0
"ENSG00000164294",0,0,0,0,0,0,0
"ENSG00000164296",0,0,0,0,0,0,0
"ENSG00000164299",0,0,0,0,0,0,0
"ENSG00000164300",1,1,1,1,1,1,1
"ENSG00000164303",0,0,0,0,0,0,0
"ENSG00000164304",0,0,0,0,0,0,0
"ENSG00000164305",1,1,1,1,1,1,1
"ENSG00000164306",0,1,1,1,1,0,1
"ENSG00000164307",1,1,1,0,1,0,0
"ENSG00000164308",0,0,0,0,0,1,1
"ENSG00000164309",0,1,1,1,1,0,0
"ENSG00000164318",0,0,0,0,0,1,1
"ENSG00000164323",1,1,1,0,0,0,0
"ENSG00000164325",0,0,1,0,1,0,1
"ENSG00000164326",0,1,0,0,1,1,0
"ENSG00000164327",0,0,0,0,0,1,1
"ENSG00000164329",0,0,0,0,1,1,1
"ENSG00000164330",0,0,0,0,0,0,0
"ENSG00000164331",1,1,1,1,1,1,1
"ENSG00000164332",1,1,1,1,1,1,1
"ENSG00000164334",0,1,0,1,1,0,0
"ENSG00000164338",1,0,1,1,0,1,0
"ENSG00000164342",0,0,0,0,0,0,0
"ENSG00000164344",1,1,0,1,0,0,1
"ENSG00000164346",1,1,1,1,1,1,1
"ENSG00000164347",0,1,1,0,0,1,1
"ENSG00000164362",0,1,1,0,1,0,1
"ENSG00000164363",1,0,0,0,0,1,1
"ENSG00000164366",0,1,1,1,1,0,0
"ENSG00000164379",0,1,0,0,0,0,0
"ENSG00000164393",0,0,0,0,0,0,0
"ENSG00000164398",1,0,1,0,1,1,0
"ENSG00000164399",0,0,0,0,0,0,0
"ENSG00000164400",0,1,0,0,1,1,1
"ENSG00000164402",1,1,1,1,1,0,0
"ENSG00000164403",0,1,0,1,0,1,0
"ENSG00000164404",1,0,0,1,1,1,1
"ENSG00000164405",1,1,1,1,1,1,1
"ENSG00000164406",1,0,0,1,1,1,0
"ENSG00000164411",NA,NA,NA,NA,NA,NA,NA
"ENSG00000164414",1,1,1,1,1,1,1
"ENSG00000164418",0,0,0,0,0,0,0
"ENSG00000164430",0,0,0,0,0,1,1
"ENSG00000164434",0,0,0,0,0,0,0
"ENSG00000164438",0,0,0,0,0,0,0
"ENSG00000164440",1,0,1,0,1,0,1
"ENSG00000164442",1,1,1,1,1,1,1
"ENSG00000164451",NA,NA,NA,NA,NA,NA,NA
"ENSG00000164458",0,1,0,0,1,1,1
"ENSG00000164463",1,1,1,1,1,1,1
"ENSG00000164465",1,0,1,0,0,1,1
"ENSG00000164466",1,1,1,0,1,1,0
"ENSG00000164483",0,0,0,0,0,0,0
"ENSG00000164484",0,0,1,1,0,1,0
"ENSG00000164485",0,0,0,0,0,0,0
"ENSG00000164488",0,1,0,1,1,1,1
"ENSG00000164494",1,1,1,1,1,0,0
"ENSG00000164500",NA,NA,NA,NA,NA,NA,NA
"ENSG00000164506",1,0,1,0,0,1,0
"ENSG00000164508",NA,NA,NA,NA,NA,NA,NA
"ENSG00000164509",0,0,0,0,0,0,0
"ENSG00000164512",1,1,1,1,1,1,1
"ENSG00000164520",0,0,0,0,0,0,0
"ENSG00000164530",0,1,0,0,1,1,0
"ENSG00000164532",0,0,0,0,0,0,0
"ENSG00000164535",0,0,1,0,0,1,1
"ENSG00000164542",0,0,0,1,1,0,1
"ENSG00000164543",1,1,1,1,1,1,1
"ENSG00000164548",1,1,1,1,1,1,1
"ENSG00000164574",1,1,0,1,1,1,1
"ENSG00000164576",1,1,1,0,0,0,0
"ENSG00000164587",1,1,1,1,1,1,1
"ENSG00000164588",0,0,0,0,0,0,0
"ENSG00000164591",0,1,0,1,1,0,0
"ENSG00000164597",1,1,1,0,1,0,0
"ENSG00000164600",0,0,0,0,0,0,0
"ENSG00000164603",1,0,1,1,1,0,0
"ENSG00000164604",0,0,0,0,0,0,0
"ENSG00000164609",1,1,1,1,1,1,1
"ENSG00000164610",1,1,1,1,1,1,1
"ENSG00000164611",1,1,1,1,1,1,1
"ENSG00000164615",1,1,1,1,1,1,1
"ENSG00000164619",0,0,0,0,0,0,0
"ENSG00000164620",0,1,1,1,0,0,1
"ENSG00000164626",1,1,1,1,1,1,1
"ENSG00000164627",0,0,0,0,0,0,0
"ENSG00000164631",0,0,1,0,0,1,1
"ENSG00000164638",0,1,0,1,1,0,0
"ENSG00000164645",0,0,0,0,0,1,1
"ENSG00000164647",0,0,0,0,0,0,0
"ENSG00000164649",1,0,1,1,0,0,0
"ENSG00000164651",0,0,0,0,0,0,0
"ENSG00000164654",1,0,1,0,0,0,0
"ENSG00000164659",0,1,0,0,0,1,1
"ENSG00000164663",0,0,1,0,0,1,1
"ENSG00000164674",0,1,0,0,1,0,1
"ENSG00000164675",0,0,0,0,0,0,0
"ENSG00000164683",1,1,1,1,1,1,1
"ENSG00000164684",0,0,0,0,0,0,0
"ENSG00000164687",1,1,1,1,1,1,1
"ENSG00000164690",0,1,0,0,1,0,0
"ENSG00000164691",1,1,1,1,1,1,1
"ENSG00000164692",0,0,0,0,0,0,0
"ENSG00000164694",0,0,0,0,0,0,0
"ENSG00000164695",0,0,0,0,0,0,0
"ENSG00000164707",1,1,0,0,0,1,0
"ENSG00000164708",0,1,0,1,0,1,1
"ENSG00000164713",1,1,1,1,1,1,1
"ENSG00000164715",0,1,0,1,1,1,0
"ENSG00000164729",0,1,0,0,0,1,0
"ENSG00000164733",1,1,1,1,1,1,1
"ENSG00000164736",0,0,0,0,0,0,0
"ENSG00000164741",0,0,0,0,0,0,0
"ENSG00000164742",0,0,0,1,1,1,0
"ENSG00000164743",0,0,0,0,0,0,0
"ENSG00000164744",0,0,0,0,0,0,0
"ENSG00000164746",0,0,0,0,0,0,0
"ENSG00000164749",0,0,0,0,0,0,0
"ENSG00000164751",1,0,1,0,0,0,0
"ENSG00000164754",1,1,1,1,1,1,1
"ENSG00000164756",0,0,0,0,0,0,0
"ENSG00000164758",1,1,1,1,1,1,1
"ENSG00000164761",0,0,0,0,0,0,0
"ENSG00000164764",0,0,0,0,0,0,0
"ENSG00000164776",0,0,0,0,0,0,1
"ENSG00000164778",0,0,0,0,0,0,0
"ENSG00000164794",0,0,0,0,0,0,0
"ENSG00000164796",0,0,0,0,0,0,0
"ENSG00000164808",1,1,0,0,0,1,0
"ENSG00000164815",1,0,1,0,0,1,1
"ENSG00000164816",1,0,0,0,0,0,0
"ENSG00000164818",0,0,1,0,1,1,1
"ENSG00000164821",0,0,1,1,0,1,0
"ENSG00000164822",0,1,0,1,1,0,1
"ENSG00000164823",0,1,0,1,0,0,1
"ENSG00000164825",0,1,0,0,1,0,1
"ENSG00000164828",1,0,0,0,1,1,1
"ENSG00000164830",1,0,1,0,0,1,1
"ENSG00000164841",0,0,0,0,0,0,0
"ENSG00000164849",0,0,0,0,0,0,0
"ENSG00000164850",1,1,0,1,0,0,1
"ENSG00000164853",NA,NA,NA,NA,NA,NA,NA
"ENSG00000164855",0,1,0,1,0,1,0
"ENSG00000164867",1,0,1,1,0,0,0
"ENSG00000164871",0,0,0,0,0,0,0
"ENSG00000164877",1,0,0,1,0,1,0
"ENSG00000164879",0,0,0,0,0,0,0
"ENSG00000164880",0,1,0,1,0,0,1
"ENSG00000164885",0,0,1,1,1,0,0
"ENSG00000164889",0,0,0,1,0,1,1
"ENSG00000164893",0,0,0,0,0,0,0
"ENSG00000164896",1,1,1,1,1,1,1
"ENSG00000164897",1,1,1,1,1,1,1
"ENSG00000164898",1,1,1,1,1,0,1
"ENSG00000164900",1,0,0,0,0,1,1
"ENSG00000164902",0,0,1,0,0,1,1
"ENSG00000164904",0,0,0,0,0,0,0
"ENSG00000164916",1,1,0,0,1,1,0
"ENSG00000164919",1,1,1,1,1,1,1
"ENSG00000164920",1,0,0,1,1,0,0
"ENSG00000164924",1,1,1,1,1,1,1
"ENSG00000164929",0,0,0,0,0,0,0
"ENSG00000164930",0,0,0,0,0,0,0
"ENSG00000164932",0,0,0,0,0,0,0
"ENSG00000164933",1,1,1,1,1,1,1
"ENSG00000164934",1,0,0,0,1,1,0
"ENSG00000164935",0,0,0,0,0,0,0
"ENSG00000164938",1,1,1,1,1,1,1
"ENSG00000164941",1,1,1,1,1,1,1
"ENSG00000164944",1,0,1,1,1,1,0
"ENSG00000164946",0,0,0,0,0,0,0
"ENSG00000164949",1,1,0,1,1,1,1
"ENSG00000164951",0,1,0,1,0,1,1
"ENSG00000164953",0,0,0,0,0,0,0
"ENSG00000164961",1,1,1,1,1,1,0
"ENSG00000164967",1,1,1,1,1,1,1
"ENSG00000164970",1,1,1,1,1,0,0
"ENSG00000164972",1,0,1,1,1,0,0
"ENSG00000164975",1,0,1,0,0,1,1
"ENSG00000164976",0,0,0,0,1,1,1
"ENSG00000164978",1,1,0,0,0,0,1
"ENSG00000164983",1,1,0,1,1,1,0
"ENSG00000164985",1,1,1,1,1,1,1
"ENSG00000164989",0,0,0,0,0,0,0
"ENSG00000165006",1,1,1,1,1,1,1
"ENSG00000165023",0,0,0,0,0,0,0
"ENSG00000165025",0,0,0,0,0,0,0
"ENSG00000165028",0,0,0,0,0,0,0
"ENSG00000165029",0,0,0,0,0,0,0
"ENSG00000165030",1,1,1,1,1,1,1
"ENSG00000165046",1,1,0,1,1,1,0
"ENSG00000165055",0,0,1,0,0,1,1
"ENSG00000165059",1,0,0,1,1,0,1
"ENSG00000165060",1,0,1,0,1,0,0
"ENSG00000165061",0,1,0,1,1,1,1
"ENSG00000165066",0,1,0,0,1,1,1
"ENSG00000165071",1,1,0,0,0,1,0
"ENSG00000165072",0,0,0,0,0,0,0
"ENSG00000165076",1,1,0,1,0,1,0
"ENSG00000165078",0,0,0,0,0,0,0
"ENSG00000165084",0,0,0,0,0,0,0
"ENSG00000165091",0,0,0,0,0,0,0
"ENSG00000165092",0,0,0,0,0,0,0
"ENSG00000165097",1,1,0,0,0,1,1
"ENSG00000165102",1,1,0,0,0,1,1
"ENSG00000165105",0,0,0,0,0,0,0
"ENSG00000165113",1,0,0,0,1,1,0
"ENSG00000165115",1,0,0,0,1,0,0
"ENSG00000165118",1,0,1,0,1,1,0
"ENSG00000165119",1,1,1,1,1,1,1
"ENSG00000165120",0,0,0,0,0,0,0
"ENSG00000165124",0,0,0,0,0,0,0
"ENSG00000165125",1,1,1,0,1,0,0
"ENSG00000165131",0,0,0,0,0,0,0
"ENSG00000165138",0,1,1,1,0,0,1
"ENSG00000165140",1,0,0,1,1,0,1
"ENSG00000165152",0,0,0,0,0,0,0
"ENSG00000165156",1,1,1,0,0,0,0
"ENSG00000165164",0,0,0,0,0,0,0
"ENSG00000165168",0,1,0,0,0,1,1
"ENSG00000165169",1,1,1,1,1,1,1
"ENSG00000165171",1,0,0,1,1,1,1
"ENSG00000165175",1,1,1,1,1,1,1
"ENSG00000165181",0,0,0,0,0,0,0
"ENSG00000165182",0,0,0,0,0,0,0
"ENSG00000165185",1,1,0,0,0,1,0
"ENSG00000165186",0,0,0,0,0,0,0
"ENSG00000165188",0,0,0,1,0,1,1
"ENSG00000165192",0,0,0,0,0,0,0
"ENSG00000165194",0,0,0,0,0,0,0
"ENSG00000165195",0,1,0,0,0,1,1
"ENSG00000165197",0,1,1,0,0,0,0
"ENSG00000165202",0,0,0,0,1,1,1
"ENSG00000165204",NA,NA,NA,NA,NA,NA,NA
"ENSG00000165209",1,0,0,0,0,1,0
"ENSG00000165215",0,0,0,0,0,0,0
"ENSG00000165219",1,1,1,1,1,1,1
"ENSG00000165233",1,1,0,1,1,0,0
"ENSG00000165238",0,1,0,0,0,0,1
"ENSG00000165240",1,0,1,0,0,0,1
"ENSG00000165244",1,0,1,0,1,0,0
"ENSG00000165246",0,0,0,0,0,0,0
"ENSG00000165259",0,0,0,0,0,0,0
"ENSG00000165264",1,1,1,1,1,1,1
"ENSG00000165269",0,1,0,1,1,0,1
"ENSG00000165271",1,1,1,0,0,0,1
"ENSG00000165272",1,1,1,1,1,1,1
"ENSG00000165275",0,0,0,0,0,0,0
"ENSG00000165280",1,1,1,1,1,1,1
"ENSG00000165282",1,0,1,1,0,0,1
"ENSG00000165283",1,1,1,1,1,1,1
"ENSG00000165288",0,0,0,0,0,1,1
"ENSG00000165300",0,0,0,0,0,0,0
"ENSG00000165304",1,1,1,0,1,0,0
"ENSG00000165309",0,0,0,0,0,0,0
"ENSG00000165312",1,1,1,1,1,1,1
"ENSG00000165322",1,0,0,0,1,1,0
"ENSG00000165323",0,0,0,0,0,0,0
"ENSG00000165325",0,0,0,0,0,0,0
"ENSG00000165338",0,0,0,0,0,0,0
"ENSG00000165349",0,0,0,1,1,0,0
"ENSG00000165355",1,1,1,1,1,1,1
"ENSG00000165359",1,1,1,1,1,1,1
"ENSG00000165370",0,0,0,1,0,1,1
"ENSG00000165376",0,0,0,0,0,0,0
"ENSG00000165379",0,0,0,0,0,0,0
"ENSG00000165383",0,0,0,0,0,0,0
"ENSG00000165389",1,1,1,1,1,0,0
"ENSG00000165392",1,0,1,1,1,0,0
"ENSG00000165406",1,1,0,1,1,1,1
"ENSG00000165409",0,0,1,1,0,0,1
"ENSG00000165410",0,0,1,0,0,1,1
"ENSG00000165416",0,0,1,0,1,1,0
"ENSG00000165417",0,0,1,0,0,1,1
"ENSG00000165424",0,1,0,1,0,1,1
"ENSG00000165434",0,0,0,1,1,1,1
"ENSG00000165443",0,1,0,0,0,0,1
"ENSG00000165449",0,1,1,0,0,0,1
"ENSG00000165457",0,1,0,1,1,1,0
"ENSG00000165458",1,1,1,1,1,1,1
"ENSG00000165462",1,1,0,1,1,0,1
"ENSG00000165471",0,0,0,0,0,0,0
"ENSG00000165474",0,0,0,0,0,0,0
"ENSG00000165475",1,0,1,1,1,0,0
"ENSG00000165476",1,1,1,1,0,0,0
"ENSG00000165478",0,0,0,0,0,0,0
"ENSG00000165480",1,0,1,0,1,0,0
"ENSG00000165487",1,1,1,1,1,1,1
"ENSG00000165490",1,1,0,1,1,0,0
"ENSG00000165494",1,1,1,0,1,1,0
"ENSG00000165495",1,0,0,1,1,1,0
"ENSG00000165496",1,1,0,1,1,0,0
"ENSG00000165501",1,1,1,1,1,1,1
"ENSG00000165502",1,1,1,1,1,1,1
"ENSG00000165506",1,1,1,1,1,1,1
"ENSG00000165507",1,0,0,0,1,1,1
"ENSG00000165509",0,0,0,0,0,0,0
"ENSG00000165512",0,1,1,0,0,1,1
"ENSG00000165516",1,1,1,1,1,1,1
"ENSG00000165521",0,0,0,0,0,0,0
"ENSG00000165525",1,1,1,1,1,1,1
"ENSG00000165526",1,0,0,1,1,1,1
"ENSG00000165527",1,1,1,1,1,1,1
"ENSG00000165533",1,0,1,0,1,0,1
"ENSG00000165548",0,0,0,0,0,0,0
"ENSG00000165553",0,1,0,0,1,1,1
"ENSG00000165555",1,0,1,0,0,0,1
"ENSG00000165556",1,0,0,0,1,0,0
"ENSG00000165566",0,0,0,0,0,0,0
"ENSG00000165568",0,0,0,0,0,0,0
"ENSG00000165572",1,0,0,1,0,1,1
"ENSG00000165583",0,1,1,0,1,1,1
"ENSG00000165584",0,0,0,0,0,1,0
"ENSG00000165588",0,0,0,0,0,0,0
"ENSG00000165591",1,1,1,1,1,1,1
"ENSG00000165606",NA,NA,NA,NA,NA,NA,NA
"ENSG00000165609",1,1,1,1,1,1,1
"ENSG00000165617",0,0,0,1,0,1,0
"ENSG00000165621",0,0,0,0,0,0,0
"ENSG00000165623",0,1,0,0,0,0,0
"ENSG00000165626",0,0,0,0,0,0,0
"ENSG00000165629",1,1,1,1,1,1,1
"ENSG00000165630",1,1,1,1,1,1,1
"ENSG00000165632",1,0,0,0,0,1,1
"ENSG00000165633",0,0,0,0,1,0,0
"ENSG00000165637",1,1,1,1,1,1,1
"ENSG00000165643",0,1,0,0,1,1,0
"ENSG00000165644",0,1,1,1,1,0,0
"ENSG00000165646",0,0,0,0,0,0,0
"ENSG00000165650",1,1,0,1,1,1,1
"ENSG00000165655",0,0,0,0,0,0,0
"ENSG00000165660",0,1,1,0,0,0,1
"ENSG00000165661",1,1,1,1,1,1,1
"ENSG00000165669",0,0,0,1,1,0,1
"ENSG00000165671",0,0,0,1,0,1,1
"ENSG00000165672",0,0,0,0,1,1,1
"ENSG00000165675",1,1,1,1,0,0,0
"ENSG00000165678",1,1,1,1,1,1,1
"ENSG00000165682",0,0,0,0,0,0,0
"ENSG00000165684",1,1,1,1,1,0,1
"ENSG00000165685",0,0,0,0,0,0,0
"ENSG00000165688",1,1,1,1,1,1,1
"ENSG00000165689",0,1,0,1,0,0,0
"ENSG00000165694",0,0,0,0,0,0,0
"ENSG00000165695",0,1,0,0,1,1,1
"ENSG00000165698",0,1,0,1,1,0,0
"ENSG00000165699",1,1,1,1,1,1,1
"ENSG00000165702",0,0,1,1,1,0,1
"ENSG00000165704",1,1,1,1,1,1,1
"ENSG00000165714",0,0,1,1,0,0,0
"ENSG00000165716",1,1,0,1,0,0,0
"ENSG00000165724",1,1,1,1,1,1,1
"ENSG00000165730",0,0,0,0,0,0,0
"ENSG00000165731",0,0,1,0,1,1,1
"ENSG00000165732",1,1,1,1,1,1,1
"ENSG00000165733",1,1,1,1,1,1,1
"ENSG00000165752",1,1,0,1,1,0,0
"ENSG00000165757",0,0,0,0,0,0,0
"ENSG00000165762",NA,NA,NA,NA,NA,NA,NA
"ENSG00000165775",1,1,1,1,1,1,1
"ENSG00000165782",1,1,1,1,1,1,1
"ENSG00000165792",1,1,1,1,1,1,1
"ENSG00000165794",0,0,1,0,0,1,1
"ENSG00000165795",0,0,1,0,0,1,1
"ENSG00000165799",0,0,0,0,0,0,0
"ENSG00000165801",0,0,0,1,1,1,1
"ENSG00000165802",1,1,0,1,0,0,0
"ENSG00000165804",1,0,1,0,0,0,0
"ENSG00000165805",0,0,0,0,0,0,0
"ENSG00000165806",1,0,1,0,0,0,0
"ENSG00000165807",1,0,0,1,1,1,0
"ENSG00000165810",1,0,0,1,1,0,0
"ENSG00000165813",0,0,0,0,0,1,1
"ENSG00000165816",NA,NA,NA,NA,NA,NA,NA
"ENSG00000165819",1,1,1,0,1,1,0
"ENSG00000165821",0,0,1,1,1,0,0
"ENSG00000165828",1,0,1,0,0,0,0
"ENSG00000165832",0,1,1,0,0,0,0
"ENSG00000165837",NA,NA,NA,NA,NA,NA,NA
"ENSG00000165841",0,0,0,0,0,0,0
"ENSG00000165861",0,1,1,1,0,0,0
"ENSG00000165863",0,1,1,0,0,0,0
"ENSG00000165868",0,1,0,1,0,1,1
"ENSG00000165879",1,1,1,1,1,1,1
"ENSG00000165886",0,1,1,0,0,0,1
"ENSG00000165887",0,0,0,1,0,1,1
"ENSG00000165891",1,0,1,0,0,0,0
"ENSG00000165895",0,0,0,0,0,0,0
"ENSG00000165898",1,1,1,1,1,1,1
"ENSG00000165899",0,0,0,0,0,0,0
"ENSG00000165905",0,1,0,0,0,1,1
"ENSG00000165912",1,1,1,1,1,0,0
"ENSG00000165914",1,0,0,0,0,0,0
"ENSG00000165915",1,1,1,1,1,0,1
"ENSG00000165916",1,1,1,1,1,1,1
"ENSG00000165917",1,1,1,0,0,0,0
"ENSG00000165923",1,1,1,0,1,0,0
"ENSG00000165929",1,1,1,1,1,1,1
"ENSG00000165934",0,0,1,0,0,1,1
"ENSG00000165935",NA,NA,NA,NA,NA,NA,NA
"ENSG00000165943",1,1,1,1,1,1,1
"ENSG00000165948",1,1,0,1,1,0,0
"ENSG00000165949",0,0,0,0,0,0,1
"ENSG00000165953",0,0,0,0,0,0,0
"ENSG00000165959",0,0,0,0,0,0,0
"ENSG00000165966",0,0,0,0,0,0,0
"ENSG00000165970",1,1,0,0,0,1,1
"ENSG00000165972",0,0,1,1,1,0,1
"ENSG00000165973",0,0,0,0,0,0,0
"ENSG00000165983",1,0,1,1,1,0,1
"ENSG00000165985",NA,NA,NA,NA,NA,NA,NA
"ENSG00000165995",1,1,0,0,1,0,0
"ENSG00000165996",1,1,1,0,1,0,0
"ENSG00000165997",1,1,0,1,1,0,1
"ENSG00000166002",1,1,1,1,1,1,1
"ENSG00000166004",1,1,0,0,0,1,0
"ENSG00000166006",0,0,0,0,0,0,0
"ENSG00000166012",1,1,1,1,1,1,1
"ENSG00000166016",0,1,0,0,0,1,1
"ENSG00000166024",0,1,0,0,1,0,0
"ENSG00000166025",0,0,1,0,1,1,1
"ENSG00000166033",1,1,0,1,0,0,0
"ENSG00000166035",0,0,0,1,1,1,1
"ENSG00000166037",1,0,1,1,1,1,1
"ENSG00000166046",0,1,0,0,0,1,1
"ENSG00000166049",0,0,0,0,0,0,0
"ENSG00000166068",0,0,0,0,0,0,0
"ENSG00000166069",0,0,0,0,0,0,0
"ENSG00000166073",1,1,0,0,1,1,0
"ENSG00000166086",1,1,0,0,0,1,1
"ENSG00000166090",0,1,0,0,0,1,0
"ENSG00000166091",1,1,0,0,0,1,1
"ENSG00000166105",0,1,1,0,0,0,0
"ENSG00000166106",0,0,0,0,0,0,0
"ENSG00000166111",1,1,0,0,0,0,1
"ENSG00000166118",0,0,0,0,0,0,0
"ENSG00000166123",1,0,1,1,1,0,1
"ENSG00000166126",0,0,0,1,1,1,0
"ENSG00000166128",1,1,1,1,1,1,1
