"","Anti-inflammatory macro/mono","CAFs","cDCs","Enteric glia cells","Fibroblasts","gdTcells","IL17+ CD4 Tcells","Lymphatic ECs","Mast cells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive CD4 Tcells","NK cells","NKT cells","Normal Epithelial cells","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Vascular ECs","VSMCs"
"ZNF564",2,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"CTD-2192J16.20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF490",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ZNF791",20,3,4,4,199,1,3,5,0,10,23,3,1,7,2,28,0,2,4,9,3
"CTD-2192J16.22",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"MAN2B1",7,1,4,0,8,0,0,1,0,2,0,1,0,2,0,1,0,0,5,0,0
"WDR83",9,2,0,3,90,0,2,2,0,7,3,1,0,3,0,10,1,0,3,5,1
"WDR83OS",207,70,41,50,1529,3,15,27,5,46,44,27,3,18,4,301,24,6,145,56,41
"DHPS",24,15,9,11,348,2,5,6,3,21,14,7,2,3,0,72,7,1,27,11,21
"FBXW9",5,1,1,0,48,0,1,0,0,0,1,2,0,0,0,16,1,2,0,0,2
"TNPO2",7,3,1,1,73,0,0,0,1,4,1,0,0,1,0,21,2,1,3,3,3
"C19orf43",188,70,51,30,1790,10,35,31,6,101,95,24,15,44,6,382,20,7,157,76,84
"ASNA1",61,7,14,11,615,2,4,8,1,22,15,4,3,5,0,110,7,0,54,14,13
"BEST2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
"HOOK2",9,7,2,6,89,0,2,2,0,4,0,1,0,6,1,81,1,2,7,5,2
"JUNB",633,561,155,104,8176,23,190,42,45,504,320,37,91,115,31,318,184,5,1065,368,748
"PRDX2",110,81,15,26,1761,3,27,27,4,79,45,36,3,17,3,578,19,3,46,59,76
"CTD-2659N19.10",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"RNASEH2A",9,1,1,1,78,0,0,1,1,6,4,1,0,1,0,47,1,0,10,3,1
"MAST1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DNASE2",37,10,5,9,561,1,2,3,0,11,8,4,1,4,1,35,6,0,28,16,17
"GCDH",16,0,5,2,77,0,1,2,1,5,6,2,0,1,0,26,3,1,5,3,1
"FARSA",22,7,6,2,147,0,3,2,0,6,8,3,2,3,0,41,3,0,16,5,4
"CALR",283,49,74,56,2763,9,35,19,4,83,74,24,6,45,6,395,28,20,198,85,45
"CTC-425F1.4",1,2,0,0,14,0,0,0,0,0,0,1,0,0,0,4,1,0,2,0,0
"RAD23A",110,28,28,23,849,1,7,14,7,35,32,18,3,12,0,198,15,2,84,37,58
"GADD45GIP1",136,28,29,41,1212,4,19,21,6,46,40,15,1,6,1,280,15,1,74,43,33
"DAND5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NFIX",2,15,0,6,488,0,0,2,0,0,0,3,0,1,0,35,3,0,1,3,19
"CTC-239J10.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LYL1",34,0,7,1,14,0,0,2,1,0,1,2,0,1,0,2,1,0,34,9,0
"TRMT1",71,8,19,1,101,0,0,1,1,3,4,3,0,2,1,18,3,2,40,6,1
"NACC1",10,2,1,0,35,1,1,0,0,4,1,1,0,0,0,21,0,0,5,1,1
"STX10",32,5,12,9,303,0,1,2,3,9,11,3,3,0,1,81,4,2,65,17,8
"IER2",208,132,32,31,1814,13,32,22,12,84,69,17,2,98,1,284,24,9,342,187,100
"CTC-250I14.6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CACNA1A",0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
"CCDC130",17,5,2,5,119,0,2,1,0,8,4,2,0,2,0,16,2,0,11,5,6
"MRI1",3,4,1,8,81,0,0,6,0,9,3,3,2,1,0,11,2,0,3,5,3
"CTB-5E10.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"C19orf53",160,37,39,33,1480,2,29,20,6,79,42,19,13,28,1,244,19,6,110,45,60
"ZSWIM4",2,1,0,1,14,1,2,2,1,5,1,1,0,1,0,4,1,0,4,0,0
"CTD-3252C9.4",32,2,9,3,52,3,11,4,4,34,22,1,3,6,3,14,1,2,41,5,4
"NANOS3",0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,4,0,0,1,1,0
"C19orf57",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"CC2D1A",10,1,1,2,98,0,3,2,0,6,4,0,2,1,0,76,0,0,8,5,2
"PODNL1",1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"DCAF15",13,0,2,0,36,0,0,0,0,2,2,2,1,2,0,13,0,1,4,3,0
"RFX1",7,4,1,2,59,2,0,2,0,1,3,1,1,1,0,17,2,0,10,0,1
"CTB-55O6.13",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
"IL27RA",12,1,5,0,8,1,4,0,0,8,5,0,2,5,0,7,0,0,34,5,0
"PALM3",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CTB-55O6.8",4,1,0,0,22,1,0,0,0,0,1,0,0,0,0,18,0,1,0,1,1
"SAMD1",13,2,4,0,31,0,2,0,0,1,4,2,0,3,0,28,0,0,8,3,2
"PRKACA",40,1,6,2,106,0,0,0,0,4,1,3,0,1,0,12,3,0,24,9,5
"CTB-55O6.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"ASF1B",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,1,0,2,0,0
"CTB-55O6.12",1,0,3,1,16,0,0,0,0,0,0,0,1,1,0,1,1,0,6,0,0
"ADGRL1",1,0,0,2,23,1,0,0,0,0,0,1,0,0,0,10,1,0,1,1,0
"CTC-548K16.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CTC-548K16.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ADGRE5",59,1,26,4,96,5,19,0,0,52,45,4,3,26,2,33,4,0,94,0,6
"DDX39A",31,8,4,4,141,0,11,4,0,13,13,1,1,6,0,74,1,0,19,9,5
"PKN1",48,2,7,3,103,1,3,4,1,13,3,3,0,8,0,5,1,2,37,19,3
"PTGER1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GIPC1",16,5,1,5,132,0,3,3,2,6,10,0,0,1,0,93,3,0,3,2,4
"DNAJB1",90,79,32,11,652,2,18,6,2,50,19,1,4,7,3,90,7,3,50,10,7
"TECR",118,20,10,26,657,4,8,17,4,23,16,5,4,17,4,211,19,7,34,12,27
"NDUFB7",208,72,39,49,1906,1,19,35,11,51,33,46,4,28,4,707,26,7,164,53,141
"ADGRE3",1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"ZNF333",1,0,0,3,43,0,1,1,0,1,1,0,0,0,0,5,1,0,2,1,5
"ADGRE2",7,0,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,21,0,0
"SYDE1",2,1,0,4,115,0,0,1,0,0,0,0,0,0,0,0,11,0,1,3,7
"ILVBL",13,22,9,4,204,0,0,7,0,2,4,5,0,1,0,73,3,0,7,6,10
"AC003956.1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOTCH3",1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,39,0,3,0,99
"AC004257.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EPHX3",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRD4",57,8,10,9,262,4,3,4,0,8,8,3,3,2,1,75,6,4,48,9,6
"AKAP8",11,5,0,4,52,0,3,0,0,4,3,1,0,2,1,22,1,0,7,3,1
"AKAP8L",4,4,2,3,107,2,2,3,0,8,8,0,0,3,1,19,3,0,5,1,5
"WIZ",6,4,4,2,61,0,1,2,0,0,0,0,0,0,0,8,0,1,2,3,6
"RASAL3",7,0,3,0,2,1,4,0,0,9,9,0,0,1,0,0,0,0,4,1,0
"PGLYRP2",0,0,0,0,0,0,2,0,0,9,7,0,0,0,0,1,0,1,0,0,0
"CYP4F22",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"CYP4F8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CYP4F3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"CYP4F12",0,2,0,0,52,0,0,0,0,0,0,1,0,0,0,43,0,0,1,3,0
"LLNLR-249E10.1",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC004510.3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"AC004791.2",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"CYP4F2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CYP4F11",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-2231E14.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TPM4",93,31,20,23,1496,1,16,34,2,52,31,22,0,11,2,112,24,1,79,64,72
"RAB8A",60,10,19,9,302,0,10,4,1,30,26,1,3,8,4,53,1,0,90,8,7
"HSH2D",2,0,3,0,6,1,1,0,0,4,4,1,0,12,0,13,0,5,13,0,0
"FAM32A",32,12,12,9,337,0,4,7,0,8,6,1,0,5,0,65,0,0,25,14,15
"AP1M1",17,4,2,4,160,0,3,4,0,6,7,2,0,3,0,9,2,2,18,1,9
"CTD-2562J15.6",1,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"KLF2",165,14,7,3,584,0,0,11,0,2,5,6,1,3,0,11,3,0,81,61,11
"CTD-2013N17.7",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EPS15L1",7,6,0,1,96,0,1,2,0,1,0,2,1,1,0,15,1,0,5,6,3
"C19orf44",1,0,1,0,28,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,1
"CHERP",13,3,1,1,67,1,0,0,0,3,6,1,0,0,1,12,0,0,9,1,1
"CTD-3222D19.12",0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
"SLC35E1",14,4,3,1,53,0,1,0,0,3,0,0,1,1,0,25,0,0,8,3,2
"CTD-3222D19.11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-3222D19.8",0,2,1,0,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"MED26",3,1,1,1,46,0,2,1,0,2,1,0,0,1,1,3,1,0,6,0,1
"CTC-429P9.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CTC-429P9.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMIM7",54,16,8,15,597,0,6,5,2,17,14,6,0,5,1,80,6,2,32,16,12
"TMEM38A",0,0,1,1,16,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
"NWD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SIN3B",11,3,3,0,40,1,0,1,1,1,2,0,0,0,0,10,0,0,7,5,0
"F2RL3",3,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25,0
"CPAMD8",4,0,0,1,5,0,0,7,2,0,0,1,0,0,0,2,0,0,0,4,0
"HAUS8",4,0,0,0,35,0,0,1,0,1,2,1,0,1,0,11,0,0,3,0,0
"MYO9B",53,2,9,0,72,3,1,3,0,7,7,5,0,2,0,20,2,0,23,5,5
"USE1",25,14,3,7,385,1,1,2,1,14,1,9,2,2,0,67,3,1,14,9,12
"OCEL1",14,7,2,6,245,1,2,1,0,6,1,3,1,4,0,79,5,1,12,9,10
"NR2F6",7,1,0,1,39,0,0,4,0,2,0,0,0,1,1,94,1,0,0,6,2
"USHBP1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,1
"BABAM1",23,11,19,10,398,2,4,5,0,14,11,6,2,6,0,81,4,2,36,10,16
"ANKLE1",0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,0
"ABHD8",9,7,2,4,95,0,0,0,0,2,0,0,0,0,0,2,1,0,10,0,5
"MRPL34",59,16,18,8,479,3,10,10,1,31,15,5,4,15,1,165,6,3,35,13,22
"DDA1",24,0,6,2,132,1,3,3,1,8,9,1,1,7,0,51,3,1,20,5,5
"ANO8",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"GTPBP3",4,4,1,1,61,0,4,1,0,2,1,1,1,1,0,15,2,1,2,2,3
"PLVAP",1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,555,0
"BST2",316,41,55,27,3618,9,11,0,5,52,48,19,5,30,4,12,38,12,144,215,86
"BISPR",7,2,2,1,37,0,1,0,0,6,5,0,0,0,0,1,2,0,9,2,1
"MVB12A",31,10,8,6,459,1,1,5,3,9,6,3,1,1,0,92,5,1,13,13,8
"CTD-2521M24.6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-2521M24.8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM221",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"SLC27A1",12,3,2,5,72,0,1,0,0,3,3,0,0,0,0,5,2,0,7,1,1
"CTD-3131K8.2",0,1,0,0,15,0,0,0,0,1,0,0,0,1,0,3,0,0,1,1,0
"PGLS",145,31,47,20,1036,3,13,12,1,36,17,6,4,8,0,225,6,0,137,19,14
"CTD-3131K8.3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM129C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COLGALT1",62,2,8,3,130,0,1,1,0,3,1,4,0,1,0,9,4,1,29,6,2
"MAP1S",8,6,7,3,104,0,1,0,0,3,6,0,1,0,0,20,0,0,6,7,2
"FCHO1",2,5,1,0,1,0,0,0,0,3,0,0,0,5,1,3,0,1,8,2,0
"B3GNT3",1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
"JAK3",1,0,1,1,2,0,2,0,0,7,4,0,0,1,0,1,0,0,11,5,0
"RPL18A",2879,1243,974,264,22241,131,441,357,84,1363,859,162,153,264,69,7617,224,86,2636,619,548
"SLC5A5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CCDC124",57,9,6,8,392,4,2,8,0,13,6,9,0,0,1,71,9,0,20,14,25
"KCNN1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARRDC2",63,0,5,5,57,0,1,6,0,3,0,0,0,0,0,12,2,0,7,9,9
"IL12RB1",17,0,3,0,4,1,10,0,0,34,11,0,0,8,2,0,0,0,5,0,0
"MAST3",11,0,3,1,23,1,0,0,0,3,0,0,0,2,0,8,3,0,9,1,1
"AC007192.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"PIK3R2",0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"IFI30",26,0,26,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,107,0,0
"MPV17L2",7,0,3,0,19,0,1,2,0,1,1,1,0,1,0,10,0,1,8,4,2
"RAB3A",3,0,1,1,20,0,1,0,0,2,1,0,0,1,0,6,1,0,4,0,1
"AC068499.10",0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE4C",1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,50,1,0,1,0,12
"KIAA1683",4,1,3,0,11,0,0,0,0,2,0,0,1,0,0,8,1,0,4,1,0
"JUND",161,77,18,10,536,0,10,7,1,27,24,7,3,4,1,153,9,3,103,19,23
"LSM4",81,15,19,11,469,2,9,13,5,26,21,5,0,11,1,299,5,1,64,23,12
"PGPEP1",21,2,3,0,100,0,0,1,0,4,3,1,0,1,0,33,2,0,11,3,3
"GDF15",4,0,0,0,124,0,0,0,2,0,0,0,0,2,0,79,0,0,2,3,0
"LRRC25",73,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0
"SSBP4",31,4,7,3,208,2,6,6,0,20,16,1,1,3,0,12,4,1,19,8,2
"ISYNA1",6,7,1,7,78,0,0,4,0,2,6,4,0,1,1,17,14,0,0,7,27
"ELL",10,1,2,0,39,0,3,0,0,14,1,0,0,0,0,7,0,0,5,2,2
"FKBP8",90,37,25,46,1705,4,25,13,2,70,43,17,4,17,1,174,16,3,106,32,52
"KXD1",30,5,10,8,406,0,1,4,1,9,7,5,2,3,0,84,4,3,38,12,14
"AC005253.2",0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"UBA52",2038,488,592,125,10802,61,270,138,40,818,471,93,90,197,43,2452,97,38,1826,273,279
"CRLF1",0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"C19orf60",145,17,21,14,933,4,19,8,1,54,37,14,5,17,5,145,11,6,86,27,30
"TMEM59L",0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"KLHL26",4,1,1,0,28,0,0,0,0,1,0,0,0,0,1,2,1,0,1,2,2
"CRTC1",6,2,1,0,39,0,1,0,0,2,0,0,0,0,0,7,0,0,2,1,2
"COMP",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UPF1",16,0,1,1,60,0,0,1,0,5,3,0,0,1,0,21,2,1,2,7,3
"CERS1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC005197.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COPE",163,35,46,26,1250,6,28,18,4,70,54,19,8,19,5,383,15,9,196,35,29
"DDX49",19,3,8,7,142,0,0,4,1,5,2,1,1,2,1,41,2,1,22,7,6
"HOMER3",38,2,3,3,159,0,0,6,1,0,0,1,0,0,0,0,0,0,6,6,0
"AC005932.1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUGP2",20,0,4,4,74,1,4,1,0,2,2,2,0,0,0,23,0,0,13,6,4
"ARMC6",6,1,3,2,61,0,0,2,0,7,3,0,0,2,0,15,0,0,3,1,2
"SLC25A42",2,0,0,2,32,1,0,0,0,2,3,1,0,0,0,2,0,0,1,0,1
"TMEM161A",6,4,2,5,126,0,1,3,0,4,3,1,0,1,1,21,4,0,5,4,0
"BORCS8",5,2,2,0,104,0,1,3,0,6,5,2,0,1,0,18,1,0,11,3,7
"RFXANK",27,6,5,10,251,0,3,6,1,8,5,4,1,2,0,82,5,3,33,8,7
"NR2C2AP",10,2,1,0,93,0,1,1,0,6,5,1,0,3,1,18,0,0,3,5,7
"HAPLN4",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TM6SF2",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"SUGP1",7,5,4,1,76,0,2,2,1,8,6,5,1,0,0,17,0,0,6,3,8
"MAU2",14,3,0,2,55,0,0,0,0,2,2,0,0,1,0,6,1,1,8,6,2
"GATAD2A",10,2,3,0,33,0,2,1,0,5,7,0,0,2,0,27,0,0,9,2,1
"TSSK6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NDUFA13",174,54,29,35,1531,3,19,31,6,55,36,33,5,17,1,442,28,2,143,42,56
"CTC-260F20.3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YJEFN3",0,0,1,3,12,0,0,0,0,0,1,0,0,1,0,4,0,0,1,1,1
"CILP2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PBX4",1,0,0,1,10,0,3,0,0,6,6,0,1,0,0,1,0,0,0,0,0
"AC002306.1",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"LPAR2",7,2,0,0,6,0,2,0,0,11,6,0,0,2,0,12,0,0,2,0,0
"GMIP",10,1,5,0,5,2,5,1,0,8,5,0,2,3,1,8,0,0,12,0,0
"ATP13A1",15,3,2,1,53,1,1,3,0,0,1,2,0,1,0,21,0,3,7,3,0
"ZNF101",4,0,1,2,7,1,0,0,0,6,5,0,0,0,0,5,0,0,4,4,0
"ZNF14",1,1,0,1,22,0,0,0,1,1,1,0,0,0,0,4,0,0,2,0,3
"CTC-559E9.1",3,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
"ZNF506",1,0,0,2,42,0,0,0,0,2,3,1,1,0,0,7,0,1,1,2,3
"ZNF253",1,0,0,1,37,0,1,0,0,2,2,1,1,0,0,4,0,0,1,0,1
"ZNF93",0,0,1,0,10,0,0,0,0,0,1,2,0,0,0,5,0,0,2,1,0
"ZNF682",1,0,1,0,15,0,1,2,0,2,2,0,0,0,0,0,0,0,0,1,0
"ZNF90",31,14,14,2,275,0,6,2,0,11,8,4,3,3,0,68,3,1,30,6,1
"CTC-260E6.6",0,0,0,2,5,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0
"ZNF486",0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"ZNF737",3,0,0,0,11,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"CTC-513N18.7",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF626",3,3,0,2,81,0,0,2,0,2,1,1,1,2,0,1,0,1,0,3,3
"CTD-2626G11.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ZNF66",0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ZNF85",1,0,1,0,18,0,0,1,0,0,1,0,0,0,0,4,1,0,2,0,1
"ZNF430",7,3,8,0,112,0,1,1,0,11,13,1,3,6,0,8,0,1,6,1,0
"ZNF714",4,1,0,0,22,0,0,1,0,2,2,0,0,0,0,10,1,0,2,2,0
"ZNF431",8,1,3,0,58,0,1,1,0,4,5,1,0,2,0,15,2,0,6,1,2
"ZNF708",2,0,0,2,21,1,0,0,1,3,2,0,0,1,0,7,0,0,3,1,1
"ZNF738",7,0,0,2,45,0,0,1,0,1,0,1,0,1,0,7,1,0,4,1,0
"ZNF493",9,2,1,5,90,1,1,5,0,2,5,1,0,2,0,16,4,1,2,3,5
"LINC00664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ZNF429",1,0,3,2,50,1,0,0,0,2,2,1,1,0,0,17,1,0,4,4,0
"ZNF100",3,1,1,1,25,0,0,0,0,1,0,0,0,0,0,3,0,0,5,2,1
"ZNF43",1,0,2,0,41,1,1,3,0,0,2,2,0,0,0,13,1,0,6,2,1
"ZNF208",0,4,0,0,69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5
"ZNF257",0,0,0,0,10,0,1,0,0,3,0,0,0,0,0,3,2,0,0,1,0
"ZNF676",0,2,0,0,51,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"ZNF98",0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF492",0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"ZNF99",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ZNF728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF730",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF724P",0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ZNF91",5,4,1,0,63,0,2,1,0,2,4,1,0,1,1,73,2,0,2,4,1
"CTB-176F20.3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"ZNF675",3,1,0,3,35,0,2,0,0,3,0,0,1,1,0,6,0,0,0,1,0
"ZNF681",2,1,0,0,17,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0
"ZNF726",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"CTB-92J24.3",0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ZNF254",3,1,0,1,34,0,0,1,0,3,3,0,1,2,0,13,0,0,0,3,1
"CTD-2017D11.1",8,1,0,1,27,0,0,0,0,0,2,0,0,0,0,7,0,0,2,2,0
"LINC00662",11,2,0,1,72,0,1,2,1,5,2,2,0,0,0,8,0,0,5,8,3
"CTC-459F4.1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"CTC-459F4.3",0,0,0,0,20,0,1,0,0,3,2,1,0,0,0,10,1,1,2,0,0
"AC005307.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"AC005616.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"LINC01532",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UQCRFS1",100,34,32,17,688,4,11,11,6,23,20,12,3,11,1,454,16,2,73,15,29
"CTB-32O4.2",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"VSTM2B",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POP4",26,7,5,8,171,1,3,1,0,15,9,2,0,3,1,41,2,1,20,7,7
"PLEKHF1",3,1,0,2,540,2,10,1,0,46,27,1,1,11,2,1,1,0,1,1,0
"C19orf12",12,2,0,3,153,1,1,1,0,6,9,2,0,3,0,5,2,0,5,3,3
"CCNE1",2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0
"URI1",21,1,4,2,109,0,3,0,0,5,2,1,1,1,0,33,1,0,11,2,2
"ZNF536",0,0,0,7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"TSHZ3",7,0,0,5,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF507",2,1,0,1,39,0,1,0,0,3,1,0,0,1,0,17,0,1,1,2,0
"AC007773.2",0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,3,0,0,1,0,0
"DPY19L3",8,4,0,1,57,0,1,0,0,1,2,0,0,2,0,3,0,1,4,1,1
"PDCD5",60,30,5,23,751,3,11,8,2,24,13,14,1,1,2,174,15,1,32,22,39
"ANKRD27",6,1,0,0,41,0,0,3,0,0,4,1,0,2,0,12,0,0,7,2,0
"CTD-2538C1.2",0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"NUDT19",8,0,1,1,18,0,0,1,0,0,2,2,0,3,0,14,0,0,3,1,2
