"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"EX_CE1925_e",NA,"-","-1","-1","-","-2"
"CITt4_4",0,"-","0","0","Negative","-8"
"C12OHc",2,"Present","2","2","High","15"
"RE3153C",NA,"-","-1","-1","-","-2"
"HCO3_NAt",2,"Present","2","2","High","15"
"RE3156X",1,"Present","1","1","Medium","10"
"C141OHe",NA,"-","-1","-1","-","-2"
"INSTt4_2",0,"-","0","0","Negative","-8"
"RE3165C",2,"Present","2","2","High","15"
"C142CPT1",2,"Present","2","2","High","15"
"C142OHc",2,"Present","2","2","High","15"
"RE3168C",NA,"-","-1","-1","-","-2"
"C14OHc",2,"Present","2","2","High","15"
"C162ACBP",3,"Present","2","2","High","20"
"PIt9",0,"-","0","0","Negative","-8"
"RE3169C",NA,"-","-1","-1","-","-2"
"C16OHc",2,"Present","2","2","High","15"
"C182OHc",2,"Present","2","2","High","15"
"PROt4_2_r",1,"Present","1","1","Medium","10"
"C18OHc",2,"Present","2","2","High","15"
"ACRNtp",2,"Present","2","2","High","15"
"HSD17B3r",0,"-","0","0","Negative","-8"
"BIOMASS_reaction",NA,"-","-1","-1","-","-2"
"RE3170C",2,"Present","2","2","High","15"
"3HBCOARc",3,"Present","2","2","High","20"
"ADPCOACROT",1,"Present","1","1","Medium","10"
"RE3174C",2,"Present","2","2","High","15"
"ADPCOAPTE",0,"-","0","0","Negative","-8"
"C102CPT1",2,"Present","2","2","High","15"
"C3DCe",NA,"-","-1","-1","-","-2"
"C4CRNCPT2",1,"Present","1","1","Medium","10"
"RE3175C",NA,"-","-1","-1","-","-2"
"C4CRNe",NA,"-","-1","-1","-","-2"
"C4DCCACT",2,"Present","2","2","High","15"
"C10DCe",NA,"-","-1","-1","-","-2"
"C10OHc",2,"Present","2","2","High","15"
"RE3178M",3,"Present","2","2","High","20"
"C120CPT1",2,"Present","2","2","High","15"
"C121CPT1",2,"Present","2","2","High","15"
"C4DCe",NA,"-","-1","-1","-","-2"
"C4tcx",2,"Present","2","2","High","15"
"C4tmc",2,"Present","2","2","High","15"
"C51CPT1",2,"Present","2","2","High","15"
"C12DCTD",NA,"-","-1","-1","-","-2"
"C12DCe",NA,"-","-1","-1","-","-2"
"C5DCe",NA,"-","-1","-1","-","-2"
"C60CPT1",2,"Present","2","2","High","15"
"RE3179M",3,"Present","2","2","High","20"
"C6COAt",1,"Present","1","1","Medium","10"
"RE3180C",NA,"-","-1","-1","-","-2"
"FAOXC122m",3,"Present","2","2","High","20"
"C6DCCACT",2,"Present","2","2","High","15"
"C6DCc",2,"Present","2","2","High","15"
"C80CPT1",2,"Present","2","2","High","15"
"C81CRNe",NA,"-","-1","-1","-","-2"
"SK_dd2coa_c",NA,"-","-1","-1","-","-2"
"DDCRNe",NA,"-","-1","-1","-","-2"
"SK_decdicoa_c",NA,"-","-1","-1","-","-2"
"DOCOSACT",1,"Present","1","1","Medium","10"
"DOCOSACTDe",NA,"-","-1","-1","-","-2"
"DOCOSACTDr",NA,"-","-1","-1","-","-2"
"DOCOSCOAtxc",0,"-","0","0","Negative","-8"
"EX_3hdececrn_e",NA,"-","-1","-1","-","-2"
"EX_3ivcrn_e",NA,"-","-1","-1","-","-2"
"EX_3thexddcoacrn_e",NA,"-","-1","-1","-","-2"
"EX_c101crn_e",NA,"-","-1","-1","-","-2"
"EX_c10crn_e",NA,"-","-1","-1","-","-2"
"EX_c10dc_e",NA,"-","-1","-1","-","-2"
"EX_c12dc_e",NA,"-","-1","-1","-","-2"
"EX_c3dc_e",NA,"-","-1","-1","-","-2"
"DOCO13EFATP",2,"Present","2","2","High","15"
"FAOXC16C16OHm",3,"Present","2","2","High","20"
"EX_c4dc_e",NA,"-","-1","-1","-","-2"
"FAOXC123C102x",0,"-","0","0","Negative","-8"
"FAOXC16DCC14DCx",0,"-","0","0","Negative","-8"
"FAOXC16DCr",1,"Present","1","1","Medium","10"
"FAOXC16OHC16r",0,"-","0","0","Negative","-8"
"FAOXC170150m",3,"Present","2","2","High","20"
"FAOXC181C181OHm",3,"Present","2","2","High","20"
"FAOXC123m",3,"Present","2","2","High","20"
"FAOXC182C162m",3,"Present","2","2","High","20"
"FAOXC183C163m",3,"Present","2","2","High","20"
"EX_c5dc_e",NA,"-","-1","-1","-","-2"
"FAOXC120100x",0,"-","0","0","Negative","-8"
"EX_c6crn_e",NA,"-","-1","-1","-","-2"
"EX_c8crn_e",NA,"-","-1","-1","-","-2"
"EX_decdicrn_e",NA,"-","-1","-1","-","-2"
"FAOXC184C163x",0,"-","0","0","Negative","-8"
"FAOXC184C164m",3,"Present","2","2","High","20"
"FAOXC184m",3,"Present","2","2","High","20"
"FAOXC185C164m",3,"Present","2","2","High","20"
"FAOXC18C18OHm",3,"Present","2","2","High","20"
"EX_docosac_e",NA,"-","-1","-1","-","-2"
"EX_docosdiac_e",NA,"-","-1","-1","-","-2"
"EX_dca_e",NA,"-","-1","-1","-","-2"
"FAOXC204C205x",0,"-","0","0","Negative","-8"
"FAOXC101C8x",0,"-","0","0","Negative","-8"
"FAOXC12DCC10DCx",0,"-","0","0","Negative","-8"
"FAOXC101x",1,"Present","1","1","Medium","10"
"FAOXC102C101m",3,"Present","2","2","High","20"
"FAOXC102C81m",2,"Present","2","2","High","15"
"FAOXC221C201x",0,"-","0","0","Negative","-8"
"FAOXC225C204m",3,"Present","2","2","High","20"
"FAOXC225C226m",3,"Present","2","2","High","20"
"FAOXC225C226x",0,"-","0","0","Negative","-8"
"FAOXC102C81x",0,"-","0","0","Negative","-8"
"FAOXC102m",3,"Present","2","2","High","20"
"FAOXC102x",1,"Present","1","1","Medium","10"
"FAOXC226C225m",3,"Present","2","2","High","20"
"FAOXC227C226m",3,"Present","2","2","High","20"
"FAOXC12DCc",2,"Present","2","2","High","15"
"FAOXC22C22DCHYr",0,"-","0","0","Negative","-8"
"FAOXC22OHC22r",0,"-","0","0","Negative","-8"
"FAOXC103C102m",3,"Present","2","2","High","20"
"FAOXC103C102x",2,"Present","2","2","High","15"
"FAOXC10C10OHm",3,"Present","2","2","High","20"
"FAOXC10080m",2,"Present","2","2","High","15"
"FAOXC10080x",0,"-","0","0","Negative","-8"
"FAOXC121C101m",2,"Present","2","2","High","15"
"FAOXC3DC",2,"Present","2","2","High","15"
"FAOXC4020m",1,"Present","1","1","Medium","10"
"FAOXC4C4DCc",2,"Present","2","2","High","15"
"FAOXC61m",3,"Present","2","2","High","20"
"FAOXC6C4x",0,"-","0","0","Negative","-8"
"FAOXC6DCC4DCx",0,"-","0","0","Negative","-8"
"EX_dchac_e",NA,"-","-1","-1","-","-2"
"FAOXC12DCx",1,"Present","1","1","Medium","10"
"FAOXC81C61m",2,"Present","2","2","High","15"
"FAOXC8C6m",2,"Present","2","2","High","15"
"FAOXC8DCC6DCx",0,"-","0","0","Negative","-8"
"FAOXC13BRC11BRx",0,"-","0","0","Negative","-8"
"FAOXC9C7m",2,"Present","2","2","High","15"
"FAOXOHC16C16DCc",0,"-","0","0","Negative","-8"
"FAOXOHC22C22DCc",0,"-","0","0","Negative","-8"
"STCOATxc",0,"-","0","0","Negative","-8"
"SUBERCROT",1,"Present","1","1","Medium","10"
"FAOXC13C11m",3,"Present","2","2","High","20"
"SUBERICACT",NA,"-","-1","-1","-","-2"
"SUCCCROT",1,"Present","1","1","Medium","10"
"FAOXC141C141OHm",3,"Present","2","2","High","20"
"TDCRNe",NA,"-","-1","-1","-","-2"
"FAOXC142C122m",3,"Present","2","2","High","20"
"SK_tetdec2coa_c",NA,"-","-1","-1","-","-2"
"SK_tetdece1coa_c",NA,"-","-1","-1","-","-2"
"TETDECE1CRNe",NA,"-","-1","-1","-","-2"
"TIGCRNe",NA,"-","-1","-1","-","-2"
"FAOXC142C122x",0,"-","0","0","Negative","-8"
"FAOXC143C123m",3,"Present","2","2","High","20"
"FAOXC143C123x",0,"-","0","0","Negative","-8"
"FAOXC140120m",3,"Present","2","2","High","20"
"FAOXC14C14OHm",3,"Present","2","2","High","20"
"FAOXC15ATPx",2,"Present","2","2","High","15"
"34DHPHELAT1tc",2,"Present","2","2","High","15"
"4OHPROIMINOtc",0,"-","0","0","Negative","-8"
"ALAALACNc",3,"Present","2","2","High","20"
"FAOXOHMC10DC10c",0,"-","0","0","Negative","-8"
"FAOXTC162TC142m",3,"Present","2","2","High","20"
"FAOXTC182TC162m",3,"Present","2","2","High","20"
"ALAALAPEPT1tc",0,"-","0","0","Negative","-8"
"ALAyLATthc",2,"Present","2","2","High","15"
"FAOXC15BRC13BRx",0,"-","0","0","Negative","-8"
"ARGATB0tc",0,"-","0","0","Negative","-8"
"FOAXC122C101x",0,"-","0","0","Negative","-8"
"FAOXC15NADx",0,"-","0","0","Negative","-8"
"ASNATB0tc",0,"-","0","0","Negative","-8"
"BALAt2r",2,"Present","2","2","High","15"
"HDCACBP",3,"Present","2","2","High","20"
"BGLUTDECHOe",NA,"-","-1","-1","-","-2"
"FAOXC161C141m",3,"Present","2","2","High","20"
"BTNTe",NA,"-","-1","-1","-","-2"
"FAOXC161C141x",0,"-","0","0","Negative","-8"
"CARPEPT1tc",0,"-","0","0","Negative","-8"
"CYSSNAT5tc",0,"-","0","0","Negative","-8"
"CYSTLEUrBATtc",0,"-","0","0","Negative","-8"
"HEXDIACtr",NA,"-","-1","-1","-","-2"
"HEXDICOAACBPx",3,"Present","2","2","High","20"
"HIVCACBP",3,"Present","2","2","High","20"
"GALSGLT1le",0,"-","0","0","Negative","-8"
"HIVCRNe",NA,"-","-1","-1","-","-2"
"FAOXC161C161OHm",3,"Present","2","2","High","20"
"HTDCACBP",3,"Present","2","2","High","20"
"HTDCRNe",NA,"-","-1","-1","-","-2"
"IVCOAACBP",3,"Present","2","2","High","20"
"GLNATB0tc",0,"-","0","0","Negative","-8"
"GLYPHEPEPT1tc",0,"-","0","0","Negative","-8"
"GUMDCHAe",NA,"-","-1","-1","-","-2"
"IVCRNe",NA,"-","-1","-1","-","-2"
"LGNCCOAtcx_1",0,"-","0","0","Negative","-8"
"GUMGCHLe",NA,"-","-1","-1","-","-2"
"NRVNCCOAtxc",0,"-","0","0","Negative","-8"
"GUMTCHOLe",NA,"-","-1","-1","-","-2"
"OCD11COACPT1_1",2,"Present","2","2","High","15"
"FAOXC162C162OHm",3,"Present","2","2","High","20"
"OCT11EFATP_1",2,"Present","2","2","High","15"
"OCTDECCPT1",2,"Present","2","2","High","15"
"HISSNAT5tc",0,"-","0","0","Negative","-8"
"HISyLATtc",2,"Present","2","2","High","15"
"FAOXC163C142x",0,"-","0","0","Negative","-8"
"LEUATB0tc",0,"-","0","0","Negative","-8"
"LEUGLYPEPT1tc",0,"-","0","0","Negative","-8"
"LEULEULAPc",3,"Present","2","2","High","20"
"LEULEUPEPT1tc",0,"-","0","0","Negative","-8"
"OCTDECE1CRNe",NA,"-","-1","-1","-","-2"
"SK_octdececoa_c",NA,"-","-1","-1","-","-2"
"OMHDEACIDTD",NA,"-","-1","-1","-","-2"
"SBCOAACOTx",0,"-","0","0","Negative","-8"
"SCP21cx",1,"Present","1","1","Medium","10"
"LINOFATPtc",0,"-","0","0","Negative","-8"
"METATB0tc",0,"-","0","0","Negative","-8"
"NACHORCTL3le",0,"-","0","0","Negative","-8"
"OLEICFATPtc",0,"-","0","0","Negative","-8"
"FAOXC163C164Gm",3,"Present","2","2","High","20"
"ORNALArBATtc",0,"-","0","0","Negative","-8"
"FAOXC163C164x",0,"-","0","0","Negative","-8"
"ORNLEUrBATtc",0,"-","0","0","Negative","-8"
"PECGCHLe",NA,"-","-1","-1","-","-2"
"PHEATB0tc",0,"-","0","0","Negative","-8"
"EX_gltdechol_e",NA,"-","-1","-1","-","-2"
"EX_glysar_e",NA,"-","-1","-1","-","-2"
"EX_gumtchol_e",NA,"-","-1","-1","-","-2"
"EX_leugly_e",NA,"-","-1","-1","-","-2"
"EX_leuleu_e",NA,"-","-1","-1","-","-2"
"PHEyLATthc",2,"Present","2","2","High","15"
"PROIMINOtc",0,"-","0","0","Negative","-8"
"EX_pect_e",NA,"-","-1","-1","-","-2"
"PSYGCHe",NA,"-","-1","-1","-","-2"
"FAOXC163Gm",3,"Present","2","2","High","20"
"EX_pectingchol_e",NA,"-","-1","-1","-","-2"
"EX_pectintchol_e",NA,"-","-1","-1","-","-2"
"EX_psyl_e",NA,"-","-1","-1","-","-2"
"EX_psylchol_e",NA,"-","-1","-1","-","-2"
"EX_psyltchol_e",NA,"-","-1","-1","-","-2"
"EX_slfcys_e",NA,"-","-1","-1","-","-2"
"THMATPe",NA,"-","-1","-1","-","-2"
"TRPATB0tc",0,"-","0","0","Negative","-8"
"TYRATB0tc",0,"-","0","0","Negative","-8"
"VALATB0tc",0,"-","0","0","Negative","-8"
"VITEtl",2,"Present","2","2","High","15"
"FAOXC163x",1,"Present","1","1","Medium","10"
"3AIB_Dtm",NA,"-","-1","-1","-","-2"
"EX_pan4p_e",NA,"-","-1","-1","-","-2"
"EX_ptth_e",NA,"-","-1","-1","-","-2"
"EX_q10h2_e",NA,"-","-1","-1","-","-2"
"3HCO3_NAt",1,"Present","1","1","Medium","10"
"FAOXC164C143m",3,"Present","2","2","High","20"
"4HPROLTASCT1",2,"Present","2","2","High","15"
"ADNt5",1,"Present","1","1","Medium","10"
"FAOXC164C143x",0,"-","0","0","Negative","-8"
"AHCYStm",NA,"-","-1","-1","-","-2"
"FADDPle",1,"Present","1","1","Medium","10"
"FAOXC164C163x",2,"Present","2","2","High","15"
"FE2DMT1",0,"-","0","0","Negative","-8"
"FOLt2",NA,"-","-1","-1","-","-2"
"ALA_DTDe",NA,"-","-1","-1","-","-2"
"ASPDTDe",NA,"-","-1","-1","-","-2"
"ASPPROASCT1",2,"Present","2","2","High","15"
"BTNt3i",1,"Present","1","1","Medium","10"
"FRDPtcr",NA,"-","-1","-1","-","-2"
"G6PDH2c",1,"Present","1","1","Medium","10"
"FAOXC164C165m",3,"Present","2","2","High","20"
"GLU5SAtmc",NA,"-","-1","-1","-","-2"
"G3PDm",NA,"-","-1","-1","-","-2"
"GNDc",3,"Present","2","2","High","20"
"GSNt5",1,"Present","1","1","Medium","10"
"HYPTROXe",NA,"-","-1","-1","-","-2"
"CHSTEROLtrc",NA,"-","-1","-1","-","-2"
"CRNtp",NA,"-","-1","-1","-","-2"
"CYTDt5",1,"Present","1","1","Medium","10"
"Coqe",NA,"-","-1","-1","-","-2"
"DGTPtm_cho",NA,"-","-1","-1","-","-2"
"DSREDUCr",1,"Present","1","1","Medium","10"
"INSK",NA,"-","-1","-1","-","-2"
"FAOXC164m",3,"Present","2","2","High","20"
"Kt3r",NA,"-","-1","-1","-","-2"
"LACLt",NA,"-","-1","-1","-","-2"
"DTMPKm",2,"Present","2","2","High","15"
"DTTPtm_cho",NA,"-","-1","-1","-","-2"
"EX_4hpro_LT_e",NA,"-","-1","-1","-","-2"
"EX_bglc_e",NA,"-","-1","-1","-","-2"
"MAL_Ltx",NA,"-","-1","-1","-","-2"
"EX_carn_e",NA,"-","-1","-1","-","-2"
"FAOXC164x",1,"Present","1","1","Medium","10"
"FAOXC165C164m",3,"Present","2","2","High","20"
"EX_glgchlo_e",NA,"-","-1","-1","-","-2"
"MDHp",NA,"-","-1","-1","-","-2"
"SK_5HPET_c",NA,"-","-1","-1","-","-2"
"EX_crtn_e",NA,"-","-1","-1","-","-2"
"SPRMti",0,"-","0","0","Negative","-8"
"TAURt",NA,"-","-1","-1","-","-2"
"URIt5",1,"Present","1","1","Medium","10"
"q10h2tc",NA,"-","-1","-1","-","-2"
"34HPPte",NA,"-","-1","-1","-","-2"
"3MOBte",NA,"-","-1","-1","-","-2"
"EX_cyst__L_e",NA,"-","-1","-1","-","-2"
"EX_dcmp_e",NA,"-","-1","-1","-","-2"
"3MOPt",NA,"-","-1","-1","-","-2"
"4HPRO_LTte",NA,"-","-1","-1","-","-2"
"5MTAte",NA,"-","-1","-1","-","-2"
"5OXPROt",NA,"-","-1","-1","-","-2"
"AICARte",NA,"-","-1","-1","-","-2"
"ANTHte",NA,"-","-1","-1","-","-2"
"NADtm",NA,"-","-1","-1","-","-2"
"NADtx",NA,"-","-1","-1","-","-2"
"OCDCAFATPc",NA,"-","-1","-1","-","-2"
"CBASPte",NA,"-","-1","-1","-","-2"
"P5CR",1,"Present","1","1","Medium","10"
"PHEMEt",2,"Present","2","2","High","15"
"EX_34hpp_e",NA,"-","-1","-1","-","-2"
"EX_glyald_e",NA,"-","-1","-1","-","-2"
"EX_3mob_e",NA,"-","-1","-1","-","-2"
"EX_3mop_e",NA,"-","-1","-1","-","-2"
"EX_ahcys_e",NA,"-","-1","-1","-","-2"
"PNTEHe",NA,"-","-1","-1","-","-2"
"PPItm",NA,"-","-1","-1","-","-2"
"PRO_Dtde",NA,"-","-1","-1","-","-2"
"PTPATe",NA,"-","-1","-1","-","-2"
"Q10H2e",NA,"-","-1","-1","-","-2"
"RTOTAL2FATPc",0,"-","0","0","Negative","-8"
"RTOTALFATPc",0,"-","0","0","Negative","-8"
"SFCYSc",NA,"-","-1","-1","-","-2"
"EX_aicar_e",NA,"-","-1","-1","-","-2"
"EX_anth_e",NA,"-","-1","-1","-","-2"
"MALt",NA,"-","-1","-1","-","-2"
"SFCYSe",NA,"-","-1","-1","-","-2"
"IDOURte",NA,"-","-1","-1","-","-2"
"EX_icit_e",NA,"-","-1","-1","-","-2"
"EX_idour_e",NA,"-","-1","-1","-","-2"
"5HOXINDOAtr",0,"-","0","0","Negative","-8"
"TCHOLABCtc",0,"-","0","0","Negative","-8"
"TYRB0AT3tc",0,"-","0","0","Negative","-8"
"VALB0AT3tc",0,"-","0","0","Negative","-8"
"CGMPt",1,"Present","1","1","Medium","10"
"PEPtr",NA,"-","-1","-1","-","-2"
"GUDACtr",NA,"-","-1","-1","-","-2"
"GUDACtr2",NA,"-","-1","-1","-","-2"
"LKYNRtr",2,"Present","2","2","High","15"
"CALAtr",NA,"-","-1","-1","-","-2"
"KYNATEtr2",NA,"-","-1","-1","-","-2"
"3ANTHRNtr",NA,"-","-1","-1","-","-2"
"GALt4",0,"-","0","0","Negative","-8"
"GLCt4",0,"-","0","0","Negative","-8"
"HKYNRtr",2,"Present","2","2","High","15"
"EX_Lkynr_e",NA,"-","-1","-1","-","-2"
"DMGLYtr",NA,"-","-1","-1","-","-2"
"ETHAMPtr",NA,"-","-1","-1","-","-2"
"MANt4",0,"-","0","0","Negative","-8"
"TCHOLAt3",0,"-","0","0","Negative","-8"
"EX_quln_e",NA,"-","-1","-1","-","-2"
"EX_xmp_e",NA,"-","-1","-1","-","-2"
"TRPt",0,"-","0","0","Negative","-8"
"FUMtr",NA,"-","-1","-1","-","-2"
"EX_3pg_e",NA,"-","-1","-1","-","-2"
"G3PCt",NA,"-","-1","-1","-","-2"
"GLCURtr",NA,"-","-1","-1","-","-2"
"Kt1",0,"-","0","0","Negative","-8"
"XANt",NA,"-","-1","-1","-","-2"
"EX_3hanthrn_e",NA,"-","-1","-1","-","-2"
"RETt",0,"-","0","0","Negative","-8"
"EX_glyc3p_e",NA,"-","-1","-1","-","-2"
"ALAPAT4te",0,"-","0","0","Negative","-8"
"AVITE1t",0,"-","0","0","Negative","-8"
"L_LACt4r",0,"-","0","0","Negative","-8"
"GLYCLm",0,"-","0","0","Negative","-8"
"ARGSUCte",NA,"-","-1","-1","-","-2"
"3PGtr",NA,"-","-1","-1","-","-2"
"GLYC3tr",NA,"-","-1","-1","-","-2"
"EX_2pg_e",NA,"-","-1","-1","-","-2"
"ACRNte",0,"-","0","0","Negative","-8"
"PCRNte",0,"-","0","0","Negative","-8"
"ARACHDFATPtc",1,"Present","1","1","Medium","10"
"STCRNte",0,"-","0","0","Negative","-8"
"EX_acrn_e",NA,"-","-1","-1","-","-2"
"LCAT20e",0,"-","0","0","Negative","-8"
"BUTSMCT1",0,"-","0","0","Negative","-8"
"LCAT22e",0,"-","0","0","Negative","-8"
"LCAT27e",0,"-","0","0","Negative","-8"
"EX_pcrn_e",NA,"-","-1","-1","-","-2"
"EX_lneldccrn_e",NA,"-","-1","-1","-","-2"
"EX_odecrn_e",NA,"-","-1","-1","-","-2"
"EX_pmtcrn_e",NA,"-","-1","-1","-","-2"
"LCAT29e",0,"-","0","0","Negative","-8"
"LCAT31e",0,"-","0","0","Negative","-8"
"Clt",0,"-","0","0","Negative","-8"
"LCAT33e",0,"-","0","0","Negative","-8"
"LCAT34e",0,"-","0","0","Negative","-8"
"LCAT36e",0,"-","0","0","Negative","-8"
"PCREATte",NA,"-","-1","-1","-","-2"
"BGLYte",NA,"-","-1","-1","-","-2"
"BIOMASS_maintenance",NA,"-","-1","-1","-","-2"
"LCAT39e",0,"-","0","0","Negative","-8"
"LCAT42e",0,"-","0","0","Negative","-8"
"LCAT43e",0,"-","0","0","Negative","-8"
"BIOMASS_maintenance_noTrTr",NA,"-","-1","-1","-","-2"
"15KPROSTGF2c",0,"-","0","0","Negative","-8"
"ADPOHc",NA,"-","-1","-1","-","-2"
"AND19ONEc",1,"Present","1","1","Medium","10"
"DESAT14_9",1,"Present","1","1","Medium","10"
"LCAT44e",0,"-","0","0","Negative","-8"
"LCAT45e",0,"-","0","0","Negative","-8"
"LCAT46e",0,"-","0","0","Negative","-8"
"LCAT49e",0,"-","0","0","Negative","-8"
"LCAT50e",0,"-","0","0","Negative","-8"
"LCAT52e",0,"-","0","0","Negative","-8"
"21HPRGNLONE",0,"-","0","0","Negative","-8"
"HMCRNc",NA,"-","-1","-1","-","-2"
"LCAT10e",0,"-","0","0","Negative","-8"
"LCAT11e",0,"-","0","0","Negative","-8"
"CRNATBtc",0,"-","0","0","Negative","-8"
"LCAT14e",0,"-","0","0","Negative","-8"
"LCAT6e",0,"-","0","0","Negative","-8"
"LCAT7e",0,"-","0","0","Negative","-8"
"LCAT55e",0,"-","0","0","Negative","-8"
"LCAT8e",0,"-","0","0","Negative","-8"
"LCAT16e",0,"-","0","0","Negative","-8"
"SMS10",2,"Present","2","2","High","15"
"LCAT17e",0,"-","0","0","Negative","-8"
"DHEASABCCte",0,"-","0","0","Negative","-8"
"SMS11",2,"Present","2","2","High","15"
"SMS12",2,"Present","2","2","High","15"
"SMS13",2,"Present","2","2","High","15"
"DOPAENT4tc",0,"-","0","0","Negative","-8"
"SMS2",2,"Present","2","2","High","15"
"MAGLINL_HSe",1,"Present","1","1","Medium","10"
"SMS3",2,"Present","2","2","High","15"
"SMS4",2,"Present","2","2","High","15"
"SMS5",2,"Present","2","2","High","15"
"SMS8",2,"Present","2","2","High","15"
"XOLEST182CEH",1,"Present","1","1","Medium","10"
"XOLEST226CEH",1,"Present","1","1","Medium","10"
"LPS6e",1,"Present","1","1","Medium","10"
"LPS7e",1,"Present","1","1","Medium","10"
"PCHOLOLE_HSPLA2",1,"Present","1","1","Medium","10"
"PEOLE_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLPALME_HSPLA2",1,"Present","1","1","Medium","10"
"PAILPALM_HSPLA2",1,"Present","1","1","Medium","10"
"ESTRAABCtc",0,"-","0","0","Negative","-8"
"PCHOL2LINL_HSPLA2",1,"Present","1","1","Medium","10"
"PE2LINL_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN225_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN2254_HSPLA2",1,"Present","1","1","Medium","10"
"PEAR_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOL2PALM_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLAR_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN1836_HSPLA2",1,"Present","1","1","Medium","10"
"PE203_HSPLA2",1,"Present","1","1","Medium","10"
"PE226_HSPLA2",1,"Present","1","1","Medium","10"
"PE224_HSPLA2",1,"Present","1","1","Medium","10"
"PEDH12_HSPLA2",1,"Present","1","1","Medium","10"
"PEDH13_HSPLA2",1,"Present","1","1","Medium","10"
"PEDH15_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN203_HSPLA2",1,"Present","1","1","Medium","10"
"ARACHETH",2,"Present","2","2","High","15"
"BILIVERDt",NA,"-","-1","-1","-","-2"
"PCHOLN24_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLN261_HSPLA2",1,"Present","1","1","Medium","10"
"ESTRSABCtc",0,"-","0","0","Negative","-8"
"PCHOLN281_HSPLA2",1,"Present","1","1","Medium","10"
"C02356t",NA,"-","-1","-1","-","-2"
"PCHOLDOC_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLDET_HSPLA2",1,"Present","1","1","Medium","10"
"PCHOLHEP_HSPLA2",1,"Present","1","1","Medium","10"
"PELINL_HSPLA2",1,"Present","1","1","Medium","10"
"C02712te",0,"-","0","0","Negative","-8"
"C02712tm",NA,"-","-1","-1","-","-2"
"FOLABCCte",1,"Present","1","1","Medium","10"
"C03990tr",NA,"-","-1","-1","-","-2"
"FOLOAT2tc",0,"-","0","0","Negative","-8"
"C03990tx",NA,"-","-1","-1","-","-2"
"C04483t2",NA,"-","-1","-1","-","-2"
"C04717ATP",NA,"-","-1","-1","-","-2"
"FACOAE160",NA,"-","-1","-1","-","-2"
"GPDDACHOL",2,"Present","2","2","High","15"
"ACLYSHYc",NA,"-","-1","-1","-","-2"
"EX_3mtp_e",NA,"-","-1","-1","-","-2"
"ELAIDCRNte",NA,"-","-1","-1","-","-2"
"GLYC2P3Pc",NA,"-","-1","-1","-","-2"
"LNLCCRNNAt",NA,"-","-1","-1","-","-2"
"PHLACHt",NA,"-","-1","-1","-","-2"
"C04805td",NA,"-","-1","-1","-","-2"
"C05463t1",0,"-","0","0","Negative","-8"
"C05463t2",NA,"-","-1","-1","-","-2"
"C05953t",NA,"-","-1","-1","-","-2"
"C06314t",NA,"-","-1","-1","-","-2"
"C06439t",NA,"-","-1","-1","-","-2"
"12HPETATP",NA,"-","-1","-1","-","-2"
"15HPETATP",NA,"-","-1","-1","-","-2"
"C11695td",NA,"-","-1","-1","-","-2"
"21HPRGNLONEt1",NA,"-","-1","-1","-","-2"
"C14768td",NA,"-","-1","-1","-","-2"
"2OXOADPt",NA,"-","-1","-1","-","-2"
"GABABGTtc",0,"-","0","0","Negative","-8"
"3HPPNOHGLUCte",NA,"-","-1","-1","-","-2"
"GLUB0AT3tc",0,"-","0","0","Negative","-8"
"3HPPt",NA,"-","-1","-1","-","-2"
"3MHISt1",NA,"-","-1","-1","-","-2"
"3MHISt2",NA,"-","-1","-1","-","-2"
"3MOXTYRt",NA,"-","-1","-1","-","-2"
"3UIBtd",NA,"-","-1","-1","-","-2"
"56DTHMt",NA,"-","-1","-1","-","-2"
"EX_C14769_e",NA,"-","-1","-1","-","-2"
"C14770ATP",NA,"-","-1","-1","-","-2"
"C14826ATP",NA,"-","-1","-1","-","-2"
"CE0328t",NA,"-","-1","-1","-","-2"
