"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"r2439",0,"-","0","0","Negative","-8"
"r2335",0,"-","0","0","Negative","-8"
"r2341",0,"-","0","0","Negative","-8"
"RE0512X",1,"Present","1","1","Medium","10"
"RE0567C",NA,"-","-1","-1","-","-2"
"SERt2r",1,"Present","1","1","Medium","10"
"r2344",0,"-","0","0","Negative","-8"
"r2347",0,"-","0","0","Negative","-8"
"r2352",0,"-","0","0","Negative","-8"
"RE0568C",3,"Present","2","2","High","20"
"r2354",0,"-","0","0","Negative","-8"
"r2472",1,"Present","1","1","Medium","10"
"G6Pt6er",0,"-","0","0","Negative","-8"
"RE0569C",1,"Present","1","1","Medium","10"
"r2484",0,"-","0","0","Negative","-8"
"r2486",0,"-","0","0","Negative","-8"
"r2355",0,"-","0","0","Negative","-8"
"r2357",0,"-","0","0","Negative","-8"
"r2358",0,"-","0","0","Negative","-8"
"r2487",0,"-","0","0","Negative","-8"
"r2359",0,"-","0","0","Negative","-8"
"r2488",0,"-","0","0","Negative","-8"
"RE0569E",0,"-","0","0","Negative","-8"
"r2489",0,"-","0","0","Negative","-8"
"r2491",0,"-","0","0","Negative","-8"
"r2360",0,"-","0","0","Negative","-8"
"r2362",0,"-","0","0","Negative","-8"
"r2363",0,"-","0","0","Negative","-8"
"r2366",0,"-","0","0","Negative","-8"
"r2492",0,"-","0","0","Negative","-8"
"r2493",0,"-","0","0","Negative","-8"
"r2496",0,"-","0","0","Negative","-8"
"r2369",0,"-","0","0","Negative","-8"
"r2374",2,"Present","2","2","High","15"
"r2375",2,"Present","2","2","High","15"
"r2377",2,"Present","2","2","High","15"
"r2382",2,"Present","2","2","High","15"
"r2502",0,"-","0","0","Negative","-8"
"r2505",1,"Present","1","1","Medium","10"
"r2506",NA,"-","-1","-1","-","-2"
"r2509",NA,"-","-1","-1","-","-2"
"r2510",NA,"-","-1","-1","-","-2"
"r2384",2,"Present","2","2","High","15"
"r2385",2,"Present","2","2","High","15"
"r2512",NA,"-","-1","-1","-","-2"
"r2387",2,"Present","2","2","High","15"
"r2514",NA,"-","-1","-1","-","-2"
"r2388",2,"Present","2","2","High","15"
"r2515",NA,"-","-1","-1","-","-2"
"RE0570C",NA,"-","-1","-1","-","-2"
"r2516",1,"Present","1","1","Medium","10"
"r2517",0,"-","0","0","Negative","-8"
"r2396",0,"-","0","0","Negative","-8"
"r2399",0,"-","0","0","Negative","-8"
"r2400",0,"-","0","0","Negative","-8"
"r2404",0,"-","0","0","Negative","-8"
"r2518",0,"-","0","0","Negative","-8"
"RE0575C",NA,"-","-1","-1","-","-2"
"r2519",NA,"-","-1","-1","-","-2"
"r2520",2,"Present","2","2","High","15"
"r2405",0,"-","0","0","Negative","-8"
"r2407",0,"-","0","0","Negative","-8"
"GLNt",0,"-","0","0","Negative","-8"
"r2532",0,"-","0","0","Negative","-8"
"r2408",0,"-","0","0","Negative","-8"
"RE0689E",0,"-","0","0","Negative","-8"
"r2409",0,"-","0","0","Negative","-8"
"r2411",0,"-","0","0","Negative","-8"
"r2534",0,"-","0","0","Negative","-8"
"r2538",NA,"-","-1","-1","-","-2"
"EX_so3_e",NA,"-","-1","-1","-","-2"
"r2412",0,"-","0","0","Negative","-8"
"r2419",0,"-","0","0","Negative","-8"
"RE0452M",NA,"-","-1","-1","-","-2"
"RE0690E",0,"-","0","0","Negative","-8"
"RE0453C",NA,"-","-1","-1","-","-2"
"RE0453M",0,"-","0","0","Negative","-8"
"RE0456N",0,"-","0","0","Negative","-8"
"RE1518X",0,"-","0","0","Negative","-8"
"RE1519X",0,"-","0","0","Negative","-8"
"RE1520M",3,"Present","2","2","High","20"
"RE1520X",0,"-","0","0","Negative","-8"
"RE1522M",3,"Present","2","2","High","20"
"RE0691C",NA,"-","-1","-1","-","-2"
"RE1522X",0,"-","0","0","Negative","-8"
"RE1526M",3,"Present","2","2","High","20"
"RE0908C",NA,"-","-1","-1","-","-2"
"RE1526X",1,"Present","1","1","Medium","10"
"RE1527M",3,"Present","2","2","High","20"
"RE1957R_1",3,"Present","2","2","High","20"
"RE0912C",1,"Present","1","1","Medium","10"
"RE1527X",1,"Present","1","1","Medium","10"
"RE0915C",NA,"-","-1","-1","-","-2"
"RE1530M",0,"-","0","0","Negative","-8"
"RE1531M",3,"Present","2","2","High","20"
"RE0918C",NA,"-","-1","-1","-","-2"
"RE1533X",2,"Present","2","2","High","15"
"RE0958C",NA,"-","-1","-1","-","-2"
"RE1534M",3,"Present","2","2","High","20"
"RE1534X",2,"Present","2","2","High","15"
"RE1978C",NA,"-","-1","-1","-","-2"
"RE1050E",0,"-","0","0","Negative","-8"
"RE2030M",0,"-","0","0","Negative","-8"
"RE2034C",NA,"-","-1","-1","-","-2"
"RE1587C",NA,"-","-1","-1","-","-2"
"RE1630C",NA,"-","-1","-1","-","-2"
"RE1632C",NA,"-","-1","-1","-","-2"
"CYANSTm",0,"-","0","0","Negative","-8"
"RE1709C",NA,"-","-1","-1","-","-2"
"RE1804M",0,"-","0","0","Negative","-8"
"RE1807C",NA,"-","-1","-1","-","-2"
"RE2069C",NA,"-","-1","-1","-","-2"
"RE2078M",NA,"-","-1","-1","-","-2"
"RE2080C",NA,"-","-1","-1","-","-2"
"RE2111M",0,"-","0","0","Negative","-8"
"RE2112R",0,"-","0","0","Negative","-8"
"RE2122C",NA,"-","-1","-1","-","-2"
"RE2127C",NA,"-","-1","-1","-","-2"
"RE2130C",NA,"-","-1","-1","-","-2"
"RE1810M",NA,"-","-1","-1","-","-2"
"RE1826C",NA,"-","-1","-1","-","-2"
"RE1834M",1,"Present","1","1","Medium","10"
"STS3",1,"Present","1","1","Medium","10"
"RE1835C",0,"-","0","0","Negative","-8"
"RE1845C",0,"-","0","0","Negative","-8"
"RE2155C",NA,"-","-1","-1","-","-2"
"RE1898C",NA,"-","-1","-1","-","-2"
"STS3r",1,"Present","1","1","Medium","10"
"RE1901R",NA,"-","-1","-1","-","-2"
"RE1919C",NA,"-","-1","-1","-","-2"
"RE1134C",NA,"-","-1","-1","-","-2"
"STS4",1,"Present","1","1","Medium","10"
"RE1233C",0,"-","0","0","Negative","-8"
"SPMDAT1",NA,"-","-1","-1","-","-2"
"SPMDAT2",NA,"-","-1","-1","-","-2"
"RE2223M",0,"-","0","0","Negative","-8"
"AADSACYCL",NA,"-","-1","-1","-","-2"
"RE2240C",NA,"-","-1","-1","-","-2"
"RE2660C",NA,"-","-1","-1","-","-2"
"RE2273E",0,"-","0","0","Negative","-8"
"RE1342C",NA,"-","-1","-1","-","-2"
"RE2296C",NA,"-","-1","-1","-","-2"
"RE2660N",0,"-","0","0","Negative","-8"
"RE2666C_1",NA,"-","-1","-1","-","-2"
"RE2346C",NA,"-","-1","-1","-","-2"
"RE2386C",NA,"-","-1","-1","-","-2"
"RE2405C",0,"-","0","0","Negative","-8"
"RE1441R_1",3,"Present","2","2","High","20"
"RE2426C",NA,"-","-1","-1","-","-2"
"RE2427M",0,"-","0","0","Negative","-8"
"RE2429M",0,"-","0","0","Negative","-8"
"RE2445E",0,"-","0","0","Negative","-8"
"RE1516X",0,"-","0","0","Negative","-8"
"RE2526C",NA,"-","-1","-1","-","-2"
"RE2562C",NA,"-","-1","-1","-","-2"
"RE1517M",0,"-","0","0","Negative","-8"
"RE2563C",NA,"-","-1","-1","-","-2"
"RE3036C",0,"-","0","0","Negative","-8"
"RE2605C",NA,"-","-1","-1","-","-2"
"RE2625M",0,"-","0","0","Negative","-8"
"RE2626M",0,"-","0","0","Negative","-8"
"RE2635C",NA,"-","-1","-1","-","-2"
"RE2636C",NA,"-","-1","-1","-","-2"
"RE2644C",0,"-","0","0","Negative","-8"
"RE2677E_1",NA,"-","-1","-1","-","-2"
"RE2677N_1",NA,"-","-1","-1","-","-2"
"RE2705C",NA,"-","-1","-1","-","-2"
"RE2717L",0,"-","0","0","Negative","-8"
"RE2814M",NA,"-","-1","-1","-","-2"
"RE2888C_1",3,"Present","2","2","High","20"
"RE2948C",NA,"-","-1","-1","-","-2"
"RE2649M",1,"Present","1","1","Medium","10"
"RE2651R",NA,"-","-1","-1","-","-2"
"RE2658C",NA,"-","-1","-1","-","-2"
"PYK6",3,"Present","2","2","High","20"
"RE2972M_1",1,"Present","1","1","Medium","10"
"RE3041C",0,"-","0","0","Negative","-8"
"RE3044C",NA,"-","-1","-1","-","-2"
"RE2985X",0,"-","0","0","Negative","-8"
"RE2986X",0,"-","0","0","Negative","-8"
"RE2991X",1,"Present","1","1","Medium","10"
"RE2992M",1,"Present","1","1","Medium","10"
"RE3050R",NA,"-","-1","-1","-","-2"
"RE2998M",0,"-","0","0","Negative","-8"
"RE3076X",NA,"-","-1","-1","-","-2"
"RE2999M",1,"Present","1","1","Medium","10"
"RE3000M",1,"Present","1","1","Medium","10"
"RE3192M",3,"Present","2","2","High","20"
"RE3079X",0,"-","0","0","Negative","-8"
"RE3001M",3,"Present","2","2","High","20"
"RE3081X",0,"-","0","0","Negative","-8"
"RE3002X",0,"-","0","0","Negative","-8"
"RE3005M",3,"Present","2","2","High","20"
"RE3010C",2,"Present","2","2","High","15"
"RE3010X",1,"Present","1","1","Medium","10"
"RE3193M",3,"Present","2","2","High","20"
"RE3194M",3,"Present","2","2","High","20"
"RE3011R",NA,"-","-1","-1","-","-2"
"RE3013C",NA,"-","-1","-1","-","-2"
"RE3103C",1,"Present","1","1","Medium","10"
"RE3014R",0,"-","0","0","Negative","-8"
"RE3016R",NA,"-","-1","-1","-","-2"
"RE3017R",NA,"-","-1","-1","-","-2"
"RE3224C",1,"Present","1","1","Medium","10"
"RE3228C",NA,"-","-1","-1","-","-2"
"RE3231C",NA,"-","-1","-1","-","-2"
"RE3104C",NA,"-","-1","-1","-","-2"
"RE3232C",NA,"-","-1","-1","-","-2"
"RE3234C",NA,"-","-1","-1","-","-2"
"RE3108C",NA,"-","-1","-1","-","-2"
"RE3236C",NA,"-","-1","-1","-","-2"
"RE3237C",NA,"-","-1","-1","-","-2"
"RE3241C",1,"Present","1","1","Medium","10"
"RE3243C",NA,"-","-1","-1","-","-2"
"RE3432C",2,"Present","2","2","High","15"
"RE3434C",NA,"-","-1","-1","-","-2"
"RE3436C",NA,"-","-1","-1","-","-2"
"RE3437C",NA,"-","-1","-1","-","-2"
"RE3247M",0,"-","0","0","Negative","-8"
"RE3247X",0,"-","0","0","Negative","-8"
"RE3251C",NA,"-","-1","-1","-","-2"
"RE3251M",0,"-","0","0","Negative","-8"
"RE3252C",NA,"-","-1","-1","-","-2"
"RE3476C",2,"Present","2","2","High","15"
"RE3476M",1,"Present","1","1","Medium","10"
"PI3PP",NA,"-","-1","-1","-","-2"
"RE3273R_1",0,"-","0","0","Negative","-8"
"RE3110C",1,"Present","1","1","Medium","10"
"RE3286C",NA,"-","-1","-1","-","-2"
"RE3287C",NA,"-","-1","-1","-","-2"
"RE3485C",NA,"-","-1","-1","-","-2"
"RE3486C",NA,"-","-1","-1","-","-2"
"RE3488C",NA,"-","-1","-1","-","-2"
"RE3288C",NA,"-","-1","-1","-","-2"
"RE3289C",NA,"-","-1","-1","-","-2"
"RE3490C",NA,"-","-1","-1","-","-2"
"RE3307C",2,"Present","2","2","High","15"
"RE3491C",NA,"-","-1","-1","-","-2"
"RE3346M",0,"-","0","0","Negative","-8"
"RE3113C",NA,"-","-1","-1","-","-2"
"RE3513C",NA,"-","-1","-1","-","-2"
"RE3513R",NA,"-","-1","-1","-","-2"
"RE3367E",0,"-","0","0","Negative","-8"
"RE3520E",0,"-","0","0","Negative","-8"
"RE3114R",1,"Present","1","1","Medium","10"
"RE3524R",NA,"-","-1","-1","-","-2"
"RE3381C",0,"-","0","0","Negative","-8"
"RE3119C",NA,"-","-1","-1","-","-2"
"RE3411C_1",NA,"-","-1","-1","-","-2"
"RE3413C",NA,"-","-1","-1","-","-2"
"RE3525M",NA,"-","-1","-1","-","-2"
"RE3526C",0,"-","0","0","Negative","-8"
"RE3526M",NA,"-","-1","-1","-","-2"
"RE3565C",NA,"-","-1","-1","-","-2"
"RE3566C",NA,"-","-1","-1","-","-2"
"RE3567C",NA,"-","-1","-1","-","-2"
"RE3421R",NA,"-","-1","-1","-","-2"
"RE3422C",NA,"-","-1","-1","-","-2"
"EX_CE2250_e",NA,"-","-1","-1","-","-2"
"RE3570C",NA,"-","-1","-1","-","-2"
"EX_CE1935_e",NA,"-","-1","-1","-","-2"
"RE3587C",NA,"-","-1","-1","-","-2"
"EX_CE1943_e",NA,"-","-1","-1","-","-2"
"RE3597C",2,"Present","2","2","High","15"
"RE3120C",1,"Present","1","1","Medium","10"
"RE3597M",1,"Present","1","1","Medium","10"
"RE3597X",1,"Present","1","1","Medium","10"
"RE3122C",NA,"-","-1","-1","-","-2"
"RE3626M",0,"-","0","0","Negative","-8"
"RE3628M",1,"Present","1","1","Medium","10"
"EX_CE1939_e",NA,"-","-1","-1","-","-2"
"EX_CE2915_e",NA,"-","-1","-1","-","-2"
"EX_CE4722_e",NA,"-","-1","-1","-","-2"
"EX_CE4723_e",NA,"-","-1","-1","-","-2"
"EX_prostgh2_e",NA,"-","-1","-1","-","-2"
"RE3146R",1,"Present","1","1","Medium","10"
"EX_citr__L_e",NA,"-","-1","-1","-","-2"
"EX_HC00822_e",NA,"-","-1","-1","-","-2"
"EX_C02528_e",NA,"-","-1","-1","-","-2"
"EX_HC02192_e",NA,"-","-1","-1","-","-2"
"EX_HC02195_e",NA,"-","-1","-1","-","-2"
"EX_HC02191_e",NA,"-","-1","-1","-","-2"
"EX_HC02198_e",NA,"-","-1","-1","-","-2"
"EX_HC02203_e",NA,"-","-1","-1","-","-2"
"EX_HC02204_e",NA,"-","-1","-1","-","-2"
"EX_HC02205_e",NA,"-","-1","-1","-","-2"
"EX_HC02206_e",NA,"-","-1","-1","-","-2"
"EX_HC02207_e",NA,"-","-1","-1","-","-2"
"EX_HC02213_e",NA,"-","-1","-1","-","-2"
"EX_HC02217_e",NA,"-","-1","-1","-","-2"
"EX_arachcoa_e",NA,"-","-1","-1","-","-2"
"EX_coa_e",NA,"-","-1","-1","-","-2"
"EX_CE4724_e",NA,"-","-1","-1","-","-2"
"EX_malthp_e",NA,"-","-1","-1","-","-2"
"EX_CE2838_e",NA,"-","-1","-1","-","-2"
"EX_cynt_e",NA,"-","-1","-1","-","-2"
"EX_3ump_e",NA,"-","-1","-1","-","-2"
"EX_CE5786_e",NA,"-","-1","-1","-","-2"
"EX_CE5797_e",NA,"-","-1","-1","-","-2"
"EX_CE5787_e",NA,"-","-1","-1","-","-2"
"EX_CE5868_e",NA,"-","-1","-1","-","-2"
"EX_CE4881_e",NA,"-","-1","-1","-","-2"
"EX_CE5854_e",NA,"-","-1","-1","-","-2"
"EX_cdpea_e",NA,"-","-1","-1","-","-2"
"EX_CE5853_e",NA,"-","-1","-1","-","-2"
"EX_CE1925_e",NA,"-","-1","-1","-","-2"
"CITt4_4",0,"-","0","0","Negative","-8"
"C12OHc",1,"Present","1","1","Medium","10"
"RE3153C",NA,"-","-1","-1","-","-2"
"HCO3_NAt",0,"-","0","0","Negative","-8"
"RE3156X",1,"Present","1","1","Medium","10"
"C141OHe",NA,"-","-1","-1","-","-2"
"INSTt4_2",0,"-","0","0","Negative","-8"
"RE3165C",1,"Present","1","1","Medium","10"
"C142CPT1",1,"Present","1","1","Medium","10"
"C142OHc",1,"Present","1","1","Medium","10"
"RE3168C",NA,"-","-1","-1","-","-2"
"C14OHc",1,"Present","1","1","Medium","10"
"C162ACBP",3,"Present","2","2","High","20"
"PIt9",0,"-","0","0","Negative","-8"
"RE3169C",NA,"-","-1","-1","-","-2"
"C16OHc",1,"Present","1","1","Medium","10"
"C182OHc",1,"Present","1","1","Medium","10"
"PROt4_2_r",0,"-","0","0","Negative","-8"
"C18OHc",1,"Present","1","1","Medium","10"
"ACRNtp",2,"Present","2","2","High","15"
"HSD17B3r",0,"-","0","0","Negative","-8"
"BIOMASS_reaction",NA,"-","-1","-1","-","-2"
"RE3170C",1,"Present","1","1","Medium","10"
"3HBCOARc",3,"Present","2","2","High","20"
"ADPCOACROT",0,"-","0","0","Negative","-8"
"RE3174C",1,"Present","1","1","Medium","10"
"ADPCOAPTE",0,"-","0","0","Negative","-8"
"C102CPT1",1,"Present","1","1","Medium","10"
"C3DCe",NA,"-","-1","-1","-","-2"
"C4CRNCPT2",0,"-","0","0","Negative","-8"
"RE3175C",NA,"-","-1","-1","-","-2"
"C4CRNe",NA,"-","-1","-1","-","-2"
"C4DCCACT",2,"Present","2","2","High","15"
"C10DCe",NA,"-","-1","-1","-","-2"
"C10OHc",1,"Present","1","1","Medium","10"
"RE3178M",3,"Present","2","2","High","20"
"C120CPT1",1,"Present","1","1","Medium","10"
"C121CPT1",1,"Present","1","1","Medium","10"
"C4DCe",NA,"-","-1","-1","-","-2"
"C4tcx",2,"Present","2","2","High","15"
"C4tmc",2,"Present","2","2","High","15"
"C51CPT1",1,"Present","1","1","Medium","10"
"C12DCTD",NA,"-","-1","-1","-","-2"
"C12DCe",NA,"-","-1","-1","-","-2"
"C5DCe",NA,"-","-1","-1","-","-2"
"C60CPT1",1,"Present","1","1","Medium","10"
"RE3179M",3,"Present","2","2","High","20"
"C6COAt",0,"-","0","0","Negative","-8"
"RE3180C",NA,"-","-1","-1","-","-2"
"FAOXC122m",1,"Present","1","1","Medium","10"
"C6DCCACT",2,"Present","2","2","High","15"
"C6DCc",1,"Present","1","1","Medium","10"
"C80CPT1",1,"Present","1","1","Medium","10"
"C81CRNe",NA,"-","-1","-1","-","-2"
"SK_dd2coa_c",NA,"-","-1","-1","-","-2"
"DDCRNe",NA,"-","-1","-1","-","-2"
"SK_decdicoa_c",NA,"-","-1","-1","-","-2"
"DOCOSACT",1,"Present","1","1","Medium","10"
"DOCOSACTDe",NA,"-","-1","-1","-","-2"
"DOCOSACTDr",NA,"-","-1","-1","-","-2"
"DOCOSCOAtxc",0,"-","0","0","Negative","-8"
"EX_3hdececrn_e",NA,"-","-1","-1","-","-2"
"EX_3ivcrn_e",NA,"-","-1","-1","-","-2"
"EX_3thexddcoacrn_e",NA,"-","-1","-1","-","-2"
"EX_c101crn_e",NA,"-","-1","-1","-","-2"
"EX_c10crn_e",NA,"-","-1","-1","-","-2"
"EX_c10dc_e",NA,"-","-1","-1","-","-2"
"EX_c12dc_e",NA,"-","-1","-1","-","-2"
"EX_c3dc_e",NA,"-","-1","-1","-","-2"
"DOCO13EFATP",0,"-","0","0","Negative","-8"
"FAOXC16C16OHm",3,"Present","2","2","High","20"
"EX_c4dc_e",NA,"-","-1","-1","-","-2"
"FAOXC123C102x",0,"-","0","0","Negative","-8"
"FAOXC16DCC14DCx",0,"-","0","0","Negative","-8"
"FAOXC16DCr",1,"Present","1","1","Medium","10"
"FAOXC16OHC16r",0,"-","0","0","Negative","-8"
"FAOXC170150m",3,"Present","2","2","High","20"
"FAOXC181C181OHm",3,"Present","2","2","High","20"
"FAOXC123m",1,"Present","1","1","Medium","10"
"FAOXC182C162m",3,"Present","2","2","High","20"
"FAOXC183C163m",3,"Present","2","2","High","20"
"EX_c5dc_e",NA,"-","-1","-1","-","-2"
"FAOXC120100x",0,"-","0","0","Negative","-8"
"EX_c6crn_e",NA,"-","-1","-1","-","-2"
"EX_c8crn_e",NA,"-","-1","-1","-","-2"
"EX_decdicrn_e",NA,"-","-1","-1","-","-2"
"FAOXC184C163x",0,"-","0","0","Negative","-8"
"FAOXC184C164m",3,"Present","2","2","High","20"
"FAOXC184m",1,"Present","1","1","Medium","10"
"FAOXC185C164m",3,"Present","2","2","High","20"
"FAOXC18C18OHm",3,"Present","2","2","High","20"
"EX_docosac_e",NA,"-","-1","-1","-","-2"
"EX_docosdiac_e",NA,"-","-1","-1","-","-2"
"EX_dca_e",NA,"-","-1","-1","-","-2"
"FAOXC204C205x",0,"-","0","0","Negative","-8"
"FAOXC101C8x",0,"-","0","0","Negative","-8"
"FAOXC12DCC10DCx",0,"-","0","0","Negative","-8"
"FAOXC101x",0,"-","0","0","Negative","-8"
"FAOXC102C101m",3,"Present","2","2","High","20"
"FAOXC102C81m",2,"Present","2","2","High","15"
"FAOXC221C201x",0,"-","0","0","Negative","-8"
"FAOXC225C204m",3,"Present","2","2","High","20"
"FAOXC225C226m",3,"Present","2","2","High","20"
"FAOXC225C226x",0,"-","0","0","Negative","-8"
"FAOXC102C81x",0,"-","0","0","Negative","-8"
"FAOXC102m",1,"Present","1","1","Medium","10"
"FAOXC102x",0,"-","0","0","Negative","-8"
"FAOXC226C225m",3,"Present","2","2","High","20"
"FAOXC227C226m",3,"Present","2","2","High","20"
"FAOXC12DCc",1,"Present","1","1","Medium","10"
"FAOXC22C22DCHYr",0,"-","0","0","Negative","-8"
"FAOXC22OHC22r",0,"-","0","0","Negative","-8"
"FAOXC103C102m",3,"Present","2","2","High","20"
"FAOXC103C102x",0,"-","0","0","Negative","-8"
"FAOXC10C10OHm",2,"Present","2","2","High","15"
"FAOXC10080m",2,"Present","2","2","High","15"
"FAOXC10080x",0,"-","0","0","Negative","-8"
"FAOXC121C101m",2,"Present","2","2","High","15"
"FAOXC3DC",1,"Present","1","1","Medium","10"
"FAOXC4020m",2,"Present","2","2","High","15"
"FAOXC4C4DCc",1,"Present","1","1","Medium","10"
"FAOXC61m",1,"Present","1","1","Medium","10"
"FAOXC6C4x",0,"-","0","0","Negative","-8"
"FAOXC6DCC4DCx",0,"-","0","0","Negative","-8"
"EX_dchac_e",NA,"-","-1","-1","-","-2"
"FAOXC12DCx",0,"-","0","0","Negative","-8"
"FAOXC81C61m",2,"Present","2","2","High","15"
"FAOXC8C6m",2,"Present","2","2","High","15"
"FAOXC8DCC6DCx",0,"-","0","0","Negative","-8"
"FAOXC13BRC11BRx",0,"-","0","0","Negative","-8"
"FAOXC9C7m",2,"Present","2","2","High","15"
"FAOXOHC16C16DCc",0,"-","0","0","Negative","-8"
"FAOXOHC22C22DCc",0,"-","0","0","Negative","-8"
"STCOATxc",0,"-","0","0","Negative","-8"
"SUBERCROT",0,"-","0","0","Negative","-8"
"FAOXC13C11m",3,"Present","2","2","High","20"
"SUBERICACT",NA,"-","-1","-1","-","-2"
"SUCCCROT",0,"-","0","0","Negative","-8"
"FAOXC141C141OHm",3,"Present","2","2","High","20"
"TDCRNe",NA,"-","-1","-1","-","-2"
"FAOXC142C122m",3,"Present","2","2","High","20"
"SK_tetdec2coa_c",NA,"-","-1","-1","-","-2"
"SK_tetdece1coa_c",NA,"-","-1","-1","-","-2"
"TETDECE1CRNe",NA,"-","-1","-1","-","-2"
"TIGCRNe",NA,"-","-1","-1","-","-2"
"FAOXC142C122x",0,"-","0","0","Negative","-8"
"FAOXC143C123m",3,"Present","2","2","High","20"
"FAOXC143C123x",0,"-","0","0","Negative","-8"
"FAOXC140120m",3,"Present","2","2","High","20"
"FAOXC14C14OHm",3,"Present","2","2","High","20"
"FAOXC15ATPx",0,"-","0","0","Negative","-8"
"34DHPHELAT1tc",0,"-","0","0","Negative","-8"
"4OHPROIMINOtc",0,"-","0","0","Negative","-8"
"ALAALACNc",2,"Present","2","2","High","15"
"FAOXOHMC10DC10c",0,"-","0","0","Negative","-8"
"FAOXTC162TC142m",3,"Present","2","2","High","20"
"FAOXTC182TC162m",3,"Present","2","2","High","20"
"ALAALAPEPT1tc",0,"-","0","0","Negative","-8"
"ALAyLATthc",1,"Present","1","1","Medium","10"
"FAOXC15BRC13BRx",0,"-","0","0","Negative","-8"
"ARGATB0tc",0,"-","0","0","Negative","-8"
"FOAXC122C101x",0,"-","0","0","Negative","-8"
"FAOXC15NADx",0,"-","0","0","Negative","-8"
"ASNATB0tc",0,"-","0","0","Negative","-8"
"BALAt2r",1,"Present","1","1","Medium","10"
"HDCACBP",3,"Present","2","2","High","20"
"BGLUTDECHOe",NA,"-","-1","-1","-","-2"
"FAOXC161C141m",3,"Present","2","2","High","20"
"BTNTe",NA,"-","-1","-1","-","-2"
"FAOXC161C141x",0,"-","0","0","Negative","-8"
"CARPEPT1tc",0,"-","0","0","Negative","-8"
"CYSSNAT5tc",0,"-","0","0","Negative","-8"
"CYSTLEUrBATtc",0,"-","0","0","Negative","-8"
"HEXDIACtr",NA,"-","-1","-1","-","-2"
"HEXDICOAACBPx",3,"Present","2","2","High","20"
"HIVCACBP",3,"Present","2","2","High","20"
"GALSGLT1le",0,"-","0","0","Negative","-8"
"HIVCRNe",NA,"-","-1","-1","-","-2"
"FAOXC161C161OHm",3,"Present","2","2","High","20"
"HTDCACBP",3,"Present","2","2","High","20"
"HTDCRNe",NA,"-","-1","-1","-","-2"
"IVCOAACBP",3,"Present","2","2","High","20"
"GLNATB0tc",0,"-","0","0","Negative","-8"
"GLYPHEPEPT1tc",0,"-","0","0","Negative","-8"
"GUMDCHAe",NA,"-","-1","-1","-","-2"
"IVCRNe",NA,"-","-1","-1","-","-2"
"LGNCCOAtcx_1",0,"-","0","0","Negative","-8"
"GUMGCHLe",NA,"-","-1","-1","-","-2"
"NRVNCCOAtxc",0,"-","0","0","Negative","-8"
"GUMTCHOLe",NA,"-","-1","-1","-","-2"
"OCD11COACPT1_1",1,"Present","1","1","Medium","10"
"FAOXC162C162OHm",3,"Present","2","2","High","20"
"OCT11EFATP_1",0,"-","0","0","Negative","-8"
"OCTDECCPT1",1,"Present","1","1","Medium","10"
"HISSNAT5tc",0,"-","0","0","Negative","-8"
"HISyLATtc",1,"Present","1","1","Medium","10"
"FAOXC163C142x",0,"-","0","0","Negative","-8"
"LEUATB0tc",0,"-","0","0","Negative","-8"
"LEUGLYPEPT1tc",0,"-","0","0","Negative","-8"
