"Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"ENSG00000102225","ENST00000523034","ENSP00000430486","","CDK16",5127
"ENSG00000102225","ENST00000523344","ENSP00000428349","","CDK16",5127
"ENSG00000102225","ENST00000622098","ENSP00000482886","","CDK16",5127
"ENSG00000102226","ENST00000218348","ENSP00000218348","P51784","USP11",8237
"ENSG00000102226","ENST00000377078","ENSP00000366279","","USP11",8237
"ENSG00000102226","ENST00000377080","ENSP00000366282","","USP11",8237
"ENSG00000102226","ENST00000377107","ENSP00000366311","","USP11",8237
"ENSG00000102230","ENST00000356768","ENSP00000349211","Q9Y5K3","PCYT1B",9468
"ENSG00000102230","ENST00000379144","ENSP00000368439","Q9Y5K3","PCYT1B",9468
"ENSG00000102230","ENST00000379145","ENSP00000368440","Q9Y5K3","PCYT1B",9468
"ENSG00000102230","ENST00000496020","ENSP00000436562","","PCYT1B",9468
"ENSG00000102309","ENST00000218432","ENSP00000218432","","PIN4",5303
"ENSG00000102309","ENST00000373662","ENSP00000421392","","PIN4",5303
"ENSG00000102309","ENST00000373669","ENSP00000362773","Q9Y237","PIN4",5303
"ENSG00000102309","ENST00000423432","ENSP00000409154","Q9Y237","PIN4",5303
"ENSG00000102309","ENST00000439980","ENSP00000394066","","PIN4",5303
"ENSG00000102309","ENST00000446576","ENSP00000402330","","PIN4",5303
"ENSG00000102309","ENST00000496835","ENSP00000421676","","PIN4",5303
"ENSG00000102312","ENST00000326194","ENSP00000322304","Q9H237","PORCN",64840
"ENSG00000102312","ENST00000355961","ENSP00000348233","Q9H237","PORCN",64840
"ENSG00000102312","ENST00000359882","ENSP00000352946","Q9H237","PORCN",64840
"ENSG00000102312","ENST00000361988","ENSP00000354978","Q9H237","PORCN",64840
"ENSG00000102312","ENST00000367574","ENSP00000356546","Q9H237","PORCN",64840
"ENSG00000102312","ENST00000470275","ENSP00000418644","","PORCN",64840
"ENSG00000102312","ENST00000472520","ENSP00000419858","","PORCN",64840
"ENSG00000102312","ENST00000485288","ENSP00000420445","","PORCN",64840
"ENSG00000102312","ENST00000489940","ENSP00000419212","","PORCN",64840
"ENSG00000102312","ENST00000528612","ENSP00000431224","","PORCN",64840
"ENSG00000102312","ENST00000537758","ENSP00000446401","Q9H237","PORCN",64840
"ENSG00000102383","ENST00000373367","ENSP00000362465","Q96MV8","ZDHHC15",158866
"ENSG00000102383","ENST00000541184","ENSP00000445420","Q96MV8","ZDHHC15",158866
"ENSG00000102393","ENST00000218516","ENSP00000218516","P06280","GLA",2717
"ENSG00000102393","ENST00000480513","ENSP00000497055","","GLA",2717
"ENSG00000102393","ENST00000493905","ENSP00000476935","","GLA",2717
"ENSG00000102393","ENST00000649178","ENSP00000498186","","GLA",2717
"ENSG00000102572","ENST00000376547","ENSP00000365730","Q9Y6E0","STK24",8428
"ENSG00000102572","ENST00000376554","ENSP00000365737","","STK24",8428
"ENSG00000102572","ENST00000397517","ENSP00000380651","","STK24",8428
"ENSG00000102572","ENST00000418038","ENSP00000402810","","STK24",8428
"ENSG00000102572","ENST00000444574","ENSP00000402764","","STK24",8428
"ENSG00000102572","ENST00000539966","ENSP00000442539","Q9Y6E0","STK24",8428
"ENSG00000102575","ENST00000218758","ENSP00000218758","P13686","ACP5",54
"ENSG00000102575","ENST00000412435","ENSP00000392374","P13686","ACP5",54
"ENSG00000102575","ENST00000433365","ENSP00000413456","P13686","ACP5",54
"ENSG00000102575","ENST00000589792","ENSP00000468685","","ACP5",54
"ENSG00000102575","ENST00000590420","ENSP00000468509","","ACP5",54
"ENSG00000102575","ENST00000590832","ENSP00000465127","","ACP5",54
"ENSG00000102575","ENST00000591319","ENSP00000464831","","ACP5",54
"ENSG00000102575","ENST00000592659","ENSP00000465498","","ACP5",54
"ENSG00000102575","ENST00000592828","ENSP00000468767","P13686","ACP5",54
"ENSG00000102575","ENST00000648477","ENSP00000496973","","ACP5",54
"ENSG00000102575","ENST00000649386","ENSP00000497140","","ACP5",54
"ENSG00000102595","ENST00000376712","ENSP00000365902","","UGGT2",55757
"ENSG00000102595","ENST00000376714","ENSP00000365904","Q9NYU1","UGGT2",55757
"ENSG00000102595","ENST00000376747","ENSP00000365938","Q9NYU1","UGGT2",55757
"ENSG00000102595","ENST00000397618","ENSP00000380743","","UGGT2",55757
"ENSG00000102595","ENST00000621375","ENSP00000482021","Q9NYU1","UGGT2",55757
"ENSG00000102595","ENST00000638479","ENSP00000491729","","UGGT2",55757
"ENSG00000102699","ENST00000381989","ENSP00000371419","Q9UKK3","PARP4",143
"ENSG00000102743","ENST00000338625","ENSP00000342267","Q9Y619","SLC25A15",10166
"ENSG00000102743","ENST00000417731","ENSP00000415826","","SLC25A15",10166
"ENSG00000102743","ENST00000470509","ENSP00000431429","","SLC25A15",10166
"ENSG00000102755","ENST00000282397","ENSP00000282397","P17948","FLT1",2321
"ENSG00000102755","ENST00000539099","ENSP00000442630","P17948","FLT1",2321
"ENSG00000102755","ENST00000540678","ENSP00000443311","","FLT1",2321
"ENSG00000102755","ENST00000541932","ENSP00000437631","P17948","FLT1",2321
"ENSG00000102755","ENST00000543394","ENSP00000437841","P17948","FLT1",2321
"ENSG00000102755","ENST00000615611","ENSP00000484385","","FLT1",2321
"ENSG00000102755","ENST00000615840","ENSP00000484039","P17948","FLT1",2321
"ENSG00000102755","ENST00000617835","ENSP00000484832","","FLT1",2321
"ENSG00000102755","ENST00000639477","ENSP00000491097","","FLT1",2321
"ENSG00000102780","ENST00000261491","ENSP00000261491","Q86XP1","DGKH",160851
"ENSG00000102780","ENST00000337343","ENSP00000337572","Q86XP1","DGKH",160851
"ENSG00000102780","ENST00000379274","ENSP00000368576","Q86XP1","DGKH",160851
"ENSG00000102780","ENST00000536612","ENSP00000445114","Q86XP1","DGKH",160851
"ENSG00000102780","ENST00000611224","ENSP00000482250","","DGKH",160851
"ENSG00000102780","ENST00000626247","ENSP00000486329","","DGKH",160851
"ENSG00000102780","ENST00000627777","ENSP00000486838","","DGKH",160851
"ENSG00000102780","ENST00000628433","ENSP00000485809","Q86XP1","DGKH",160851
"ENSG00000102858","ENST00000262370","ENSP00000262370","O60291","MGRN1",23295
"ENSG00000102858","ENST00000399577","ENSP00000382487","O60291","MGRN1",23295
"ENSG00000102858","ENST00000415496","ENSP00000393311","O60291","MGRN1",23295
"ENSG00000102858","ENST00000536343","ENSP00000443810","","MGRN1",23295
"ENSG00000102858","ENST00000586183","ENSP00000465860","O60291","MGRN1",23295
"ENSG00000102858","ENST00000587747","ENSP00000467414","","MGRN1",23295
"ENSG00000102858","ENST00000588994","ENSP00000468819","O60291","MGRN1",23295
"ENSG00000102858","ENST00000590790","ENSP00000464811","","MGRN1",23295
"ENSG00000102858","ENST00000591895","ENSP00000468171","","MGRN1",23295
"ENSG00000102858","ENST00000593224","ENSP00000465249","","MGRN1",23295
"ENSG00000102882","ENST00000263025","ENSP00000263025","P27361","MAPK3",5595
"ENSG00000102882","ENST00000322266","ENSP00000327293","P27361","MAPK3",5595
"ENSG00000102882","ENST00000395199","ENSP00000378625","P27361","MAPK3",5595
"ENSG00000102882","ENST00000395200","ENSP00000378626","","MAPK3",5595
"ENSG00000102882","ENST00000395202","ENSP00000378628","P27361","MAPK3",5595
"ENSG00000102882","ENST00000461737","ENSP00000436772","","MAPK3",5595
"ENSG00000102882","ENST00000466521","ENSP00000433746","","MAPK3",5595
"ENSG00000102882","ENST00000478356","ENSP00000432292","","MAPK3",5595
"ENSG00000102882","ENST00000481230","ENSP00000433639","","MAPK3",5595
"ENSG00000102882","ENST00000484663","ENSP00000432742","","MAPK3",5595
"ENSG00000102882","ENST00000490298","ENSP00000432479","","MAPK3",5595
"ENSG00000102893","ENST00000299167","ENSP00000299167","Q93100","PHKB",5257
"ENSG00000102893","ENST00000323584","ENSP00000313504","Q93100","PHKB",5257
"ENSG00000102893","ENST00000563376","ENSP00000457905","","PHKB",5257
"ENSG00000102893","ENST00000564711","ENSP00000458961","","PHKB",5257
"ENSG00000102893","ENST00000564873","ENSP00000460408","","PHKB",5257
"ENSG00000102893","ENST00000566037","ENSP00000455664","","PHKB",5257
"ENSG00000102893","ENST00000566044","ENSP00000456729","Q93100","PHKB",5257
"ENSG00000102893","ENST00000566275","ENSP00000459287","","PHKB",5257
"ENSG00000102893","ENST00000567200","ENSP00000458581","","PHKB",5257
"ENSG00000102893","ENST00000568439","ENSP00000458446","","PHKB",5257
"ENSG00000102893","ENST00000570047","ENSP00000461770","","PHKB",5257
"ENSG00000102900","ENST00000308159","ENSP00000310668","Q8N1F7","NUP93",9688
"ENSG00000102900","ENST00000542526","ENSP00000440235","Q8N1F7","NUP93",9688
"ENSG00000102900","ENST00000562496","ENSP00000457902","","NUP93",9688
"ENSG00000102900","ENST00000563405","ENSP00000458078","","NUP93",9688
"ENSG00000102900","ENST00000563486","ENSP00000456196","","NUP93",9688
"ENSG00000102900","ENST00000563858","ENSP00000455230","","NUP93",9688
"ENSG00000102900","ENST00000564887","ENSP00000458039","Q8N1F7","NUP93",9688
"ENSG00000102900","ENST00000566315","ENSP00000456264","","NUP93",9688
"ENSG00000102900","ENST00000566678","ENSP00000454935","","NUP93",9688
"ENSG00000102900","ENST00000567081","ENSP00000455181","","NUP93",9688
"ENSG00000102900","ENST00000567641","ENSP00000455210","","NUP93",9688
"ENSG00000102900","ENST00000568283","ENSP00000454844","","NUP93",9688
"ENSG00000102900","ENST00000568656","ENSP00000454285","","NUP93",9688
"ENSG00000102900","ENST00000569322","ENSP00000457907","","NUP93",9688
"ENSG00000102900","ENST00000569842","ENSP00000458101","","NUP93",9688
"ENSG00000102900","ENST00000569863","ENSP00000454587","","NUP93",9688
"ENSG00000102967","ENST00000219240","ENSP00000219240","Q02127","DHODH",1723
"ENSG00000102967","ENST00000571288","ENSP00000464249","","DHODH",1723
"ENSG00000102967","ENST00000572887","ENSP00000461848","","DHODH",1723
"ENSG00000102967","ENST00000574309","ENSP00000460966","","DHODH",1723
"ENSG00000102967","ENST00000576145","ENSP00000464333","","DHODH",1723
"ENSG00000102978","ENST00000219252","ENSP00000219252","P19387","POLR2C",5432
"ENSG00000102978","ENST00000562599","ENSP00000456367","","POLR2C",5432
"ENSG00000103024","ENST00000219302","ENSP00000219302","Q13232","NME3",4832
"ENSG00000103024","ENST00000563498","ENSP00000455435","","NME3",4832
"ENSG00000103024","ENST00000563854","ENSP00000454498","","NME3",4832
"ENSG00000103024","ENST00000564628","ENSP00000456160","","NME3",4832
"ENSG00000103024","ENST00000568561","ENSP00000455271","","NME3",4832
"ENSG00000103037","ENST00000219315","ENSP00000219315","Q8TBK2","SETD6",79918
"ENSG00000103037","ENST00000310682","ENSP00000310082","Q8TBK2","SETD6",79918
"ENSG00000103037","ENST00000394266","ENSP00000377809","","SETD6",79918
"ENSG00000103037","ENST00000422445","ENSP00000412858","","SETD6",79918
"ENSG00000103037","ENST00000427443","ENSP00000398033","","SETD6",79918
"ENSG00000103037","ENST00000447443","ENSP00000396437","","SETD6",79918
"ENSG00000103044","ENST00000219322","ENSP00000219322","O00219","HAS3",3038
"ENSG00000103044","ENST00000306560","ENSP00000304440","O00219","HAS3",3038
"ENSG00000103044","ENST00000566118","ENSP00000456246","","HAS3",3038
"ENSG00000103044","ENST00000569188","ENSP00000454731","O00219","HAS3",3038
"ENSG00000103056","ENST00000219334","ENSP00000219334","Q9NY59","SMPD3",55512
"ENSG00000103056","ENST00000561749","ENSP00000457236","","SMPD3",55512
"ENSG00000103056","ENST00000563226","ENSP00000455955","Q9NY59","SMPD3",55512
"ENSG00000103056","ENST00000568373","ENSP00000457422","","SMPD3",55512
"ENSG00000103056","ENST00000574662","ENSP00000459317","","SMPD3",55512
"ENSG00000103064","ENST00000219343","ENSP00000219343","Q92536","SLC7A6",9057
"ENSG00000103064","ENST00000379152","ENSP00000368448","","SLC7A6",9057
"ENSG00000103064","ENST00000562727","ENSP00000456896","","SLC7A6",9057
"ENSG00000103064","ENST00000563080","ENSP00000454824","","SLC7A6",9057
"ENSG00000103064","ENST00000563146","ENSP00000455487","","SLC7A6",9057
"ENSG00000103064","ENST00000564708","ENSP00000456629","","SLC7A6",9057
"ENSG00000103064","ENST00000566454","ENSP00000455064","Q92536","SLC7A6",9057
"ENSG00000103064","ENST00000566579","ENSP00000456474","","SLC7A6",9057
"ENSG00000103064","ENST00000566834","ENSP00000457758","","SLC7A6",9057
"ENSG00000103064","ENST00000567346","ENSP00000463394","","SLC7A6",9057
"ENSG00000103064","ENST00000568024","ENSP00000457550","","SLC7A6",9057
"ENSG00000103064","ENST00000568088","ENSP00000455357","","SLC7A6",9057
"ENSG00000103064","ENST00000618043","ENSP00000484012","","SLC7A6",9057
"ENSG00000103064","ENST00000648130","ENSP00000496833","","SLC7A6",9057
"ENSG00000103066","ENST00000219345","ENSP00000219345","Q8NCC3","PLA2G15",23659
"ENSG00000103066","ENST00000413021","ENSP00000394197","Q8NCC3","PLA2G15",23659
"ENSG00000103066","ENST00000444212","ENSP00000393610","","PLA2G15",23659
"ENSG00000103066","ENST00000564827","ENSP00000455461","","PLA2G15",23659
"ENSG00000103066","ENST00000565744","ENSP00000454227","","PLA2G15",23659
"ENSG00000103066","ENST00000566188","ENSP00000457034","","PLA2G15",23659
"ENSG00000103066","ENST00000566978","ENSP00000457049","","PLA2G15",23659
"ENSG00000103066","ENST00000568082","ENSP00000454557","","PLA2G15",23659
"ENSG00000103150","ENST00000262430","ENSP00000262430","O95822","MLYCD",23417
"ENSG00000103174","ENST00000312251","ENSP00000310998","Q9UK23","NAGPA",51172
"ENSG00000103174","ENST00000381955","ENSP00000371381","Q9UK23","NAGPA",51172
"ENSG00000103174","ENST00000562037","ENSP00000464994","","NAGPA",51172
"ENSG00000103174","ENST00000562346","ENSP00000468270","","NAGPA",51172
"ENSG00000103174","ENST00000562746","ENSP00000455900","Q9UK23","NAGPA",51172
"ENSG00000103174","ENST00000563578","ENSP00000467385","","NAGPA",51172
"ENSG00000103174","ENST00000565876","ENSP00000465523","","NAGPA",51172
"ENSG00000103174","ENST00000569296","ENSP00000465949","","NAGPA",51172
"ENSG00000103174","ENST00000649828","ENSP00000498032","","NAGPA",51172
"ENSG00000103194","ENST00000219473","ENSP00000219473","Q14694","USP10",9100
"ENSG00000103194","ENST00000540269","ENSP00000445589","","USP10",9100
"ENSG00000103194","ENST00000562283","ENSP00000455712","","USP10",9100
"ENSG00000103194","ENST00000563048","ENSP00000454902","","USP10",9100
"ENSG00000103194","ENST00000563386","ENSP00000454943","","USP10",9100
"ENSG00000103194","ENST00000563892","ENSP00000458089","","USP10",9100
"ENSG00000103194","ENST00000567526","ENSP00000455865","","USP10",9100
"ENSG00000103194","ENST00000569038","ENSP00000462762","","USP10",9100
"ENSG00000103194","ENST00000569925","ENSP00000454987","","USP10",9100
"ENSG00000103194","ENST00000570053","ENSP00000454751","","USP10",9100
"ENSG00000103194","ENST00000570191","ENSP00000457411","Q14694","USP10",9100
"ENSG00000103202","ENST00000219479","ENSP00000219479","O00746","NME4",4833
"ENSG00000103202","ENST00000382940","ENSP00000372398","","NME4",4833
"ENSG00000103202","ENST00000397722","ENSP00000380834","O00746","NME4",4833
"ENSG00000103202","ENST00000433358","ENSP00000405925","","NME4",4833
"ENSG00000103202","ENST00000444498","ENSP00000395605","","NME4",4833
"ENSG00000103202","ENST00000448828","ENSP00000412039","","NME4",4833
"ENSG00000103202","ENST00000450036","ENSP00000389048","O00746","NME4",4833
"ENSG00000103202","ENST00000454619","ENSP00000406317","","NME4",4833
"ENSG00000103202","ENST00000620944","ENSP00000479996","O00746","NME4",4833
"ENSG00000103202","ENST00000621774","ENSP00000479681","","NME4",4833
"ENSG00000103222","ENST00000399408","ENSP00000382340","","ABCC1",4363
"ENSG00000103222","ENST00000399410","ENSP00000382342","P33527","ABCC1",4363
"ENSG00000103222","ENST00000572053","ENSP00000459693","","ABCC1",4363
"ENSG00000103222","ENST00000572882","ENSP00000461615","","ABCC1",4363
"ENSG00000103253","ENST00000341413","ENSP00000341952","Q6PII5","HAGHL",84264
"ENSG00000103253","ENST00000389703","ENSP00000374353","Q6PII5","HAGHL",84264
"ENSG00000103253","ENST00000549114","ENSP00000447170","Q6PII5","HAGHL",84264
"ENSG00000103253","ENST00000561546","ENSP00000456390","","HAGHL",84264
"ENSG00000103253","ENST00000561561","ENSP00000457486","","HAGHL",84264
"ENSG00000103253","ENST00000562141","ENSP00000456978","","HAGHL",84264
"ENSG00000103253","ENST00000562187","ENSP00000459148","","HAGHL",84264
"ENSG00000103253","ENST00000563792","ENSP00000456104","","HAGHL",84264
"ENSG00000103253","ENST00000564537","ENSP00000457219","Q6PII5","HAGHL",84264
"ENSG00000103253","ENST00000564545","ENSP00000454712","","HAGHL",84264
"ENSG00000103253","ENST00000567414","ENSP00000460451","","HAGHL",84264
"ENSG00000103253","ENST00000568141","ENSP00000455616","","HAGHL",84264
"ENSG00000103253","ENST00000569385","ENSP00000458711","","HAGHL",84264
"ENSG00000103257","ENST00000261622","ENSP00000261622","Q01650","SLC7A5",8140
"ENSG00000103257","ENST00000565644","ENSP00000454323","","SLC7A5",8140
"ENSG00000103266","ENST00000219548","ENSP00000219548","Q9UNE7","STUB1",10273
"ENSG00000103266","ENST00000564316","ENSP00000457090","","STUB1",10273
"ENSG00000103266","ENST00000564370","ENSP00000456875","Q9UNE7","STUB1",10273
"ENSG00000103266","ENST00000565677","ENSP00000457228","Q9UNE7","STUB1",10273
"ENSG00000103266","ENST00000565813","ENSP00000476751","","STUB1",10273
"ENSG00000103266","ENST00000566408","ENSP00000457583","","STUB1",10273
"ENSG00000103266","ENST00000567173","ENSP00000456591","","STUB1",10273
"ENSG00000103275","ENST00000325437","ENSP00000324897","P63279","UBE2I",7329
"ENSG00000103275","ENST00000355803","ENSP00000348056","P63279","UBE2I",7329
"ENSG00000103275","ENST00000397514","ENSP00000380649","P63279","UBE2I",7329
"ENSG00000103275","ENST00000397515","ENSP00000380650","P63279","UBE2I",7329
"ENSG00000103275","ENST00000402301","ENSP00000384361","","UBE2I",7329
"ENSG00000103275","ENST00000403747","ENSP00000385009","P63279","UBE2I",7329
"ENSG00000103275","ENST00000406620","ENSP00000384568","P63279","UBE2I",7329
"ENSG00000103275","ENST00000562470","ENSP00000490882","","UBE2I",7329
"ENSG00000103275","ENST00000566587","ENSP00000457064","P63279","UBE2I",7329
"ENSG00000103275","ENST00000566775","ENSP00000455252","","UBE2I",7329
"ENSG00000103275","ENST00000567074","ENSP00000455893","","UBE2I",7329
"ENSG00000103275","ENST00000567383","ENSP00000456188","","UBE2I",7329
"ENSG00000103375","ENST00000219660","ENSP00000219660","O94778","AQP8",343
"ENSG00000103375","ENST00000566125","ENSP00000454457","","AQP8",343
"ENSG00000103404","ENST00000219689","ENSP00000219689","Q70CQ4","USP31",57478
"ENSG00000103404","ENST00000563525","ENSP00000481339","","USP31",57478
"ENSG00000103404","ENST00000567975","ENSP00000461621","","USP31",57478
"ENSG00000103415","ENST00000219700","ENSP00000219700","P30519","HMOX2",3163
"ENSG00000103415","ENST00000398595","ENSP00000381595","P30519","HMOX2",3163
"ENSG00000103415","ENST00000406590","ENSP00000385100","P30519","HMOX2",3163
"ENSG00000103415","ENST00000414777","ENSP00000391637","P30519","HMOX2",3163
"ENSG00000103415","ENST00000458134","ENSP00000394103","P30519","HMOX2",3163
"ENSG00000103415","ENST00000570445","ENSP00000458592","","HMOX2",3163
"ENSG00000103415","ENST00000570622","ENSP00000459203","","HMOX2",3163
