"","original","FASTcore","GIMME","IMAT","CORDA","tINIT"
"ALAGLYLYSr",NA,"-","-1","-1","-","-2"
"ALAHISALAr",NA,"-","-1","-1","-","-2"
"ALALYSTHRr",NA,"-","-1","-1","-","-2"
"ARGALAALAr",NA,"-","-1","-1","-","-2"
"ARGALAPHEr",NA,"-","-1","-1","-","-2"
"ARGALATHRr",NA,"-","-1","-1","-","-2"
"ARGARGr",NA,"-","-1","-1","-","-2"
"ARGARGLYSr",NA,"-","-1","-1","-","-2"
"ARGARGMETr",NA,"-","-1","-1","-","-2"
"ARGCYSGLYr",NA,"-","-1","-1","-","-2"
"ARGCYSSERr",NA,"-","-1","-1","-","-2"
"ARGGLUGLUr",NA,"-","-1","-1","-","-2"
"ARGGLUPROr",NA,"-","-1","-1","-","-2"
"ARGGLYGLYr",NA,"-","-1","-1","-","-2"
"ARGHISTHRr",NA,"-","-1","-1","-","-2"
"ARGLEUPHEr",NA,"-","-1","-1","-","-2"
"ARGLYSASPr",NA,"-","-1","-1","-","-2"
"ARGPHEARGr",NA,"-","-1","-1","-","-2"
"ARGPROMETr",NA,"-","-1","-1","-","-2"
"ARGPROTHRr",NA,"-","-1","-1","-","-2"
"ARGSERSERr",NA,"-","-1","-1","-","-2"
"ARGTYRVALr",NA,"-","-1","-1","-","-2"
"ARGVALCYSr",NA,"-","-1","-1","-","-2"
"ARGVALTRPr",NA,"-","-1","-1","-","-2"
"ASNASNARGr",NA,"-","-1","-1","-","-2"
"ASNCYSCYSr",NA,"-","-1","-1","-","-2"
"ASNMETPROr",NA,"-","-1","-1","-","-2"
"ASNPHEASPr",NA,"-","-1","-1","-","-2"
"ASNPHECYSr",NA,"-","-1","-1","-","-2"
"ASNTYRGLYr",NA,"-","-1","-1","-","-2"
"ASNTYRPHEr",NA,"-","-1","-1","-","-2"
"ASNTYRTHRr",NA,"-","-1","-1","-","-2"
"ASPALAARGr",NA,"-","-1","-1","-","-2"
"ASPASNGLUr",NA,"-","-1","-1","-","-2"
"ASPGLUr",NA,"-","-1","-1","-","-2"
"ASPGLUPROr",NA,"-","-1","-1","-","-2"
"ASPGLUTRPr",NA,"-","-1","-1","-","-2"
"ASPHISCYSr",NA,"-","-1","-1","-","-2"
"ASPHISPROr",NA,"-","-1","-1","-","-2"
"ASPLYSGLUr",NA,"-","-1","-1","-","-2"
"ASPLYSHISr",NA,"-","-1","-1","-","-2"
"ASPMETASPr",NA,"-","-1","-1","-","-2"
"ASPPROLYSr",NA,"-","-1","-1","-","-2"
"ASPVALASNr",NA,"-","-1","-1","-","-2"
"CYSASNMETr",NA,"-","-1","-1","-","-2"
"CYSASPPHEr",NA,"-","-1","-1","-","-2"
"CYSCYSr",NA,"-","-1","-1","-","-2"
"CYSGLNMETr",NA,"-","-1","-1","-","-2"
"CYSGLUHISr",NA,"-","-1","-1","-","-2"
"CYSGLUTRPr",NA,"-","-1","-1","-","-2"
"CYSLEUTHRr",NA,"-","-1","-1","-","-2"
"CYSSERMETr",NA,"-","-1","-1","-","-2"
"CYSTYRASNr",NA,"-","-1","-1","-","-2"
"GLNASNGLNr",NA,"-","-1","-1","-","-2"
"GLNHISHISr",NA,"-","-1","-1","-","-2"
"GLNHISLYSr",NA,"-","-1","-1","-","-2"
"GLNLYSLYSr",NA,"-","-1","-1","-","-2"
"GLNLYSTRPr",NA,"-","-1","-1","-","-2"
"GLNPROGLUr",NA,"-","-1","-1","-","-2"
"GLNTRPGLUr",NA,"-","-1","-1","-","-2"
"GLNTYRLEUr",NA,"-","-1","-1","-","-2"
"GLUARGLEUr",NA,"-","-1","-1","-","-2"
"GLUASNLEUr",NA,"-","-1","-1","-","-2"
"GLUGLUr",NA,"-","-1","-1","-","-2"
"GLUILELYSr",NA,"-","-1","-1","-","-2"
"GLULEUr",NA,"-","-1","-1","-","-2"
"GLUMETr",NA,"-","-1","-1","-","-2"
"GLUMETHISr",NA,"-","-1","-1","-","-2"
"GLUTHRr",NA,"-","-1","-1","-","-2"
"GLUTHRLYSr",NA,"-","-1","-1","-","-2"
"GLUTRPALAr",NA,"-","-1","-1","-","-2"
"GLYHISASNr",NA,"-","-1","-1","-","-2"
"GLYHISLYSr",NA,"-","-1","-1","-","-2"
"GLYLYSCYSr",NA,"-","-1","-1","-","-2"
"GLYLYSPHEr",NA,"-","-1","-1","-","-2"
"GLYTYRLYSr",NA,"-","-1","-1","-","-2"
"GLYVALHISr",NA,"-","-1","-1","-","-2"
"HISARGCYSr",NA,"-","-1","-1","-","-2"
"HISARGSERr",NA,"-","-1","-1","-","-2"
"HISASPr",NA,"-","-1","-1","-","-2"
"HISCYSCYSr",NA,"-","-1","-1","-","-2"
"HISGLNALAr",NA,"-","-1","-1","-","-2"
"HISGLUr",NA,"-","-1","-1","-","-2"
"HISGLUGLNr",NA,"-","-1","-1","-","-2"
"HISGLYLYSr",NA,"-","-1","-1","-","-2"
"HISHISLYSr",NA,"-","-1","-1","-","-2"
"HISLYSALAr",NA,"-","-1","-1","-","-2"
"HISLYSGLUr",NA,"-","-1","-1","-","-2"
"HISLYSILEr",NA,"-","-1","-1","-","-2"
"HISLYSTHRr",NA,"-","-1","-1","-","-2"
"HISLYSVALr",NA,"-","-1","-1","-","-2"
"HISMETr",NA,"-","-1","-1","-","-2"
"HISMETGLNr",NA,"-","-1","-1","-","-2"
"HISPHEARGr",NA,"-","-1","-1","-","-2"
"HISPROLYSr",NA,"-","-1","-1","-","-2"
"HISTRPHISr",NA,"-","-1","-1","-","-2"
"ILEARGILEr",NA,"-","-1","-1","-","-2"
"ILEASNHISr",NA,"-","-1","-1","-","-2"
"ILEASPr",NA,"-","-1","-1","-","-2"
"ILEGLNGLUr",NA,"-","-1","-1","-","-2"
"ILEGLYARGr",NA,"-","-1","-1","-","-2"
"ILEPROLYSr",NA,"-","-1","-1","-","-2"
"ILESERARGr",NA,"-","-1","-1","-","-2"
"ILETRPTYRr",NA,"-","-1","-1","-","-2"
"LEUALAARGr",NA,"-","-1","-1","-","-2"
"LEUASNASPr",NA,"-","-1","-1","-","-2"
"LEUASPLYSr",NA,"-","-1","-1","-","-2"
"LEULEUTRPr",NA,"-","-1","-1","-","-2"
"LEUPROr",NA,"-","-1","-1","-","-2"
"LEUPROARGr",NA,"-","-1","-1","-","-2"
"LEUSERTRPr",NA,"-","-1","-1","-","-2"
"LEUTRPr",NA,"-","-1","-1","-","-2"
"LEUTRPARGr",NA,"-","-1","-1","-","-2"
"LEUTYRTYRr",NA,"-","-1","-1","-","-2"
"LEUVALr",NA,"-","-1","-1","-","-2"
"LYSARGLEUr",NA,"-","-1","-1","-","-2"
"LYSCYSHISr",NA,"-","-1","-1","-","-2"
"LYSGLNPHEr",NA,"-","-1","-1","-","-2"
"LYSGLUGLUr",NA,"-","-1","-1","-","-2"
"LYSLYSLYSr",NA,"-","-1","-1","-","-2"
"LYSPHEILEr",NA,"-","-1","-1","-","-2"
"LYSTRPARGr",NA,"-","-1","-1","-","-2"
"LYSTYRILEr",NA,"-","-1","-1","-","-2"
"LYSVALPHEr",NA,"-","-1","-1","-","-2"
"LYSVALTRPr",NA,"-","-1","-1","-","-2"
"METARGLEUr",NA,"-","-1","-1","-","-2"
"METASNTYRr",NA,"-","-1","-1","-","-2"
"METGLNTYRr",NA,"-","-1","-1","-","-2"
"METGLYARGr",NA,"-","-1","-1","-","-2"
"METHISLYSr",NA,"-","-1","-1","-","-2"
"METMETILEr",NA,"-","-1","-1","-","-2"
"METPHEARGr",NA,"-","-1","-1","-","-2"
"METTRPPHEr",NA,"-","-1","-1","-","-2"
"PHEASNMETr",NA,"-","-1","-1","-","-2"
"PHEASPr",NA,"-","-1","-1","-","-2"
"PHEGLNPHEr",NA,"-","-1","-1","-","-2"
"PHELEUr",NA,"-","-1","-1","-","-2"
"PHELEUASPr",NA,"-","-1","-1","-","-2"
"PHELEUHISr",NA,"-","-1","-1","-","-2"
"PHELYSALAr",NA,"-","-1","-1","-","-2"
"PHELYSPROr",NA,"-","-1","-1","-","-2"
"PHEPHEr",NA,"-","-1","-1","-","-2"
"PHEPHEASNr",NA,"-","-1","-1","-","-2"
"PHEPHETHRr",NA,"-","-1","-1","-","-2"
"PHEPROARGr",NA,"-","-1","-1","-","-2"
"PHESERTRPr",NA,"-","-1","-1","-","-2"
"PHETHRLYSr",NA,"-","-1","-1","-","-2"
"PHETRPLEUr",NA,"-","-1","-1","-","-2"
"PHETYRr",NA,"-","-1","-1","-","-2"
"PHETYRGLNr",NA,"-","-1","-1","-","-2"
"PHETYRLYSr",NA,"-","-1","-1","-","-2"
"PROARGASPr",NA,"-","-1","-1","-","-2"
"PROARGCYSr",NA,"-","-1","-1","-","-2"
"PROASNCYSr",NA,"-","-1","-1","-","-2"
"PROCYSr",NA,"-","-1","-1","-","-2"
"PROGLNPROr",NA,"-","-1","-1","-","-2"
"PROGLULYSr",NA,"-","-1","-1","-","-2"
"PROHISr",NA,"-","-1","-1","-","-2"
"PROHISTYRr",NA,"-","-1","-1","-","-2"
"PROLEUARGr",NA,"-","-1","-1","-","-2"
"PROLYSPROr",NA,"-","-1","-1","-","-2"
"PROPHEr",NA,"-","-1","-1","-","-2"
"PROPROARGr",NA,"-","-1","-1","-","-2"
"PROPROPROr",NA,"-","-1","-1","-","-2"
"PROTRPLYSr",NA,"-","-1","-1","-","-2"
"PROTRPTHRr",NA,"-","-1","-1","-","-2"
"PROVALGLNr",NA,"-","-1","-1","-","-2"
"SERARGALAr",NA,"-","-1","-1","-","-2"
"SERARGTRPr",NA,"-","-1","-1","-","-2"
"SERCYSARGr",NA,"-","-1","-1","-","-2"
"SERGLYGLUr",NA,"-","-1","-1","-","-2"
"SERLYSHISr",NA,"-","-1","-1","-","-2"
"SERPHELYSr",NA,"-","-1","-1","-","-2"
"SERTRPHISr",NA,"-","-1","-1","-","-2"
"THRARGTYRr",NA,"-","-1","-1","-","-2"
"THRASNTYRr",NA,"-","-1","-1","-","-2"
"THRGLNGLUr",NA,"-","-1","-1","-","-2"
"THRGLNTYRr",NA,"-","-1","-1","-","-2"
"THRHISHISr",NA,"-","-1","-1","-","-2"
"THRILEARGr",NA,"-","-1","-1","-","-2"
"THRMETARGr",NA,"-","-1","-1","-","-2"
"THRPHEARGr",NA,"-","-1","-1","-","-2"
"THRSERARGr",NA,"-","-1","-1","-","-2"
"THRTHRARGr",NA,"-","-1","-1","-","-2"
"THRTYRMETr",NA,"-","-1","-1","-","-2"
"TRPALAPROr",NA,"-","-1","-1","-","-2"
"TRPARGALAr",NA,"-","-1","-1","-","-2"
"TRPASPASPr",NA,"-","-1","-1","-","-2"
"TRPGLNGLNr",NA,"-","-1","-1","-","-2"
"TRPGLUGLYr",NA,"-","-1","-1","-","-2"
"TRPGLULEUr",NA,"-","-1","-1","-","-2"
"TRPGLUPROr",NA,"-","-1","-1","-","-2"
"TRPGLUTYRr",NA,"-","-1","-1","-","-2"
"TRPGLYLEUr",NA,"-","-1","-1","-","-2"
"TRPGLYPHEr",NA,"-","-1","-1","-","-2"
"TRPGLYVALr",NA,"-","-1","-1","-","-2"
"TRPHISMETr",NA,"-","-1","-1","-","-2"
"TRPILELYSr",NA,"-","-1","-1","-","-2"
"TRPILETRPr",NA,"-","-1","-1","-","-2"
"TRPLEUVALr",NA,"-","-1","-1","-","-2"
"TRPLYSr",NA,"-","-1","-1","-","-2"
"TRPMETARGr",NA,"-","-1","-1","-","-2"
"TRPMETVALr",NA,"-","-1","-1","-","-2"
"TRPPHEr",NA,"-","-1","-1","-","-2"
"TRPPROGLYr",NA,"-","-1","-1","-","-2"
"TRPPROLEUr",NA,"-","-1","-1","-","-2"
"TRPPROVALr",NA,"-","-1","-1","-","-2"
"TRPSERTYRr",NA,"-","-1","-1","-","-2"
"TRPTHRGLUr",NA,"-","-1","-1","-","-2"
"TRPTHRILEr",NA,"-","-1","-1","-","-2"
"TRPTHRTYRr",NA,"-","-1","-1","-","-2"
"TRPTYRGLNr",NA,"-","-1","-1","-","-2"
"TRPTYRTYRr",NA,"-","-1","-1","-","-2"
"TRPVALASPr",NA,"-","-1","-1","-","-2"
"TYRALAr",NA,"-","-1","-1","-","-2"
"TYRALAPHEr",NA,"-","-1","-1","-","-2"
"TYRARGGLUr",NA,"-","-1","-1","-","-2"
"TYRARGSERr",NA,"-","-1","-1","-","-2"
"TYRASPARGr",NA,"-","-1","-1","-","-2"
"TYRCYSGLYr",NA,"-","-1","-1","-","-2"
"TYRCYSTHRr",NA,"-","-1","-1","-","-2"
"TYRGLUr",NA,"-","-1","-1","-","-2"
"TYRLEUARGr",NA,"-","-1","-1","-","-2"
"TYRPHETYRr",NA,"-","-1","-1","-","-2"
"TYRTHRr",NA,"-","-1","-1","-","-2"
"TYRTRPPHEr",NA,"-","-1","-1","-","-2"
"TYRTYRr",NA,"-","-1","-1","-","-2"
"TYRVALMETr",NA,"-","-1","-1","-","-2"
"VALARGGLYr",NA,"-","-1","-1","-","-2"
"VALHISASNr",NA,"-","-1","-1","-","-2"
"VALLEUPHEr",NA,"-","-1","-1","-","-2"
"VALLYSTYRr",NA,"-","-1","-1","-","-2"
"VALPHEARGr",NA,"-","-1","-1","-","-2"
"VALPROTRPr",NA,"-","-1","-1","-","-2"
"VALSERARGr",NA,"-","-1","-1","-","-2"
"VALTRPPHEr",NA,"-","-1","-1","-","-2"
"VALTRPVALr",NA,"-","-1","-1","-","-2"
"VALVALr",NA,"-","-1","-1","-","-2"
"TRPGLYASPr",NA,"-","-1","-1","-","-2"
"HOMOVALte",1,"Present","1","1","Medium","10"
"TYMc",NA,"-","-1","-1","-","-2"
"DOPAc",NA,"-","-1","-1","-","-2"
"XOLEST183te",NA,"-","-1","-1","-","-2"
"XOLEST182_HSte",NA,"-","-1","-1","-","-2"
"XOLEST181_HSte",NA,"-","-1","-1","-","-2"
"XOLEST205_HSte",NA,"-","-1","-1","-","-2"
"XOLEST204_HSte",NA,"-","-1","-1","-","-2"
"XOLEST226_HSte",NA,"-","-1","-1","-","-2"
"3BCRNtr",NA,"-","-1","-1","-","-2"
"3DDCRNtr",NA,"-","-1","-1","-","-2"
"3DECCRNtr",NA,"-","-1","-1","-","-2"
"3HDECECRNtr",NA,"-","-1","-1","-","-2"
"3HEXDCRNtr",NA,"-","-1","-1","-","-2"
"3IVCRNtr",NA,"-","-1","-1","-","-2"
"3OCTDEC2CRNtr",NA,"-","-1","-1","-","-2"
"3OCTDECCRNtr",NA,"-","-1","-1","-","-2"
"3OCTDECE1CRNtr",NA,"-","-1","-1","-","-2"
"3TDCRNtr",NA,"-","-1","-1","-","-2"
"3TETD7ECOACRNtr",NA,"-","-1","-1","-","-2"
"3THEXDDCOACRNtr",NA,"-","-1","-1","-","-2"
"3TTETDDCOACRNtr",NA,"-","-1","-1","-","-2"
"ACRNtr",NA,"-","-1","-1","-","-2"
"C101CRNtr",NA,"-","-1","-1","-","-2"
"C10CRNtr",NA,"-","-1","-1","-","-2"
"C10DCtr",NA,"-","-1","-1","-","-2"
"C12DCtr",NA,"-","-1","-1","-","-2"
"C16DCtr",NA,"-","-1","-1","-","-2"
"C3DCtr",NA,"-","-1","-1","-","-2"
"C4CRNtr",NA,"-","-1","-1","-","-2"
"C4DCtr",NA,"-","-1","-1","-","-2"
"C51CRNtr",NA,"-","-1","-1","-","-2"
"C5DCtr",NA,"-","-1","-1","-","-2"
"C6CRNtr",NA,"-","-1","-1","-","-2"
"C6DCtr",NA,"-","-1","-1","-","-2"
"C81CRNtr",NA,"-","-1","-1","-","-2"
"C8CRNtr",NA,"-","-1","-1","-","-2"
"C8DCtr",NA,"-","-1","-1","-","-2"
"DDECCRNtr",NA,"-","-1","-1","-","-2"
"DDECE1CRNtr",NA,"-","-1","-1","-","-2"
"DECDICRNtr",NA,"-","-1","-1","-","-2"
"ELAIDCRNtr",NA,"-","-1","-1","-","-2"
"HDCECRNtr",NA,"-","-1","-1","-","-2"
"IVCRNtr",NA,"-","-1","-1","-","-2"
"LNELDCCRNtr",NA,"-","-1","-1","-","-2"
"LNLCCRNtr",NA,"-","-1","-1","-","-2"
"ODECRNtr",NA,"-","-1","-1","-","-2"
"PCRNtr",NA,"-","-1","-1","-","-2"
"PMTCRNtr",NA,"-","-1","-1","-","-2"
"STCRNtr",NA,"-","-1","-1","-","-2"
"TETDEC2CRntr",NA,"-","-1","-1","-","-2"
"TETDECE1CRNtr",NA,"-","-1","-1","-","-2"
"TTDCRNtr",NA,"-","-1","-1","-","-2"
"EX_sphmyln_hs[e]",NA,"-","-1","-1","-","-2"
"XOLEST183tl",NA,"-","-1","-1","-","-2"
"XOLEST182tl",NA,"-","-1","-1","-","-2"
"XOLEST181tl",NA,"-","-1","-1","-","-2"
"XOLEST205tl",NA,"-","-1","-1","-","-2"
"XOLEST204tl",NA,"-","-1","-1","-","-2"
"XOLEST226tl",NA,"-","-1","-1","-","-2"
"BGLYtm",NA,"-","-1","-1","-","-2"
"PHEACGLYtm",NA,"-","-1","-1","-","-2"
"HXAt1",NA,"-","-1","-1","-","-2"
"HXAt2",NA,"-","-1","-1","-","-2"
"HXAt3",NA,"-","-1","-1","-","-2"
"EX_hxa[e]",NA,"-","-1","-1","-","-2"
"TTDCEAc",0,"-","0","0","Negative","-8"
"PACCOALm",NA,"-","-1","-1","-","-2"
"PACALDtm",NA,"-","-1","-1","-","-2"
"BZtm",NA,"-","-1","-1","-","-2"
"GNCORE1te",NA,"-","-1","-1","-","-2"
"LHCYSTIN",NA,"-","-1","-1","-","-2"
"LHCYSTINt",NA,"-","-1","-1","-","-2"
"EX_Lhcystin[e]",NA,"-","-1","-1","-","-2"
"r2514e",NA,"-","-1","-1","-","-2"
"r2514m",NA,"-","-1","-1","-","-2"
"FAS180",NA,"-","-1","-1","-","-2"
"3MOXTYRESSte",NA,"-","-1","-1","-","-2"
"5AOPt2",NA,"-","-1","-1","-","-2"
"ACNAMt2",NA,"-","-1","-1","-","-2"
"C181CPT2rbc",NA,"-","-1","-1","-","-2"
"CA2t",NA,"-","-1","-1","-","-2"
"DKMPPD2",NA,"-","-1","-1","-","-2"
"DKMPPD3",NA,"-","-1","-1","-","-2"
"GTHOXti2",NA,"-","-1","-1","-","-2"
"HCYSte",NA,"-","-1","-1","-","-2"
"NORMETEVESSte",NA,"-","-1","-1","-","-2"
"OROte",NA,"-","-1","-1","-","-2"
"PPPGOc",NA,"-","-1","-1","-","-2"
"SPRMt2r",NA,"-","-1","-1","-","-2"
"The",NA,"-","-1","-1","-","-2"
"THMMPtrbc",NA,"-","-1","-1","-","-2"
"THMtrbc",NA,"-","-1","-1","-","-2"
"UGT1A10c",NA,"-","-1","-1","-","-2"
"ACGALtr",NA,"-","-1","-1","-","-2"
"ACNAMtr",NA,"-","-1","-1","-","-2"
"CORE4t",NA,"-","-1","-1","-","-2"
"CORE5t",NA,"-","-1","-1","-","-2"
"CORE7t",NA,"-","-1","-1","-","-2"
"CORE8t",NA,"-","-1","-1","-","-2"
"DST_ANTIGENt",NA,"-","-1","-1","-","-2"
"S2L2N2M2Mt",NA,"-","-1","-1","-","-2"
"STN_ANTIGENt",NA,"-","-1","-1","-","-2"
"EX_core4[e]",NA,"-","-1","-1","-","-2"
"EX_f1a[e]",NA,"-","-1","-1","-","-2"
"EX_gncore1[e]",NA,"-","-1","-1","-","-2"
"EX_s2l2n2m2m[e]",NA,"-","-1","-1","-","-2"
"EX_acgal[e]",NA,"-","-1","-1","-","-2"
"EX_acnam[e]",NA,"-","-1","-1","-","-2"
"EX_pcreat[e]",NA,"-","-1","-1","-","-2"
"EX_HC00342[e]",NA,"-","-1","-1","-","-2"
"EX_C08261[e]",NA,"-","-1","-1","-","-2"
"EX_CE2934[e]",NA,"-","-1","-1","-","-2"
"F1Ate",NA,"-","-1","-1","-","-2"
"F1Ate2",NA,"-","-1","-1","-","-2"
"GNCORE1t",NA,"-","-1","-1","-","-2"
"34HPLtm",NA,"-","-1","-1","-","-2"
"3HMPtm",NA,"-","-1","-1","-","-2"
"3HPPtm",NA,"-","-1","-1","-","-2"
"ACGLUtm",NA,"-","-1","-1","-","-2"
"r2535m",NA,"-","-1","-1","-","-2"
"PGP_hs_tm",NA,"-","-1","-1","-","-2"
"CE2934t",NA,"-","-1","-1","-","-2"
"C02592tx",NA,"-","-1","-1","-","-2"
"PROSTGE2t2r",NA,"-","-1","-1","-","-2"
"PROSTGE2t2m",NA,"-","-1","-1","-","-2"
"ESTRr",NA,"-","-1","-1","-","-2"
"ESTR2r",NA,"-","-1","-1","-","-2"
"LTHSTRLtr",NA,"-","-1","-1","-","-2"
"PGLYCtm",NA,"-","-1","-1","-","-2"
"DXTRNt",NA,"-","-1","-1","-","-2"
"EX_dxtrn[e]",NA,"-","-1","-1","-","-2"
"DHCHOLESTANATEATP",0,"-","0","0","Negative","-8"
"DHCHOLESTANATEt",0,"-","0","0","Negative","-8"
"EX_dhcholestanate[e]",NA,"-","-1","-1","-","-2"
"THCHOLSTOICATP",0,"-","0","0","Negative","-8"
"THCHOLSTOICt",0,"-","0","0","Negative","-8"
"EX_thcholstoic[e]",NA,"-","-1","-1","-","-2"
"XOL7AH3ATP",0,"-","0","0","Negative","-8"
"XOL7AH3t",0,"-","0","0","Negative","-8"
"EX_xol7ah3[e]",NA,"-","-1","-1","-","-2"
"XOL7AONEATP",0,"-","0","0","Negative","-8"
"XOL7AONEt",0,"-","0","0","Negative","-8"
"EX_xol7aone[e]",NA,"-","-1","-1","-","-2"
"XOLDIOLONEATP",0,"-","0","0","Negative","-8"
"EX_xoldiolone[e]",NA,"-","-1","-1","-","-2"
"7KILTCHOLATP",0,"-","0","0","Negative","-8"
"7KILTCHOLt",0,"-","0","0","Negative","-8"
"EX_7klitchol[e]",NA,"-","-1","-1","-","-2"
"EX_2obut[e]",NA,"-","-1","-1","-","-2"
"EX_glcn[e]",NA,"-","-1","-1","-","-2"
"ACCOAL",0,"-","0","0","Negative","-8"
"ADNCNT3tc",2,"Present","2","2","High","15"
"BUTt2r",0,"-","0","0","Negative","-8"
"CYTDt2r",2,"Present","2","2","High","15"
"DUTPDP",NA,"-","-1","-1","-","-2"
"EX_fum[e]",NA,"-","-1","-1","-","-2"
"EX_glyleu[e]",NA,"-","-1","-1","-","-2"
"EX_glyphe[e]",NA,"-","-1","-1","-","-2"
"EX_glypro[e]",NA,"-","-1","-1","-","-2"
"EX_mal_L[e]",NA,"-","-1","-1","-","-2"
"EX_ppi[e]",NA,"-","-1","-1","-","-2"
"FCLTc",NA,"-","-1","-1","-","-2"
"FT",NA,"-","-1","-1","-","-2"
"GALt2_2",0,"-","0","0","Negative","-8"
"GLYLEUHYDROc",3,"Present","2","2","High","20"
"GLYLEUPEPT1tc",0,"-","0","0","Negative","-8"
"GLYPHEHYc",NA,"-","-1","-1","-","-2"
"GLYPROPRO1c",2,"Present","2","2","High","15"
"INSt2",2,"Present","2","2","High","15"
"PPNCL3",2,"Present","2","2","High","15"
"THMDt2r",2,"Present","2","2","High","15"
"URIt2r",2,"Present","2","2","High","15"
"EX_ind3ac[e]",NA,"-","-1","-1","-","-2"
"EX_nh4[e]",NA,"-","-1","-1","-","-2"
"CITL",0,"-","0","0","Negative","-8"
"EX_galt[e]",NA,"-","-1","-1","-","-2"
"EX_glcr[e]",NA,"-","-1","-1","-","-2"
"EX_glcur[e]",NA,"-","-1","-1","-","-2"
"EX_ptrc[e]",NA,"-","-1","-1","-","-2"
"EX_spmd[e]",NA,"-","-1","-1","-","-2"
"EX_xan[e]",NA,"-","-1","-1","-","-2"
"OAADC",NA,"-","-1","-1","-","-2"
"EX_4hbz[e]",NA,"-","-1","-1","-","-2"
"EX_34dhpha[e]",NA,"-","-1","-1","-","-2"
"THMt3",0,"-","0","0","Negative","-8"
"EX_phpyr[e]",NA,"-","-1","-1","-","-2"
"EX_tym[e]",NA,"-","-1","-1","-","-2"
"EX_2hyoxplac[e]",NA,"-","-1","-1","-","-2"
"EX_lanost[e]",NA,"-","-1","-1","-","-2"
"PHPYRte",0,"-","0","0","Negative","-8"
"PHPYRtm",2,"Present","2","2","High","15"
"3MOX4HOXMte",NA,"-","-1","-1","-","-2"
"EX_3mox4hoxm[e]",NA,"-","-1","-1","-","-2"
"GLXte",NA,"-","-1","-1","-","-2"
"EX_glx[e]",NA,"-","-1","-1","-","-2"
"CE4970tm",NA,"-","-1","-1","-","-2"
"CE4970te",1,"Present","1","1","Medium","10"
"EX_CE4970[e]",NA,"-","-1","-1","-","-2"
"CE2026tm",NA,"-","-1","-1","-","-2"
"CE2026te",1,"Present","1","1","Medium","10"
"EX_CE2026[e]",NA,"-","-1","-1","-","-2"
"CE4968tm",NA,"-","-1","-1","-","-2"
"CE4968te",1,"Present","1","1","Medium","10"
"EX_CE4968[e]",NA,"-","-1","-1","-","-2"
"ACTYRm",NA,"-","-1","-1","-","-2"
"ACTYRtc",NA,"-","-1","-1","-","-2"
"ACTYRte",NA,"-","-1","-1","-","-2"
"EX_actyr[e]",NA,"-","-1","-1","-","-2"
"SUCACETATc",NA,"-","-1","-1","-","-2"
"SUCACETATALTc",NA,"-","-1","-1","-","-2"
"SUCACETOc",NA,"-","-1","-1","-","-2"
"SUCACETOte",NA,"-","-1","-1","-","-2"
"EX_sucaceto[e]",NA,"-","-1","-1","-","-2"
"VANILPYRc",0,"-","0","0","Negative","-8"
"VANILLACc",NA,"-","-1","-1","-","-2"
"CE2176tm",NA,"-","-1","-1","-","-2"
"NACVANALAm",NA,"-","-1","-1","-","-2"
"NACVANALAtm",NA,"-","-1","-1","-","-2"
"NACVANALAte",NA,"-","-1","-1","-","-2"
"VANILLACte",NA,"-","-1","-1","-","-2"
"EX_vanillac[e]",NA,"-","-1","-1","-","-2"
"EX_nacvanala[e]",NA,"-","-1","-1","-","-2"
"2H3MVc",3,"Present","2","2","High","20"
"2H3MVte",NA,"-","-1","-1","-","-2"
"EX_2h3mv[e]",NA,"-","-1","-1","-","-2"
"2HIVc",3,"Present","2","2","High","20"
"2HIVte",NA,"-","-1","-1","-","-2"
"EX_2hiv[e]",NA,"-","-1","-1","-","-2"
"2M3HBUc",NA,"-","-1","-1","-","-2"
"2M3HBUtm",NA,"-","-1","-1","-","-2"
"2M3HBUte",NA,"-","-1","-1","-","-2"
"EX_2m3hbu[e]",NA,"-","-1","-1","-","-2"
"2M3OVCOAm",1,"Present","1","1","Medium","10"
"2M3OVACm",NA,"-","-1","-1","-","-2"
"2M3OVACtm",NA,"-","-1","-1","-","-2"
"2M3HVACc",NA,"-","-1","-1","-","-2"
"2M3HVACte",NA,"-","-1","-1","-","-2"
"EX_2m3hvac[e]",NA,"-","-1","-1","-","-2"
"3H3MGLTc",NA,"-","-1","-1","-","-2"
"3H3MGLTte",NA,"-","-1","-1","-","-2"
"EX_3h3mglt[e]",NA,"-","-1","-1","-","-2"
"3MGLUTACc",NA,"-","-1","-1","-","-2"
"3MGLUTACtm",NA,"-","-1","-1","-","-2"
"3MGLUTACte",NA,"-","-1","-1","-","-2"
"EX_3mglutac[e]",NA,"-","-1","-1","-","-2"
"3MGLUTRc",NA,"-","-1","-1","-","-2"
"3MGLUTRte",NA,"-","-1","-1","-","-2"
"EX_3mglutr[e]",NA,"-","-1","-1","-","-2"
"PPIOGLYc",0,"-","0","0","Negative","-8"
"PPIOGLYtm",NA,"-","-1","-1","-","-2"
"PPIOGLYte",NA,"-","-1","-1","-","-2"
"EX_ppiogly[e]",NA,"-","-1","-1","-","-2"
"MVLACc",NA,"-","-1","-1","-","-2"
"MVLACte",NA,"-","-1","-1","-","-2"
"EX_mvlac[e]",NA,"-","-1","-1","-","-2"
"TIGGLYc",0,"-","0","0","Negative","-8"
"TIGGLYtm",NA,"-","-1","-1","-","-2"
"TIGGLYte",NA,"-","-1","-1","-","-2"
