"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"56DTHMt",NA,"-","-1","-1","-","-2"
"56DTHMtd",NA,"-","-1","-1","-","-2"
"56DURAt",NA,"-","-1","-1","-","-2"
"56DURAtd",NA,"-","-1","-1","-","-2"
"5AOPt",NA,"-","-1","-1","-","-2"
"5HPETATP",NA,"-","-1","-1","-","-2"
"5HPETtd",NA,"-","-1","-1","-","-2"
"7DHCHSTEROLt",NA,"-","-1","-1","-","-2"
"7DHCHSTEROLtd",NA,"-","-1","-1","-","-2"
"ABT_Dt",NA,"-","-1","-1","-","-2"
"ABT_Dt2",NA,"-","-1","-1","-","-2"
"ABTD1",NA,"-","-1","-1","-","-2"
"ACGLUtd",NA,"-","-1","-1","-","-2"
"ACGLYtc",NA,"-","-1","-1","-","-2"
"ACGLYte",NA,"-","-1","-1","-","-2"
"ACLYSt",NA,"-","-1","-1","-","-2"
"ACLYStm",NA,"-","-1","-1","-","-2"
"ACORNt",NA,"-","-1","-1","-","-2"
"ACTHRtc",NA,"-","-1","-1","-","-2"
"ACTHRte",NA,"-","-1","-1","-","-2"
"ADPACtd",NA,"-","-1","-1","-","-2"
"ADPOHt",NA,"-","-1","-1","-","-2"
"ALLTNt",NA,"-","-1","-1","-","-2"
"AMETt",NA,"-","-1","-1","-","-2"
"AND19ONEt",NA,"-","-1","-1","-","-2"
"BILIVERDt",NA,"-","-1","-1","-","-2"
"C02356t",NA,"-","-1","-1","-","-2"
"C02712te",0,"-","0","0","Negative","-8"
"C02712tm",NA,"-","-1","-1","-","-2"
"C03990ATP",0,"-","0","0","Negative","-8"
"C03990t",0,"-","0","0","Negative","-8"
"C03990tr",NA,"-","-1","-1","-","-2"
"C03990tx",NA,"-","-1","-1","-","-2"
"C04483t1",0,"-","0","0","Negative","-8"
"C04483t2",NA,"-","-1","-1","-","-2"
"C04717ATP",NA,"-","-1","-1","-","-2"
"C04717td",NA,"-","-1","-1","-","-2"
"C04805ATP",NA,"-","-1","-1","-","-2"
"C04805td",NA,"-","-1","-1","-","-2"
"C05463t1",0,"-","0","0","Negative","-8"
"C05463t2",NA,"-","-1","-1","-","-2"
"C05953t",NA,"-","-1","-1","-","-2"
"C05953tm",NA,"-","-1","-1","-","-2"
"C05953tr",NA,"-","-1","-1","-","-2"
"C05957t",NA,"-","-1","-1","-","-2"
"C05957td",NA,"-","-1","-1","-","-2"
"C06314t",NA,"-","-1","-1","-","-2"
"C06315t",NA,"-","-1","-1","-","-2"
"C06439t",NA,"-","-1","-1","-","-2"
"C06439tn",NA,"-","-1","-1","-","-2"
"C11695td",NA,"-","-1","-1","-","-2"
"C14768ATP",NA,"-","-1","-1","-","-2"
"C14768td",NA,"-","-1","-1","-","-2"
"C14769td1",NA,"-","-1","-1","-","-2"
"C14769td2",NA,"-","-1","-1","-","-2"
"EX_C14769[e]",NA,"-","-1","-1","-","-2"
"C14770ATP",NA,"-","-1","-1","-","-2"
"C14771ATP",NA,"-","-1","-1","-","-2"
"C14825ATP",NA,"-","-1","-1","-","-2"
"C14825td",NA,"-","-1","-1","-","-2"
"C14826ATP",NA,"-","-1","-1","-","-2"
"C14826td",NA,"-","-1","-1","-","-2"
"CE0955te",NA,"-","-1","-1","-","-2"
"CE0955tr",NA,"-","-1","-1","-","-2"
"CE1243ATP",NA,"-","-1","-1","-","-2"
"CE1273t1",0,"-","0","0","Negative","-8"
"CE1273t2",NA,"-","-1","-1","-","-2"
"CE1297t",NA,"-","-1","-1","-","-2"
"CE1297td",NA,"-","-1","-1","-","-2"
"CE1554t",NA,"-","-1","-1","-","-2"
"CE1556td",NA,"-","-1","-1","-","-2"
"CE2028t",NA,"-","-1","-1","-","-2"
"CE2176t",NA,"-","-1","-1","-","-2"
"CE2445t",NA,"-","-1","-1","-","-2"
"CE2516t",NA,"-","-1","-1","-","-2"
"CE2537ATP",NA,"-","-1","-1","-","-2"
"CE4843t",NA,"-","-1","-1","-","-2"
"CE4843td",NA,"-","-1","-1","-","-2"
"CE5304t",NA,"-","-1","-1","-","-2"
"CE6031t",NA,"-","-1","-1","-","-2"
"CE6247t",NA,"-","-1","-1","-","-2"
"CE7082ATP",NA,"-","-1","-1","-","-2"
"CE7083t",NA,"-","-1","-1","-","-2"
"CE7172ATP",NA,"-","-1","-1","-","-2"
"CORTSNt",NA,"-","-1","-1","-","-2"
"CORTSNti",NA,"-","-1","-1","-","-2"
"DODECANACt",NA,"-","-1","-1","-","-2"
"DODECANACtd",NA,"-","-1","-1","-","-2"
"ELAIDCRNtd",NA,"-","-1","-1","-","-2"
"EX_12HPET[e]",NA,"-","-1","-1","-","-2"
"EX_15HPET[e]",NA,"-","-1","-1","-","-2"
"EX_15kprostgf2[e]",NA,"-","-1","-1","-","-2"
"EX_21hprgnlone[e]",NA,"-","-1","-1","-","-2"
"EX_2oxoadp[e]",NA,"-","-1","-1","-","-2"
"EX_34hpl[e]",NA,"-","-1","-1","-","-2"
"EX_3hmp[e]",NA,"-","-1","-1","-","-2"
"EX_3hpp[e]",NA,"-","-1","-1","-","-2"
"EX_3hpppnohgluc[e]",NA,"-","-1","-1","-","-2"
"EX_3mhis[e]",NA,"-","-1","-1","-","-2"
"EX_3uib[e]",NA,"-","-1","-1","-","-2"
"EX_4aabutn[e]",NA,"-","-1","-1","-","-2"
"EX_4tmeabutn[e]",NA,"-","-1","-1","-","-2"
"EX_56dthm[e]",NA,"-","-1","-1","-","-2"
"EX_56dura[e]",NA,"-","-1","-1","-","-2"
"EX_5HPET[e]",NA,"-","-1","-1","-","-2"
"EX_7dhchsterol[e]",NA,"-","-1","-1","-","-2"
"EX_acgly[e]",NA,"-","-1","-1","-","-2"
"EX_aclys[e]",NA,"-","-1","-1","-","-2"
"EX_acorn[e]",NA,"-","-1","-1","-","-2"
"EX_acthr_L[e]",NA,"-","-1","-1","-","-2"
"EX_adpac[e]",NA,"-","-1","-1","-","-2"
"EX_adpoh[e]",NA,"-","-1","-1","-","-2"
"EX_amet[e]",NA,"-","-1","-1","-","-2"
"EX_and19one[e]",NA,"-","-1","-1","-","-2"
"EX_aracheth[e]",NA,"-","-1","-1","-","-2"
"EX_biliverd[e]",NA,"-","-1","-1","-","-2"
"EX_C02356[e]",NA,"-","-1","-1","-","-2"
"EX_C02712[e]",NA,"-","-1","-1","-","-2"
"EX_C04717[e]",NA,"-","-1","-1","-","-2"
"EX_C04805[e]",NA,"-","-1","-1","-","-2"
"EX_C05957[e]",NA,"-","-1","-1","-","-2"
"EX_C06314[e]",NA,"-","-1","-1","-","-2"
"EX_C06315[e]",NA,"-","-1","-1","-","-2"
"EX_C11695[e]",NA,"-","-1","-1","-","-2"
"EX_C14768[e]",NA,"-","-1","-1","-","-2"
"EX_C14770[e]",NA,"-","-1","-1","-","-2"
"EX_C14771[e]",NA,"-","-1","-1","-","-2"
"EX_C14825[e]",NA,"-","-1","-1","-","-2"
"EX_C14826[e]",NA,"-","-1","-1","-","-2"
"EX_CE0955[e]",NA,"-","-1","-1","-","-2"
"EX_CE1273[e]",NA,"-","-1","-1","-","-2"
"EX_CE1297[e]",NA,"-","-1","-1","-","-2"
"EX_CE1554[e]",NA,"-","-1","-1","-","-2"
"EX_CE1557[e]",NA,"-","-1","-1","-","-2"
"EX_CE2028[e]",NA,"-","-1","-1","-","-2"
"EX_CE2176[e]",NA,"-","-1","-1","-","-2"
"EX_CE2445[e]",NA,"-","-1","-1","-","-2"
"EX_CE2537[e]",NA,"-","-1","-1","-","-2"
"EX_CE4843[e]",NA,"-","-1","-1","-","-2"
"EX_CE5304[e]",NA,"-","-1","-1","-","-2"
"EX_CE6031[e]",NA,"-","-1","-1","-","-2"
"EX_CE6247[e]",NA,"-","-1","-1","-","-2"
"EX_CE7082[e]",NA,"-","-1","-1","-","-2"
"EX_CE7083[e]",NA,"-","-1","-1","-","-2"
"EX_CE7172[e]",NA,"-","-1","-1","-","-2"
"EX_cortsn[e]",NA,"-","-1","-1","-","-2"
"EX_didecaeth[e]",NA,"-","-1","-1","-","-2"
"EX_diholineth[e]",NA,"-","-1","-1","-","-2"
"EX_docohxeth[e]",NA,"-","-1","-1","-","-2"
"EX_docteteth[e]",NA,"-","-1","-1","-","-2"
"EX_dodecanac[e]",NA,"-","-1","-1","-","-2"
"EX_elaidcrn[e]",NA,"-","-1","-1","-","-2"
"EX_forglu[e]",NA,"-","-1","-1","-","-2"
"EX_HC00900[e]",NA,"-","-1","-1","-","-2"
"EX_hepdeceth[e]",NA,"-","-1","-1","-","-2"
"EX_hexdeceeth[e]",NA,"-","-1","-1","-","-2"
"EX_hexdiac[e]",NA,"-","-1","-1","-","-2"
"EX_hgentis[e]",NA,"-","-1","-1","-","-2"
"EX_hmcarn[e]",NA,"-","-1","-1","-","-2"
"EX_hmcr[e]",NA,"-","-1","-1","-","-2"
"EX_hxcoa[e]",NA,"-","-1","-1","-","-2"
"EX_leuktrB4wcooh[e]",NA,"-","-1","-1","-","-2"
"EX_leuktrB4woh[e]",NA,"-","-1","-1","-","-2"
"EX_lineth[e]",NA,"-","-1","-1","-","-2"
"EX_lnlccrn[e]",NA,"-","-1","-1","-","-2"
"EX_Lpipecol[e]",NA,"-","-1","-1","-","-2"
"EX_lthstrl[e]",NA,"-","-1","-1","-","-2"
"EX_magarachi_hs[e]",NA,"-","-1","-1","-","-2"
"EX_maglinl_hs[e]",NA,"-","-1","-1","-","-2"
"EX_magole_hs[e]",NA,"-","-1","-1","-","-2"
"EX_magpalm_hs[e]",NA,"-","-1","-1","-","-2"
"EX_magste_hs[e]",NA,"-","-1","-1","-","-2"
"EX_mev_R[e]",NA,"-","-1","-1","-","-2"
"EX_mi1p_D[e]",NA,"-","-1","-1","-","-2"
"EX_Nacasp[e]",NA,"-","-1","-1","-","-2"
"EX_nwharg[e]",NA,"-","-1","-1","-","-2"
"EX_oleth[e]",NA,"-","-1","-1","-","-2"
"EX_pailar_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pailpalm_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pailste_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pchol2linl_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pchol2ole_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pchol2palm_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pchol2ste_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholar_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholdoc_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholeic_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholet_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholhep_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pchollinl_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholmyr_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn15_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn183_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn1836_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn19_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn201_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn203_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn204_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn205_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn224_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn225_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn2254_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn226_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn24_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn261_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn28_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholn281_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholole_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholpalm_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholpalme_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcholste_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pcollg5hlys[e]",NA,"-","-1","-1","-","-2"
"EX_pe12_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe13_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe14_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe15_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe161_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe17_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe203_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe224_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe226_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pe2linl_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pear_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pedh203_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pelinl_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pendecaeth[e]",NA,"-","-1","-1","-","-2"
"EX_peole_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pepalm_hs[e]",NA,"-","-1","-1","-","-2"
"EX_peste_hs[e]",NA,"-","-1","-1","-","-2"
"EX_pmeth[e]",NA,"-","-1","-1","-","-2"
"EX_saccrp_L[e]",NA,"-","-1","-1","-","-2"
"EX_sebacid[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln180241_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18114_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18115_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18116_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln181161_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18117_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18118_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln181181_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18120_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln181201_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18121_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18122_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln181221_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln18123_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln1824_hs[e]",NA,"-","-1","-1","-","-2"
"EX_sphmyln1825_hs[e]",NA,"-","-1","-1","-","-2"
"EX_steeth[e]",NA,"-","-1","-1","-","-2"
"EX_subeac[e]",NA,"-","-1","-1","-","-2"
"EX_tetdeca511ac[e]",NA,"-","-1","-1","-","-2"
"EX_tetdecaeth[e]",NA,"-","-1","-1","-","-2"
"EX_thrnt[e]",NA,"-","-1","-1","-","-2"
"EX_tmlys[e]",NA,"-","-1","-1","-","-2"
"EX_trideceth[e]",NA,"-","-1","-1","-","-2"
"EX_ttdcrn[e]",NA,"-","-1","-1","-","-2"
"EX_txb2[e]",NA,"-","-1","-1","-","-2"
"EX_urcan[e]",NA,"-","-1","-1","-","-2"
"EX_wharachd[e]",NA,"-","-1","-1","-","-2"
"EX_xolest181_hs[e]",NA,"-","-1","-1","-","-2"
"EX_xolest182_hs[e]",NA,"-","-1","-1","-","-2"
"EX_xolest183_hs[e]",NA,"-","-1","-1","-","-2"
"EX_xolest204_hs[e]",NA,"-","-1","-1","-","-2"
"EX_xolest205_hs[e]",NA,"-","-1","-1","-","-2"
"EX_xolest226_hs[e]",NA,"-","-1","-1","-","-2"
"FORGLUt",NA,"-","-1","-1","-","-2"
"GALTt",NA,"-","-1","-1","-","-2"
"GLYACm",NA,"-","-1","-1","-","-2"
"LYSACm",NA,"-","-1","-1","-","-2"
"GLYC2Pte",NA,"-","-1","-1","-","-2"
"GLYCLTtd",NA,"-","-1","-1","-","-2"
"HC00319t1",NA,"-","-1","-1","-","-2"
"HC00319t2",NA,"-","-1","-1","-","-2"
"HC00900t1",NA,"-","-1","-1","-","-2"
"HC00900t2",NA,"-","-1","-1","-","-2"
"HC00900t3",NA,"-","-1","-1","-","-2"
"HC00900t4",NA,"-","-1","-1","-","-2"
"HC02149td",NA,"-","-1","-1","-","-2"
"HEXDIACATP",NA,"-","-1","-1","-","-2"
"HEXDIACtd",NA,"-","-1","-1","-","-2"
"HGENTISt",NA,"-","-1","-1","-","-2"
"HMCARNt",NA,"-","-1","-1","-","-2"
"HMCRNt",NA,"-","-1","-1","-","-2"
"HPPPNte",NA,"-","-1","-1","-","-2"
"HXCOAm",NA,"-","-1","-1","-","-2"
"HXCOAte",NA,"-","-1","-1","-","-2"
"HXCOAtx",NA,"-","-1","-1","-","-2"
"HXCOAx",NA,"-","-1","-1","-","-2"
"IND3ACt",NA,"-","-1","-1","-","-2"
"LCYSTt",NA,"-","-1","-1","-","-2"
"LEUKTRB4WCOOHt",NA,"-","-1","-1","-","-2"
"LEUKTRB4WOHt",NA,"-","-1","-1","-","-2"
"LEUKTRB4WOHtr",NA,"-","-1","-1","-","-2"
"LNLCCRNtd",NA,"-","-1","-1","-","-2"
"LPIPECOLt",NA,"-","-1","-1","-","-2"
"LPIPECOLtx",NA,"-","-1","-1","-","-2"
"LTHSTRLABCt",NA,"-","-1","-1","-","-2"
"LTHSTRLt",NA,"-","-1","-1","-","-2"
"MEV_Rt",NA,"-","-1","-1","-","-2"
"MI1Pt",NA,"-","-1","-1","-","-2"
"NACASPt",NA,"-","-1","-1","-","-2"
"NWHARGtd",NA,"-","-1","-1","-","-2"
"OAAt",NA,"-","-1","-1","-","-2"
"pac",NA,"-","-1","-1","-","-2"
"PCOLLG5HLYStd",NA,"-","-1","-1","-","-2"
"PROSTGI2c",NA,"-","-1","-1","-","-2"
"PSERtr",NA,"-","-1","-1","-","-2"
"SACCRP_Lte",NA,"-","-1","-1","-","-2"
"SACCRP_Ltm",NA,"-","-1","-1","-","-2"
"SEBACIDtd",NA,"-","-1","-1","-","-2"
"SUBEACtd",NA,"-","-1","-1","-","-2"
"TETDECA511ACt",NA,"-","-1","-1","-","-2"
"TETDECA511ACtd",NA,"-","-1","-1","-","-2"
"THRACm",NA,"-","-1","-1","-","-2"
"THRNTt",NA,"-","-1","-1","-","-2"
"TMLYStd",NA,"-","-1","-1","-","-2"
"TXB2c",NA,"-","-1","-1","-","-2"
"TXB2t",NA,"-","-1","-1","-","-2"
"URCANt",NA,"-","-1","-1","-","-2"
"WHARACHDt",NA,"-","-1","-1","-","-2"
"WHARACHDtd",NA,"-","-1","-1","-","-2"
"WHARACHDtr",NA,"-","-1","-1","-","-2"
"ACILEm",NA,"-","-1","-1","-","-2"
"ACILEtm",NA,"-","-1","-1","-","-2"
"ACILEte",NA,"-","-1","-1","-","-2"
"EX_acile_L[e]",NA,"-","-1","-1","-","-2"
"ACLEUm",NA,"-","-1","-1","-","-2"
"ACLEUtm",NA,"-","-1","-1","-","-2"
"ACLEUte",NA,"-","-1","-1","-","-2"
"EX_acleu_L[e]",NA,"-","-1","-1","-","-2"
"ACHOMtm",NA,"-","-1","-1","-","-2"
"ACHOMte",NA,"-","-1","-1","-","-2"
"EX_achom_L[e]",NA,"-","-1","-1","-","-2"
"PHACGLYt",NA,"-","-1","-1","-","-2"
"EX_phacgly[e]",NA,"-","-1","-1","-","-2"
"ESTRIOLATP",NA,"-","-1","-1","-","-2"
"EX_3hpppn[e]",NA,"-","-1","-1","-","-2"
"EX_3moxtyr[e]",NA,"-","-1","-1","-","-2"
"EX_5aop[e]",NA,"-","-1","-1","-","-2"
"EX_abt_D[e]",NA,"-","-1","-1","-","-2"
"EX_acglu[e]",NA,"-","-1","-1","-","-2"
"EX_alltn[e]",NA,"-","-1","-1","-","-2"
"EX_CE2510[e]",NA,"-","-1","-1","-","-2"
"EX_CE2516[e]",NA,"-","-1","-1","-","-2"
"EX_ddca[e]",NA,"-","-1","-1","-","-2"
"EX_glyc2p[e]",NA,"-","-1","-1","-","-2"
"EX_glyclt[e]",NA,"-","-1","-1","-","-2"
"EX_Lcyst[e]",NA,"-","-1","-1","-","-2"
"EX_oaa[e]",NA,"-","-1","-1","-","-2"
"EX_pac[e]",NA,"-","-1","-1","-","-2"
"EX_phlac[e]",NA,"-","-1","-1","-","-2"
"EX_pser_L[e]",NA,"-","-1","-1","-","-2"
"EX_ttdcea[e]",NA,"-","-1","-1","-","-2"
"3HPPPNOHGLUCc",NA,"-","-1","-1","-","-2"
"ACHOMm",NA,"-","-1","-1","-","-2"
"HC02195c",0,"-","0","0","Negative","-8"
"HC02196c",0,"-","0","0","Negative","-8"
"HC02220c",0,"-","0","0","Negative","-8"
"7KLITCHOLc",NA,"-","-1","-1","-","-2"
"HC02194c",NA,"-","-1","-1","-","-2"
"URSCHOLCOAc",NA,"-","-1","-1","-","-2"
"HC02195te",0,"-","0","0","Negative","-8"
"HC02196te",0,"-","0","0","Negative","-8"
"HC02194te",0,"-","0","0","Negative","-8"
"HC02220te",0,"-","0","0","Negative","-8"
"XOL27OHtmc",NA,"-","-1","-1","-","-2"
"ALPA_HStc",NA,"-","-1","-1","-","-2"
"BZCOAFm",NA,"-","-1","-1","-","-2"
"BGLYFm",NA,"-","-1","-1","-","-2"
"GLYNATm",0,"-","0","0","Negative","-8"
"PHEACGLYsec",NA,"-","-1","-1","-","-2"
"PCSF",0,"-","0","0","Negative","-8"
"INDOXYLF",0,"-","0","0","Negative","-8"
"INDSF",0,"-","0","0","Negative","-8"
"INDOLEup",NA,"-","-1","-1","-","-2"
"INDSt",0,"-","0","0","Negative","-8"
"PCRESOLup",NA,"-","-1","-1","-","-2"
"PCSsec",NA,"-","-1","-1","-","-2"
"PCSup",NA,"-","-1","-1","-","-2"
"3HCINNMup",NA,"-","-1","-1","-","-2"
"3HCINNMsec",NA,"-","-1","-1","-","-2"
"3HPPAup",NA,"-","-1","-1","-","-2"
"3HPPAsec",NA,"-","-1","-1","-","-2"
"EX_3hcinnm[e]",NA,"-","-1","-1","-","-2"
"EX_3hppa[e]",NA,"-","-1","-1","-","-2"
"EX_bgly[e]",NA,"-","-1","-1","-","-2"
"EX_pheacgly[e]",NA,"-","-1","-1","-","-2"
"EX_bz[e]",NA,"-","-1","-1","-","-2"
"EX_pcresol[e]",NA,"-","-1","-1","-","-2"
"EX_pcs[e]",NA,"-","-1","-1","-","-2"
"EX_inds[e]",NA,"-","-1","-1","-","-2"
"NORMETEt",NA,"-","-1","-1","-","-2"
"MEPIt",NA,"-","-1","-1","-","-2"
"TREt",NA,"-","-1","-1","-","-2"
"C05300t",NA,"-","-1","-1","-","-2"
"RETINALt",NA,"-","-1","-1","-","-2"
"MALTTTRt",NA,"-","-1","-1","-","-2"
"LEULEUt",NA,"-","-1","-1","-","-2"
"GLYPROt",NA,"-","-1","-1","-","-2"
"PROGLyt",NA,"-","-1","-1","-","-2"
"DHBPTt",NA,"-","-1","-1","-","-2"
"THBPTt",NA,"-","-1","-1","-","-2"
"EX_normete_L[e]",NA,"-","-1","-1","-","-2"
"EX_C05300[e]",NA,"-","-1","-1","-","-2"
"EX_retinal[e]",NA,"-","-1","-1","-","-2"
"EX_maltttr[e]",NA,"-","-1","-1","-","-2"
"EX_progly[e]",NA,"-","-1","-1","-","-2"
"EX_dhbpt[e]",NA,"-","-1","-1","-","-2"
"EX_thbpt[e]",NA,"-","-1","-1","-","-2"
"EX_alaargcys[e]",NA,"-","-1","-1","-","-2"
"EX_alaarggly[e]",NA,"-","-1","-1","-","-2"
"EX_alaasnleu[e]",NA,"-","-1","-1","-","-2"
"EX_alaglylys[e]",NA,"-","-1","-1","-","-2"
"EX_alahisala[e]",NA,"-","-1","-1","-","-2"
"EX_alalysthr[e]",NA,"-","-1","-1","-","-2"
"EX_argalaala[e]",NA,"-","-1","-1","-","-2"
"EX_argalaphe[e]",NA,"-","-1","-1","-","-2"
"EX_argalathr[e]",NA,"-","-1","-1","-","-2"
"EX_argarg[e]",NA,"-","-1","-1","-","-2"
"EX_argarglys[e]",NA,"-","-1","-1","-","-2"
"EX_argargmet[e]",NA,"-","-1","-1","-","-2"
"EX_argcysgly[e]",NA,"-","-1","-1","-","-2"
"EX_argcysser[e]",NA,"-","-1","-1","-","-2"
"EX_arggluglu[e]",NA,"-","-1","-1","-","-2"
"EX_argglupro[e]",NA,"-","-1","-1","-","-2"
"EX_argglygly[e]",NA,"-","-1","-1","-","-2"
"EX_arghisthr[e]",NA,"-","-1","-1","-","-2"
"EX_argleuphe[e]",NA,"-","-1","-1","-","-2"
"EX_arglysasp[e]",NA,"-","-1","-1","-","-2"
"EX_argphearg[e]",NA,"-","-1","-1","-","-2"
"EX_argpromet[e]",NA,"-","-1","-1","-","-2"
"EX_argprothr[e]",NA,"-","-1","-1","-","-2"
"EX_argserser[e]",NA,"-","-1","-1","-","-2"
"EX_argtyrval[e]",NA,"-","-1","-1","-","-2"
"EX_argvalcys[e]",NA,"-","-1","-1","-","-2"
"EX_argvaltrp[e]",NA,"-","-1","-1","-","-2"
"EX_asnasnarg[e]",NA,"-","-1","-1","-","-2"
"EX_asncyscys[e]",NA,"-","-1","-1","-","-2"
"EX_asnmetpro[e]",NA,"-","-1","-1","-","-2"
"EX_asnpheasp[e]",NA,"-","-1","-1","-","-2"
"EX_asnphecys[e]",NA,"-","-1","-1","-","-2"
"EX_asntyrgly[e]",NA,"-","-1","-1","-","-2"
"EX_asntyrphe[e]",NA,"-","-1","-1","-","-2"
"EX_asntyrthr[e]",NA,"-","-1","-1","-","-2"
"EX_aspalaarg[e]",NA,"-","-1","-1","-","-2"
"EX_aspasnglu[e]",NA,"-","-1","-1","-","-2"
"EX_aspglu[e]",NA,"-","-1","-1","-","-2"
"EX_aspglupro[e]",NA,"-","-1","-1","-","-2"
"EX_aspglutrp[e]",NA,"-","-1","-1","-","-2"
"EX_asphiscys[e]",NA,"-","-1","-1","-","-2"
"EX_asphispro[e]",NA,"-","-1","-1","-","-2"
"EX_asplysglu[e]",NA,"-","-1","-1","-","-2"
"EX_asplyshis[e]",NA,"-","-1","-1","-","-2"
"EX_aspmetasp[e]",NA,"-","-1","-1","-","-2"
"EX_aspprolys[e]",NA,"-","-1","-1","-","-2"
"EX_aspvalasn[e]",NA,"-","-1","-1","-","-2"
"EX_cysasnmet[e]",NA,"-","-1","-1","-","-2"
"EX_cysaspphe[e]",NA,"-","-1","-1","-","-2"
"EX_cyscys[e]",NA,"-","-1","-1","-","-2"
"EX_cysglnmet[e]",NA,"-","-1","-1","-","-2"
"EX_cysgluhis[e]",NA,"-","-1","-1","-","-2"
"EX_cysglutrp[e]",NA,"-","-1","-1","-","-2"
"EX_cysleuthr[e]",NA,"-","-1","-1","-","-2"
"EX_cyssermet[e]",NA,"-","-1","-1","-","-2"
"EX_cystyrasn[e]",NA,"-","-1","-1","-","-2"
"EX_glnasngln[e]",NA,"-","-1","-1","-","-2"
"EX_glnhishis[e]",NA,"-","-1","-1","-","-2"
"EX_glnhislys[e]",NA,"-","-1","-1","-","-2"
"EX_glnlyslys[e]",NA,"-","-1","-1","-","-2"
"EX_glnlystrp[e]",NA,"-","-1","-1","-","-2"
"EX_glnproglu[e]",NA,"-","-1","-1","-","-2"
"EX_glntrpglu[e]",NA,"-","-1","-1","-","-2"
"EX_glntyrleu[e]",NA,"-","-1","-1","-","-2"
"EX_gluargleu[e]",NA,"-","-1","-1","-","-2"
"EX_gluasnleu[e]",NA,"-","-1","-1","-","-2"
"EX_gluglu[e]",NA,"-","-1","-1","-","-2"
"EX_gluilelys[e]",NA,"-","-1","-1","-","-2"
